flow_bpd,head
4.21701,55.662
11.301,55.5806
18.3851,55.4992
25.4691,55.4177
32.5532,55.3363
39.6372,55.2549
46.7212,55.1735
53.8053,55.092
60.8893,55.0106
67.9733,54.9292
75.0574,54.8477
82.1414,54.8477
89.2254,54.7663
96.3095,54.6849
103.394,54.6849
110.478,54.522
117.562,54.522
124.646,54.522
131.73,54.4406
138.814,54.3592
145.898,54.3592
152.982,54.2778
160.066,54.1963
167.15,54.1963
174.234,54.1963
181.318,54.1149
188.402,54.0335
195.486,54.0335
202.57,54.0335
209.654,54.0335
216.738,53.9521
223.822,53.8706
230.906,53.8706
237.99,53.8706
245.074,53.8706
252.158,53.8706
259.242,53.8706
266.326,53.7892
273.41,53.7892
280.494,53.7078
287.578,53.7078
294.662,53.7078
301.746,53.7078
308.831,53.7078
315.915,53.7078
322.999,53.7078
330.083,53.7078
337.167,53.7078
344.251,53.7078
351.335,53.7078
358.419,53.7078
365.503,53.7078
372.587,53.7078
379.671,53.7078
386.755,53.7078
393.839,53.7078
400.923,53.7078
408.007,53.7078
415.091,53.7078
422.175,53.7078
429.259,53.7078
436.343,53.7078
443.427,53.7078
450.511,53.7078
457.595,53.7078
464.679,53.7078
471.763,53.7078
478.847,53.7078
485.931,53.7078
493.015,53.7078
500.099,53.7078
507.183,53.7078
514.268,53.7892
521.352,53.7892
528.436,53.8706
535.52,53.8706
542.604,53.8706
549.688,53.8706
556.772,53.8706
563.856,53.8706
570.94,53.8706
578.024,53.8706
585.108,53.8706
592.192,53.9521
599.276,53.9521
606.36,54.0335
613.444,54.0335
620.528,54.0335
627.612,54.0335
634.696,54.0335
641.78,54.0335
648.864,54.0335
655.948,54.1149
663.032,54.1149
670.116,54.1963
677.2,54.1963
684.284,54.1963
691.368,54.1963
698.452,54.1963
705.536,54.1963
712.621,54.1963
719.705,54.2778
726.789,54.2778
733.873,54.3592
740.957,54.3592
748.041,54.3592
755.125,54.3592
762.209,54.3592
769.293,54.3592
776.377,54.3592
783.461,54.3592
790.545,54.4406
797.629,54.522
804.713,54.522
811.797,54.522
818.881,54.522
825.965,54.522
833.049,54.522
840.133,54.522
847.217,54.522
854.301,54.6035
861.385,54.6849
868.469,54.6849
875.553,54.6849
882.637,54.6849
889.721,54.6849
896.805,54.6849
903.889,54.6849
910.973,54.6849
918.058,54.6849
925.142,54.6849
932.226,54.7663
939.31,54.7663
946.394,54.7663
953.478,54.8477
960.562,54.8477
967.646,54.8477
2554.47,41.2495
2561.55,41.1681
2568.64,41.1681
2575.72,41.0866
2582.81,40.9238
2589.89,40.7609
2596.97,40.7609
2604.06,40.5981
2611.14,40.4352
2618.23,40.3538
2625.31,40.2724
2632.39,40.1095
2639.48,39.9467
2646.56,39.8652
2653.65,39.7838
2660.73,39.621
2667.81,39.4581
2674.9,39.3767
2681.98,39.2953
2689.07,39.1324
2696.15,38.9695
2703.23,38.8881
2710.32,38.8067
2717.4,38.6438
2724.49,38.481
2731.57,38.3996
2738.65,38.3181
2745.74,38.1553
2752.82,37.9924
2759.91,37.911
2766.99,37.8296
2774.07,37.6667
2781.16,37.5039
2788.24,37.4224
2795.33,37.341
2802.41,37.1782
2809.49,37.0153
2816.58,36.9339
2823.66,36.8525
2830.75,36.6896
2837.83,36.5267
2844.92,36.3639
2852,36.2825
2859.08,36.201
2866.17,36.0382
2873.25,35.8753
2880.34,35.7125
2887.42,35.7125
2894.5,35.5496
2901.59,35.3868
2908.67,35.2239
2915.76,35.1425
2922.84,35.0611
2929.92,34.8982
2937.01,34.7354
2944.09,34.5725
2951.18,34.4911
2958.26,34.4097
2965.34,34.2468
2972.43,34.084
2979.51,33.9211
2986.6,33.7582
2993.68,33.7582
3000.76,33.5954
3007.85,33.4325
3014.93,33.2697
3022.02,33.1068
3029.1,33.1068
3036.18,32.944
3043.27,32.7811
3050.35,32.6183
3057.44,32.4554
3064.52,32.374
3071.6,32.2926
3078.69,32.1297
3085.77,31.9669
3092.86,31.804
3099.94,31.6412
3107.02,31.5597
3114.11,31.4783
3121.19,31.3154
3128.28,31.1526
3135.36,30.9897
3142.44,30.8269
3149.53,30.664
3156.61,30.664
3163.7,30.5012
3170.78,30.3383
3177.86,30.1755
3184.95,30.0126
3192.03,29.8498
3199.12,29.6869
3206.2,29.6869
3213.28,29.5241
3220.37,29.3612
3227.45,29.1984
3234.54,29.0355
3241.62,28.8726
3248.71,28.7098
3255.79,28.5469
3262.87,28.5469
3269.96,28.3841
3277.04,28.2212
3284.13,28.0584
3291.21,27.8955
3298.29,27.7327
3305.38,27.5698
3312.46,27.407
3319.55,27.2441
3326.63,27.0813
3333.71,26.9998
3340.8,26.9184
3347.88,26.7556
3354.97,26.5927
3362.05,26.4298
3369.13,26.267
3376.22,26.1041
3383.3,25.9413
3390.39,25.7784
3397.47,25.6156
3404.55,25.4527
3411.64,25.2899
3418.72,25.127
3425.81,24.9642
3432.89,24.8013
3439.97,24.6385
3447.06,24.4756
3454.14,24.3128
3461.23,24.1499
3468.31,23.987
3475.39,23.8242
3482.48,23.6613
3489.56,23.4985
3496.65,23.3356
3503.73,23.2542
