flow_bpd,eff
4.21701,0.617595
11.301,0.861875
18.3851,1.35043
25.4691,1.83899
32.5532,2.24613
39.6372,2.65326
46.7212,3.14182
53.8053,3.63038
60.8893,4.03751
67.9733,4.44465
75.0574,4.93321
82.1414,5.42177
89.2254,5.74747
96.3095,6.23603
103.394,6.56174
110.478,7.0503
117.562,7.45743
124.646,7.86457
131.73,8.2717
138.814,8.67883
145.898,9.08597
152.982,9.4931
160.066,9.90023
167.15,10.3074
174.234,10.7145
181.318,11.1216
188.402,11.5288
195.486,11.8545
202.57,12.2616
209.654,12.6687
216.738,12.9944
223.822,13.4016
230.906,13.8087
237.99,14.1344
245.074,14.623
252.158,14.9487
259.242,15.2744
266.326,15.6815
273.41,16.0887
280.494,16.4144
287.578,16.7401
294.662,17.0658
301.746,17.5543
308.831,17.88
315.915,18.2058
322.999,18.5315
330.083,18.8572
337.167,19.2643
344.251,19.6714
351.335,19.9971
358.419,20.3228
365.503,20.6486
372.587,20.9743
379.671,21.3
386.755,21.6257
393.839,21.9514
400.923,22.3585
408.007,22.6842
415.091,23.0099
422.175,23.3356
429.259,23.6613
436.343,23.987
443.427,24.3128
450.511,24.6385
457.595,24.9642
464.679,25.2899
471.763,25.6156
478.847,25.9413
485.931,26.267
493.015,26.5927
500.099,26.837
507.183,27.2441
514.268,27.4884
521.352,27.8141
528.436,28.1398
535.52,28.3841
542.604,28.7098
549.688,29.0355
556.772,29.3612
563.856,29.6869
570.94,29.9312
578.024,30.2569
585.108,30.5012
592.192,30.8269
599.276,31.1526
606.36,31.4783
613.444,31.6412
620.528,31.9669
627.612,32.2926
634.696,32.6183
641.78,32.7811
648.864,33.1068
655.948,33.4325
663.032,33.7582
670.116,33.9211
677.2,34.2468
684.284,34.5725
691.368,34.8168
698.452,35.0611
705.536,35.3868
712.621,35.6311
719.705,35.8753
726.789,36.201
733.873,36.4453
740.957,36.6896
748.041,37.0153
755.125,37.1782
762.209,37.5039
769.293,37.7481
776.377,37.9924
783.461,38.3181
790.545,38.481
797.629,38.8067
804.713,39.051
811.797,39.2953
818.881,39.5395
825.965,39.7838
833.049,40.0281
840.133,40.2724
847.217,40.5167
854.301,40.7609
861.385,41.0052
868.469,41.2495
875.553,41.4938
882.637,41.7381
889.721,41.9823
896.805,42.1452
903.889,42.3895
910.973,42.6337
918.058,42.878
925.142,43.1223
932.226,43.2852
939.31,43.6109
946.394,43.7737
953.478,44.0994
960.562,44.2623
967.646,44.4251
3029.1,53.7892
3036.18,53.6263
3043.27,53.6263
3050.35,53.4635
3057.44,53.3006
3064.52,53.3006
3071.6,53.1378
3078.69,52.9749
3085.77,52.9749
3092.86,52.8121
3099.94,52.6492
3107.02,52.6492
3114.11,52.4864
3121.19,52.3235
3128.28,52.3235
3135.36,52.1607
3142.44,51.9978
3149.53,51.9978
3156.61,51.835
3163.7,51.6721
3170.78,51.6721
3177.86,51.5093
3184.95,51.3464
3192.03,51.1835
3199.12,51.1835
3206.2,51.0207
3213.28,50.8578
3220.37,50.695
3227.45,50.6136
3234.54,50.5321
3241.62,50.3693
3248.71,50.2064
3255.79,50.0436
3262.87,49.9621
3269.96,49.8807
3277.04,49.7179
3284.13,49.555
3291.21,49.3922
3298.29,49.3107
3305.38,49.1479
3312.46,48.985
3319.55,48.9036
3326.63,48.7407
3333.71,48.5779
3340.8,48.415
3347.88,48.2522
3354.97,48.0893
3362.05,48.0079
3369.13,47.8451
3376.22,47.6822
3383.3,47.5193
3390.39,47.3565
3397.47,47.1936
3404.55,47.0308
3411.64,46.8679
3418.72,46.7051
3425.81,46.5422
3432.89,46.3794
3439.97,46.2165
3447.06,46.0537
3454.14,45.8094
3461.23,45.6465
3468.31,45.4837
3475.39,45.2394
3482.48,45.0765
3489.56,44.9137
3496.65,44.7508
3503.73,44.6694
