flow_bpd,power
45.8327,3.98484
74.757,3.98484
103.681,4.00629
132.606,4.00629
161.53,4.02774
190.454,4.02774
219.379,4.0492
248.303,4.07065
277.227,4.07065
306.152,4.07065
335.076,4.0921
364,4.11355
392.925,4.11355
421.849,4.13501
450.773,4.13501
479.698,4.15646
508.622,4.15646
537.546,4.17791
566.47,4.17791
595.395,4.19936
624.319,4.19936
653.243,4.19936
682.168,4.22082
711.092,4.24227
740.016,4.24227
768.941,4.24227
797.865,4.26372
826.789,4.26372
855.714,4.26372
884.638,4.28517
913.562,4.30663
942.487,4.30663
971.411,4.32808
1000.34,4.32808
1029.26,4.32808
1058.18,4.34953
1087.11,4.34953
1116.03,4.37098
1144.96,4.37098
1173.88,4.37098
1202.81,4.39244
1231.73,4.41389
1260.65,4.41389
1289.58,4.43534
1318.5,4.41389
1347.43,4.43534
1376.35,4.45679
1405.28,4.45679
1434.2,4.45679
1463.12,4.45679
1492.05,4.47825
1520.97,4.47825
1549.9,4.4997
1578.82,4.4997
1607.75,4.4997
1636.67,4.4997
1665.59,4.52115
1694.52,4.52115
1723.44,4.52115
1752.37,4.54261
1781.29,4.54261
1810.22,4.54261
1839.14,4.56406
1868.06,4.56406
1896.99,4.58551
1925.91,4.58551
1954.84,4.58551
1983.76,4.58551
2012.69,4.60696
2041.61,4.60696
2070.54,4.62842
2099.46,4.62842
2128.38,4.64987
2157.31,4.62842
2186.23,4.64987
2215.16,4.64987
2244.08,4.64987
2273.01,4.67132
2301.93,4.67132
2330.85,4.67132
2359.78,4.67132
2388.7,4.67132
2417.63,4.69277
2446.55,4.69277
2475.48,4.71423
2504.4,4.71423
2533.32,4.71423
2562.25,4.73568
2591.17,4.71423
2620.1,4.73568
2649.02,4.73568
2677.95,4.73568
2706.87,4.75713
2735.79,4.75713
2764.72,4.75713
2793.64,4.75713
2822.57,4.75713
2851.49,4.75713
2880.42,4.77858
2909.34,4.77858
2938.26,4.77858
2967.19,4.77858
2996.11,4.80004
3025.04,4.80004
3053.96,4.80004
3082.89,4.80004
3111.81,4.82149
3140.73,4.82149
3169.66,4.82149
3198.58,4.84294
3227.51,4.84294
3256.43,4.84294
3285.36,4.84294
3314.28,4.84294
3343.21,4.84294
3372.13,4.86439
3401.05,4.86439
3429.98,4.86439
3458.9,4.88585
3487.83,4.88585
3516.75,4.88585
3545.68,4.88585
3574.6,4.88585
3603.52,4.88585
3632.45,4.9073
3661.37,4.9073
3690.3,4.9073
3719.22,4.92875
3748.15,4.92875
3777.07,4.92875
3805.99,4.9502
3834.92,4.9502
3863.84,4.92875
3892.77,4.9502
3921.69,4.9502
3950.62,4.9502
3979.54,4.97166
4008.46,4.97166
4037.39,4.97166
4066.31,4.97166
4095.24,4.97166
4124.16,4.97166
4153.09,4.99311
4182.01,4.99311
4210.93,4.99311
4239.86,4.99311
4268.78,4.99311
4297.71,5.01456
4326.63,5.01456
4355.56,5.01456
4384.48,5.01456
4413.41,5.01456
4442.33,5.03602
4471.25,5.03602
4500.18,5.03602
4529.1,5.05747
4558.03,5.05747
4586.95,5.05747
4615.88,5.05747
4644.8,5.07892
4673.72,5.07892
4702.65,5.05747
4731.57,5.07892
4760.5,5.07892
4789.42,5.07892
4818.35,5.10037
4847.27,5.10037
4876.19,5.10037
4905.12,5.10037
4934.04,5.10037
4962.97,5.10037
4991.89,5.12183
5020.82,5.12183
5049.74,5.12183
5078.66,5.12183
5107.59,5.12183
5136.51,5.14328
5165.44,5.14328
5194.36,5.14328
5223.29,5.14328
5252.21,5.16473
5281.13,5.16473
5310.06,5.16473
5338.98,5.16473
5367.91,5.16473
5396.83,5.18618
5425.76,5.18618
5454.68,5.18618
5483.6,5.18618
5512.53,5.20764
5541.45,5.20764
5570.38,5.20764
5599.3,5.20764
5628.23,5.20764
5657.15,5.22909
5686.08,5.22909
5715,5.22909
5743.92,5.22909
5772.85,5.22909
5801.77,5.25054
5830.7,5.25054
5859.62,5.25054
5888.55,5.25054
5917.47,5.25054
5946.39,5.25054
5975.32,5.27199
6004.24,5.27199
6033.17,5.27199
6062.09,5.29345
6091.02,5.29345
6119.94,5.29345
6148.86,5.29345
6177.79,5.29345
6206.71,5.3149
6235.64,5.3149
6264.56,5.3149
6293.49,5.3149
6322.41,5.3149
6351.33,5.33635
6380.26,5.33635
6409.18,5.33635
6438.11,5.33635
6467.03,5.3578
6495.96,5.3578
6524.88,5.3578
6553.8,5.3578
6582.73,5.37926
6611.65,5.37926
6640.58,5.37926
6669.5,5.37926
6698.43,5.37926
6727.35,5.40071
6756.27,5.40071
6785.2,5.42216
6814.12,5.42216
6843.05,5.42216
6871.97,5.42216
6900.9,5.42216
6929.82,5.42216
6958.75,5.44361
6987.67,5.44361
7016.59,5.44361
7045.52,5.44361
7074.44,5.46507
7103.37,5.46507
7132.29,5.46507
7161.22,5.46507
7190.14,5.46507
7219.06,5.46507
7247.99,5.48652
7276.91,5.48652
7305.84,5.48652
7334.76,5.50797
7363.69,5.50797
7392.61,5.50797
7421.53,5.50797
7450.46,5.50797
7479.38,5.52943
7508.31,5.52943
7537.23,5.52943
7566.16,5.52943
7595.08,5.55088
7624,5.55088
7652.93,5.55088
7681.85,5.55088
7710.78,5.55088
7739.7,5.57233
7768.63,5.57233
7797.55,5.57233
7826.47,5.57233
7855.4,5.59378
7884.32,5.59378
7913.25,5.59378
7942.17,5.59378
7971.1,5.61524
8000.02,5.61524
8028.95,5.61524
8057.87,5.63669
8086.79,5.63669
8115.72,5.63669
8144.64,5.63669
8173.57,5.63669
8202.49,5.63669
8231.42,5.65814
8260.34,5.65814
8289.26,5.65814
8318.19,5.65814
8347.11,5.67959
8376.04,5.67959
8404.96,5.67959
8433.89,5.67959
8462.81,5.67959
8491.73,5.67959
8520.66,5.70105
8549.58,5.70105
8578.51,5.7225
8607.43,5.7225
8636.36,5.7225
8665.28,5.7225
8694.2,5.74395
8723.13,5.74395
8752.05,5.74395
8780.98,5.74395
8809.9,5.7654
8838.83,5.7654
8867.75,5.7654
8896.67,5.7654
8925.6,5.7654
8954.52,5.78686
8983.45,5.78686
9012.37,5.78686
9041.3,5.78686
9070.22,5.80831
9099.14,5.80831
9128.07,5.80831
9156.99,5.80831
9185.92,5.82976
9214.84,5.82976
9243.77,5.82976
9272.69,5.82976
9301.62,5.85121
9330.54,5.85121
9359.46,5.85121
9388.39,5.85121
9417.31,5.85121
9446.24,5.87267
9475.16,5.87267
9504.09,5.87267
9533.01,5.87267
9561.93,5.89412
9590.86,5.89412
9619.78,5.89412
9648.71,5.89412
9677.63,5.89412
9706.56,5.91557
9735.48,5.89412
9764.4,5.91557
9793.33,5.91557
9822.25,5.93702
9851.18,5.93702
9880.1,5.93702
9909.03,5.93702
9937.95,5.93702
9966.87,5.95848
9995.8,5.95848
10024.7,5.95848
10053.6,5.95848
10082.6,5.97993
10111.5,5.97993
10140.4,5.97993
10169.3,5.97993
10198.3,5.97993
10227.2,6.00138
10256.1,6.00138
10285,6.00138
10314,6.00138
10342.9,6.02283
10371.8,6.02283
10400.7,6.02283
10429.7,6.02283
10458.6,6.04429
10487.5,6.04429
10516.4,6.04429
10545.4,6.04429
10574.3,6.04429
10603.2,6.06574
10632.1,6.06574
10661.1,6.06574
10690,6.06574
10718.9,6.06574
10747.8,6.06574
10776.8,6.08719
10805.7,6.08719
10834.6,6.08719
10863.5,6.08719
10892.5,6.08719
10921.4,6.10865
10950.3,6.10865
10979.2,6.10865
11008.1,6.10865
11037.1,6.10865
11066,6.10865
11094.9,6.1301
11123.8,6.1301
11152.8,6.1301
11181.7,6.1301
11210.6,6.1301
11239.5,6.15155
11268.5,6.15155
11297.4,6.15155
11326.3,6.15155
11355.2,6.15155
11384.2,6.15155
11413.1,6.173
11442,6.15155
11470.9,6.15155
11499.9,6.173
11528.8,6.173
11557.7,6.173
11586.6,6.19446
11615.6,6.19446
11644.5,6.19446
11673.4,6.19446
11702.3,6.19446
11731.3,6.19446
11760.2,6.19446
11789.1,6.21591
11818,6.21591
11847,6.21591
11875.9,6.21591
11904.8,6.21591
11933.7,6.21591
11962.7,6.21591
11991.6,6.23736
12020.5,6.23736
12049.4,6.23736
12078.3,6.23736
12107.3,6.23736
12136.2,6.23736
12165.1,6.23736
12194,6.25881
12223,6.25881
12251.9,6.25881
12280.8,6.25881
12309.7,6.28027
12338.7,6.25881
12367.6,6.28027
12396.5,6.28027
12425.4,6.28027
12454.4,6.28027
12483.3,6.28027
12512.2,6.28027
12541.1,6.28027
12570.1,6.28027
12599,6.28027
12627.9,6.30172
12656.8,6.30172
12685.8,6.30172
12714.7,6.30172
12743.6,6.32317
12772.5,6.30172
12801.5,6.30172
12830.4,6.30172
12859.3,6.30172
12888.2,6.30172
12917.2,6.30172
12946.1,6.30172
12975,6.32317
13003.9,6.32317
13032.9,6.32317
13061.8,6.32317
13090.7,6.32317
13119.6,6.32317
13148.5,6.32317
13177.5,6.32317
13206.4,6.32317
13235.3,6.32317
13264.2,6.32317
13293.2,6.32317
13322.1,6.32317
13351,6.32317
13379.9,6.32317
13408.9,6.32317
13437.8,6.32317
13466.7,6.34462
13495.6,6.34462
13524.6,6.34462
13553.5,6.32317
13582.4,6.32317
13611.3,6.34462
13640.3,6.34462
13669.2,6.34462
13698.1,6.34462
13727,6.34462
13756,6.34462
13784.9,6.34462
13813.8,6.34462
13842.7,6.34462
13871.7,6.34462
13900.6,6.34462
13929.5,6.34462
13958.4,6.34462
13987.4,6.36608
14016.3,6.36608
14045.2,6.34462
14074.1,6.34462
14103.1,6.34462
14132,6.34462
14160.9,6.34462
14189.8,6.34462
14218.7,6.34462
14247.7,6.34462
14276.6,6.34462
14305.5,6.36608
14334.4,6.36608
14363.4,6.36608
14392.3,6.36608
14421.2,6.36608
14450.1,6.36608
14479.1,6.36608
14508,6.36608
14536.9,6.36608
14565.8,6.36608
14594.8,6.34462
14623.7,6.34462
14652.6,6.34462
14681.5,6.34462
14710.5,6.34462
14739.4,6.34462
14768.3,6.34462
14797.2,6.34462
14826.2,6.36608
14855.1,6.36608
14884,6.34462
14912.9,6.34462
14941.9,6.34462
14970.8,6.34462
14999.7,6.34462
15028.6,6.34462
15057.6,6.34462
15086.5,6.34462
15115.4,6.34462
15144.3,6.34462
15173.3,6.34462
15202.2,6.32317
15231.1,6.32317
15260,6.32317
15288.9,6.32317
15317.9,6.32317
15346.8,6.32317
15375.7,6.32317
15404.6,6.32317
15433.6,6.32317
15462.5,6.32317
15491.4,6.32317
15520.3,6.32317
15549.3,6.30172
15578.2,6.30172
15607.1,6.30172
15636,6.30172
15665,6.30172
15693.9,6.32317
15722.8,6.30172
15751.7,6.30172
15780.7,6.30172
15809.6,6.30172
15838.5,6.30172
15867.4,6.28027
15896.4,6.28027
15925.3,6.28027
15954.2,6.28027
15983.1,6.28027
16012.1,6.28027
16041,6.28027
16069.9,6.28027
16098.8,6.28027
16127.8,6.28027
16156.7,6.28027
16185.6,6.25881
16214.5,6.25881
16243.5,6.25881
16272.4,6.25881
16301.3,6.25881
16330.2,6.25881
16359.1,6.25881
16388.1,6.25881
16417,6.23736
16445.9,6.23736
16474.8,6.23736
16503.8,6.23736
16532.7,6.23736
16561.6,6.23736
16590.5,6.23736
16619.5,6.21591
16648.4,6.21591
16677.3,6.21591
16706.2,6.21591
16735.2,6.21591
16764.1,6.21591
16793,6.19446
16821.9,6.19446
16850.9,6.19446
16879.8,6.19446
16908.7,6.19446
16937.6,6.19446
16966.6,6.19446
16995.5,6.19446
17024.4,6.173
17053.3,6.173
17082.3,6.173
17111.2,6.173
17140.1,6.15155
17169,6.15155
17198,6.15155
17226.9,6.15155
17255.8,6.15155
17284.7,6.15155
17313.7,6.15155
17342.6,6.1301
17371.5,6.1301
17400.4,6.1301
17429.3,6.1301
17458.3,6.1301
17487.2,6.1301
17516.1,6.1301
17545,6.10865
17574,6.10865
17602.9,6.10865
17631.8,6.08719
17660.7,6.08719
17689.7,6.08719
17718.6,6.08719
17747.5,6.08719
17776.4,6.06574
17805.4,6.06574
17834.3,6.06574
17863.2,6.06574
17892.1,6.04429
17921.1,6.04429
17950,6.04429
17978.9,6.04429
18007.8,6.04429
18036.8,6.02283
18065.7,6.02283
18094.6,6.02283
18123.5,6.00138
18152.5,6.00138
18181.4,6.00138
18210.3,6.00138
18239.2,5.97993
18268.2,5.97993
18297.1,5.97993
18326,5.97993
18354.9,5.95848
18383.9,5.95848
18412.8,5.95848
18441.7,5.95848
18470.6,5.95848
18499.5,5.93702
18528.5,5.93702
18557.4,5.93702
18586.3,5.91557
18615.2,5.91557
18644.2,5.91557
18673.1,5.91557
18702,5.91557
18730.9,5.91557
18759.9,5.89412
18788.8,5.89412
18817.7,5.89412
18846.6,5.87267
18875.6,5.87267
18904.5,5.87267
18933.4,5.87267
18962.3,5.87267
18991.3,5.85121
19020.2,5.85121
19049.1,5.85121
19078,5.85121
19107,5.85121
19135.9,5.82976
19164.8,5.82976
19193.7,5.82976
19222.7,5.80831
19251.6,5.80831
19280.5,5.78686
19309.4,5.78686
19338.4,5.78686
19367.3,5.78686
19396.2,5.78686
19425.1,5.7654
19454.1,5.7654
19483,5.74395
19511.9,5.7654
19540.8,5.74395
19569.7,5.74395
19598.7,5.7225
19627.6,5.7225
19656.5,5.70105
19685.4,5.70105
19714.4,5.70105
19743.3,5.70105
19772.2,5.70105
19801.1,5.67959
19830.1,5.67959
19859,5.65814
19887.9,5.65814
19916.8,5.65814
19945.8,5.63669
19974.7,5.63669
20003.6,5.63669
20032.5,5.61524
20061.5,5.61524
20090.4,5.61524
20119.3,5.61524
20148.2,5.61524
20177.2,5.59378
20206.1,5.57233
20235,5.57233
20263.9,5.57233
20292.9,5.57233
20321.8,5.55088
20350.7,5.55088
20379.6,5.55088
20408.6,5.52943
20437.5,5.52943
20466.4,5.52943
20495.3,5.50797
20524.3,5.50797
20553.2,5.48652
20582.1,5.48652
20611,5.48652
20639.9,5.48652
20668.9,5.46507
20697.8,5.46507
20726.7,5.44361
20755.6,5.44361
20784.6,5.44361
