flow_bpd,eff
42.2923,0.940356
68.0081,1.13659
93.7238,1.33283
119.44,1.82343
145.155,2.01967
170.871,2.41214
196.587,2.80462
222.303,3.1971
248.018,3.58958
273.734,3.98205
299.45,4.27641
325.166,4.76701
350.881,4.96325
376.597,5.35572
402.313,5.7482
428.028,6.14068
453.744,6.53315
479.46,6.82751
505.176,7.21999
530.891,7.51435
556.607,7.90682
582.323,8.10306
608.039,8.7899
633.754,9.08425
659.47,9.28049
685.186,9.67297
710.902,10.0654
736.617,10.2617
762.333,10.6542
788.049,11.0466
813.765,11.341
839.48,11.8316
865.196,12.0278
890.912,12.3222
916.628,12.7147
942.343,13.009
968.059,13.4015
993.775,13.6959
1019.49,13.9902
1045.21,14.2846
1070.92,14.6771
1096.64,14.9714
1122.35,15.2658
1148.07,15.5601
1173.79,15.9526
1199.5,16.1488
1225.22,16.5413
1250.93,16.8357
1276.65,17.13
1302.36,17.5225
1328.08,17.7187
1353.8,18.1112
1379.51,18.4056
1405.23,18.6999
1430.94,18.9943
1456.66,19.2887
1482.37,19.6811
1508.09,19.8774
1533.81,20.2698
1559.52,20.5642
1585.24,20.8586
1610.95,21.1529
1636.67,21.4473
1662.38,21.8398
1688.1,22.036
1713.82,22.2322
1739.53,22.6247
1765.25,22.9191
1790.96,23.2134
1816.68,23.5078
1842.39,23.8021
1868.11,24.0965
1893.83,24.3909
1919.54,24.6852
1945.26,24.9796
1970.97,25.2739
1996.69,25.5683
2022.4,25.8626
2048.12,26.0589
2073.84,26.3532
2099.55,26.6476
2125.27,26.942
2150.98,27.2363
2176.7,27.4326
2202.41,27.825
2228.13,28.0213
2253.85,28.3156
2279.56,28.61
2305.28,28.8062
2330.99,29.1987
2356.71,29.3949
2382.43,29.6893
2408.14,29.9837
2433.86,30.1799
2459.57,30.4742
2485.29,30.7686
2511,31.063
2536.72,31.2592
2562.44,31.5536
2588.15,31.8479
2613.87,32.1423
2639.58,32.3385
2665.3,32.5348
2691.01,32.8291
2716.73,33.1235
2742.45,33.3197
2768.16,33.5159
2793.88,33.9084
2819.59,34.1047
2845.31,34.3009
2871.02,34.5953
2896.74,34.8896
2922.46,35.0859
2948.17,35.2821
2973.89,35.5765
2999.6,35.7727
3025.32,36.067
3051.03,36.2633
3076.75,36.4595
3102.47,36.7539
3128.18,37.1464
3153.9,37.2445
3179.61,37.4407
3205.33,37.7351
3231.04,38.0294
3256.76,38.2257
3282.48,38.4219
3308.19,38.6181
3333.91,39.0106
3359.62,39.2069
3385.34,39.4031
3411.05,39.5993
3436.77,39.8937
3462.49,40.0899
3488.2,40.2862
3513.92,40.5805
3539.63,40.7768
3565.35,40.973
3591.07,41.3655
3616.78,41.5617
3642.5,41.758
3668.21,41.9542
3693.93,42.1504
3719.64,42.3467
3745.36,42.5429
