flow_bpd,head
-9.13916,42.3529
16.5766,42.3529
42.2923,42.3529
68.0081,42.1569
93.7238,42.1569
119.44,42.0588
145.155,41.9608
170.871,41.8627
196.587,41.7647
222.303,41.6667
248.018,41.5686
273.734,41.4706
299.45,41.3725
325.166,41.2745
350.881,41.1765
376.597,41.1765
402.313,41.0784
428.028,40.9804
453.744,40.8824
479.46,40.8824
505.176,40.7843
530.891,40.6863
556.607,40.5882
582.323,40.4902
608.039,40.4902
633.754,40.3922
659.47,40.3922
685.186,40.1961
710.902,40.1961
1045.21,39.3137
1070.92,39.3137
1096.64,39.3137
1122.35,39.3137
1148.07,39.2157
1173.79,39.2157
1199.5,39.1176
1225.22,39.1176
1250.93,39.0196
1276.65,38.9216
1302.36,38.9216
1328.08,38.8235
1353.8,38.8235
1379.51,38.8235
1405.23,38.7255
1430.94,38.7255
1456.66,38.6275
1482.37,38.6275
1508.09,38.6275
1533.81,38.5294
1559.52,38.5294
1585.24,38.4314
1610.95,38.4314
1636.67,38.4314
1662.38,38.3333
1688.1,38.2353
1713.82,38.2353
1739.53,38.2353
1765.25,38.1373
1790.96,38.1373
1816.68,38.1373
1842.39,38.0392
1868.11,38.0392
1893.83,38.0392
1919.54,38.0392
1945.26,37.9412
1970.97,37.9412
1996.69,37.8431
2022.4,37.8431
2048.12,37.8431
2073.84,37.8431
2099.55,37.8431
2125.27,37.7451
2150.98,37.7451
2176.7,37.7451
2202.41,37.7451
2228.13,37.6471
2253.85,37.6471
2279.56,37.6471
2305.28,37.6471
2330.99,37.549
2356.71,37.549
2382.43,37.549
2408.14,37.451
2433.86,37.451
2459.57,37.451
2485.29,37.451
2511,37.451
2536.72,37.3529
2562.44,37.3529
2588.15,37.3529
2613.87,37.2549
2639.58,37.2549
2665.3,37.2549
2691.01,37.2549
2716.73,37.2549
2742.45,37.2549
2768.16,37.1569
2793.88,37.1569
2819.59,37.1569
2845.31,37.1569
2871.02,37.1569
2896.74,37.1569
2922.46,37.1569
2948.17,37.0588
2973.89,37.1569
2999.6,37.0588
3025.32,37.0588
3051.03,37.0588
3076.75,37.0588
3102.47,37.0588
3128.18,37.0588
3153.9,37.0588
3179.61,36.9608
3205.33,36.9608
3231.04,36.9608
3256.76,36.9608
3282.48,36.8627
3308.19,36.9608
3333.91,36.9608
3359.62,36.8627
3385.34,36.8627
3411.05,36.8627
3436.77,36.8627
3462.49,36.8627
3488.2,36.8627
3513.92,36.8627
3539.63,36.7647
3565.35,36.7647
3591.07,36.8627
3616.78,36.7647
3642.5,36.7647
3668.21,36.7647
3693.93,36.7647
3719.64,36.7647
3745.36,36.7647
3771.08,36.7647
3796.79,36.7647
3822.51,36.7647
3848.22,36.7647
3873.94,36.7647
3899.65,36.6667
3925.37,36.6667
3951.09,36.6667
3976.8,36.6667
4002.52,36.6667
4028.23,36.6667
4053.95,36.6667
4079.66,36.6667
4105.38,36.6667
4131.1,36.6667
4156.81,36.6667
4182.53,36.5686
4208.24,36.5686
