flow_bpd,head
-16.0167,68.4753
-9.05292,68.536
-2.08914,68.5968
4.87465,68.5968
11.8384,68.5968
18.8022,68.6575
25.766,68.7182
32.7298,68.7182
39.6936,68.7182
46.6574,68.8397
53.6212,68.8397
60.585,68.8397
67.5487,68.8397
74.5125,68.9612
81.4763,68.9612
88.4401,68.9612
95.4039,69.0826
102.368,69.0826
109.331,69.0826
116.295,69.0826
123.259,69.2041
130.223,69.2041
137.187,69.2041
144.15,69.2649
151.114,69.3256
158.078,69.3256
165.042,69.3256
172.006,69.4471
178.969,69.4471
185.933,69.4471
192.897,69.4471
199.861,69.5685
206.825,69.5685
213.788,69.5685
220.752,69.5685
227.716,69.6293
234.68,69.69
241.643,69.69
248.607,69.69
255.571,69.69
262.535,69.8115
269.499,69.8115
276.462,69.8115
283.426,69.8115
290.39,69.8115
297.354,69.8722
304.318,69.9329
311.281,69.9329
318.245,69.9329
325.209,69.9329
332.173,69.9329
339.136,69.9937
346.1,70.0544
353.064,70.0544
360.028,70.0544
366.992,70.0544
373.955,70.0544
380.919,70.0544
387.883,70.0544
394.847,70.1152
401.811,70.1152
408.774,70.1759
415.738,70.1759
422.702,70.1759
429.666,70.1759
436.63,70.1759
443.593,70.1759
450.557,70.1759
457.521,70.1759
464.485,70.1759
471.448,70.1759
478.412,70.1759
485.376,70.2974
492.34,70.2974
499.304,70.2974
506.267,70.2974
513.231,70.2974
520.195,70.2974
527.159,70.2974
534.123,70.2974
541.086,70.2974
548.05,70.2974
555.014,70.2974
561.978,70.3581
568.942,70.3581
575.905,70.3581
582.869,70.3581
589.833,70.3581
596.797,70.3581
603.76,70.3581
610.724,70.3581
617.688,70.3581
624.652,70.3581
631.616,70.4188
638.579,70.4188
645.543,70.4188
652.507,70.4188
659.471,70.4188
666.435,70.4188
673.398,70.4188
680.362,70.4188
687.326,70.4188
694.29,70.4188
701.253,70.4188
708.217,70.4188
715.181,70.4188
722.145,70.4188
729.109,70.4188
736.072,70.4188
743.036,70.4188
750,70.4188
756.964,70.4188
763.928,70.3581
770.891,70.3581
777.855,70.3581
784.819,70.3581
791.783,70.3581
798.747,70.3581
805.71,70.3581
812.674,70.2974
