flow_bpd,eff
-2.08914,0.0259739
4.87465,0.147446
11.8384,0.329653
18.8022,0.572597
25.766,0.81554
32.7298,0.937012
39.6936,1.17996
46.6574,1.36216
53.6212,1.54437
60.585,2.2732
67.5487,2.51614
74.5125,2.15173
81.4763,2.88056
88.4401,3.1235
95.4039,3.30571
102.368,3.54865
109.331,3.67013
116.295,3.91307
123.259,4.15601
130.223,4.27748
137.187,4.52043
144.15,4.70264
151.114,4.88484
158.078,5.06705
165.042,5.30999
172.006,5.43147
178.969,5.67441
185.933,5.91735
192.897,6.03882
199.861,6.28177
206.825,6.46398
213.788,6.64618
220.752,6.82839
227.716,7.07133
234.68,7.19281
241.643,7.43575
248.607,7.61796
255.571,7.80016
262.535,8.04311
269.499,8.10384
276.462,8.28605
283.426,8.58973
290.39,8.83267
297.354,9.01488
304.318,9.19709
311.281,9.44003
318.245,9.44003
325.209,10.0474
332.173,10.0474
339.136,10.2296
346.1,10.4118
353.064,10.594
360.028,10.837
366.992,11.0192
373.955,11.2014
380.919,11.4443
387.883,11.6265
394.847,11.8087
401.811,12.0517
408.774,12.2339
415.738,12.4161
422.702,12.659
429.666,12.8412
436.63,13.0234
443.593,13.2057
450.557,13.3879
457.521,13.6308
464.485,13.813
471.448,13.9952
478.412,14.2382
485.376,14.4204
492.34,14.6026
499.304,14.7848
506.267,14.967
513.231,15.2099
520.195,15.3921
527.159,15.5744
534.123,15.8173
541.086,15.9388
548.05,16.1817
555.014,16.3639
561.978,16.5461
568.942,16.7891
575.905,16.9105
582.869,17.1535
589.833,17.3357
596.797,17.5179
603.76,17.7001
610.724,17.8823
617.688,18.1253
624.652,18.2467
631.616,18.4897
638.579,18.6719
645.543,18.8541
652.507,19.0363
659.471,19.2185
666.435,19.4614
673.398,19.5829
680.362,19.8259
687.326,20.0081
694.29,20.1903
701.253,20.3725
708.217,20.5547
715.181,20.7976
722.145,20.9191
729.109,21.1621
736.072,21.2835
743.036,21.5265
750,21.6479
756.964,21.8909
763.928,22.0124
770.891,22.2553
777.855,22.3768
784.819,22.6197
791.783,22.7412
798.747,22.9841
805.71,23.1056
812.674,23.3485
819.638,23.47
826.602,23.713
833.565,23.8344
840.529,24.0774
847.493,24.1988
854.457,24.4418
861.421,24.5633
868.384,24.8062
875.348,24.9277
882.312,25.1706
889.276,25.2921
896.24,25.4743
903.203,25.6565
910.167,25.8387
917.131,26.0209
924.095,26.1424
931.058,26.3853
938.022,26.5068
944.986,26.7498
951.95,26.8712
958.914,27.0534
965.877,27.2356
972.841,27.3571
979.805,27.6001
986.769,27.7215
993.733,27.9645
1000.7,28.0859
1007.66,28.2681
1014.62,28.4504
1021.59,28.6326
1028.55,28.8148
1035.52,28.9362
1042.48,29.1185
1049.44,29.3007
1056.41,29.4829
1063.37,29.6651
1070.33,29.7865
1077.3,29.9688
1084.26,30.151
1091.23,30.3332
1098.19,30.4546
1105.15,30.6368
1112.12,30.8191
1119.08,30.9405
1126.04,31.1227
1133.01,31.3049
1139.97,31.4264
1146.94,31.6086
1153.9,31.7908
1160.86,31.9123
1167.83,32.0945
1174.79,32.2767
1181.75,32.4589
1188.72,32.5804
1195.68,32.7626
1202.65,32.9448
1209.61,33.127
1216.57,33.3092
1223.54,33.4307
1230.5,33.6129
1237.47,33.7951
1244.43,33.9773
1251.39,34.0988
1258.36,34.281
1265.32,34.4632
1272.28,34.5847
1279.25,34.7669
1286.21,34.8884
1293.18,35.0706
1300.14,35.192
1307.1,35.3742
1314.07,35.5565
1321.03,35.6779
1327.99,35.7994
1334.96,35.9816
1341.92,36.1638
1348.89,36.2853
1355.85,36.4068
1362.81,36.5282
1369.78,36.6497
1376.74,36.8319
1383.7,37.0141
1390.67,37.1356
1397.63,37.2571
1404.6,37.3785
1411.56,37.5
1418.52,37.6215
1425.49,37.8037
1460.31,38.4718
1467.27,38.5932
1474.23,38.7147
1481.2,39.0791
1488.16,39.2006
1495.13,39.2613
1502.09,39.2006
1509.05,39.3221
1516.02,39.4435
1522.98,39.6258
1529.94,39.7472
1536.91,39.8687
1543.87,40.0509
1550.84,40.1724
1557.8,40.2938
1564.76,40.4153
1571.73,40.5368
1578.69,40.6583
1585.65,40.7797
1592.62,40.9012
1599.58,41.0227
1606.55,41.1442
1613.51,41.2656
1620.47,41.4478
1627.44,41.5693
1634.4,41.6908
1641.36,41.8122
1648.33,41.9945
1655.29,42.1159
1662.26,42.2374
1669.22,42.3589
1676.18,42.4803
1683.15,42.6018
1690.11,42.7233
1697.08,42.8448
1704.04,42.9662
1711,43.0877
1717.97,43.2092
1724.93,43.3306
1731.89,43.4521
1738.86,43.5736
1745.82,43.6951
1752.79,43.8773
1759.75,43.9987
1766.71,44.1202
1773.68,44.2417
1780.64,44.3632
1787.6,44.4846
1794.57,44.6668
1801.53,44.7276
1808.5,44.849
1815.46,44.9705
1822.42,45.092
1829.39,45.2135
1836.35,45.3349
1843.31,45.4564
1850.28,45.6386
1857.24,45.6993
1864.21,45.8208
1871.17,45.9423
1878.13,46.0638
1885.1,46.1852
1892.06,46.3674
1899.03,46.4282
1905.99,46.5496
1912.95,46.7319
1919.92,46.7926
1926.88,46.9141
1933.84,47.0355
1940.81,47.157
1947.77,47.2785
1954.74,47.3999
1961.7,47.5214
1968.66,47.6429
1975.63,47.7644
1982.59,47.8858
1989.55,48.0073
1996.52,48.1288
2003.48,48.2502
2010.45,48.311
2017.41,48.4932
2024.37,48.5539
2031.34,48.6754
2038.3,48.7969
2045.26,48.9183
2052.23,49.0398
2059.19,49.1613
2066.16,49.2828
2073.12,49.3435
2080.08,49.465
2087.05,49.5864
2094.01,49.7079
2100.97,49.8294
2107.94,49.9509
2114.9,50.0723
2121.87,50.1331
2128.83,50.2545
2135.79,50.3153
2142.76,50.4367
2149.72,50.5582
2156.69,50.6797
2163.65,50.8012
2170.61,50.8619
2177.58,50.9834
2184.54,51.0441
2191.5,51.1656
2198.47,51.287
2205.43,51.4085
2212.4,51.4692
2219.36,51.5907
2226.32,51.6515
2233.29,51.7729
2240.25,51.8944
2247.21,52.0159
2254.18,52.1373
2261.14,52.1373
2268.11,52.2588
2275.07,52.3803
2282.03,52.5018
2289,52.5625
2295.96,52.6232
2302.92,52.7447
2309.89,52.8662
2316.85,52.9876
2323.82,52.9876
2330.78,53.1091
2337.74,53.2306
2344.71,53.3521
2351.67,53.3521
2358.64,53.4735
2365.6,53.595
2372.56,53.7165
2379.53,53.8379
2386.49,53.8379
2393.45,53.9594
2400.42,54.0809
2407.38,54.2024
2414.35,54.2024
2421.31,54.3238
2428.27,54.4453
2435.24,54.4453
2442.2,54.5668
2449.16,54.6882
2456.13,54.8097
2463.09,54.8097
2470.06,54.9312
2477.02,55.0527
2483.98,55.0527
2490.95,55.1741
2497.91,55.2956
2504.87,55.3563
2511.84,55.4171
2518.8,55.5386
2525.77,55.66
2532.73,55.66
2539.69,55.7815
2546.66,55.903
2553.62,55.903
2560.58,56.0244
2567.55,56.1459
2574.51,56.2066
2581.48,56.2674
2588.44,56.3889
2595.4,56.4496
2602.37,56.5103
2609.33,56.6318
2616.3,56.6925
2623.26,56.7533
2630.22,56.8747
2637.19,56.9355
2644.15,56.9962
2651.11,57.1177
2658.08,57.1784
2665.04,57.2392
2672.01,57.3606
2678.97,57.4214
2685.93,57.4821
2692.9,57.6036
2699.86,57.6036
2706.82,57.725
2713.79,57.7858
2720.75,57.8465
2727.72,57.968
2734.68,58.0287
2741.64,58.0895
2748.61,58.1502
2755.57,58.2109
2762.53,58.3324
2769.5,58.3931
2776.46,58.4539
2783.43,58.5753
2790.39,58.5753
