flow_bpd,eff
49.7688,0.3905
176.008,0.725134
302.247,1.28286
428.487,1.95213
554.726,2.62139
680.965,3.29066
807.205,3.84839
933.444,4.40611
1059.68,5.07538
1185.92,5.6331
1312.16,6.30237
1438.4,6.97164
1564.64,7.52936
1690.88,8.08708
1817.12,8.75635
1943.36,9.31407
2069.6,9.8718
2195.84,10.5411
2322.08,10.9872
2448.32,11.6565
2574.55,12.3258
2700.79,12.772
2827.03,13.4412
2953.27,13.8874
3079.51,14.5567
3205.75,15.2259
3331.99,15.6721
3458.23,16.3414
3584.47,16.7876
3710.71,17.4568
3836.95,17.903
3963.19,18.5723
4089.43,19.0185
4215.67,19.6877
4341.91,20.1339
4468.14,20.6916
4594.38,21.2494
4720.62,21.8071
4846.86,22.3648
4973.1,22.811
5099.34,23.4803
5225.58,23.9264
5351.82,24.3726
5478.06,24.9303
5604.3,25.4881
5730.54,26.0458
5856.78,26.492
5983.02,27.0497
6109.26,27.4959
6235.49,28.0536
6361.73,28.4998
6487.97,29.0575
6614.21,29.5037
6740.45,29.9498
6866.69,30.5076
6992.93,30.9537
7119.17,31.5115
7245.41,31.9576
7371.65,32.4038
7497.89,32.85
7624.13,33.4077
7750.37,33.8539
7876.61,34.3001
8002.84,34.7463
8129.08,35.1924
8255.32,35.6386
8381.56,36.3079
8507.8,36.6425
8634.04,36.9772
8760.28,37.4233
8886.52,37.8695
9012.76,38.3157
9139,38.7619
9265.24,39.2081
9391.48,39.6542
9517.72,40.1004
9643.96,40.5466
9770.2,40.9928
9896.43,41.4389
10022.7,41.662
10148.9,42.1082
10275.2,42.5544
10401.4,43.0006
10527.6,43.4467
10653.9,43.7814
10780.1,44.116
10906.3,44.5622
11032.6,45.0084
11158.8,45.4546
11285.1,45.7892
11411.3,46.1238
11537.5,46.57
11663.8,46.9046
11790,47.2393
11916.3,47.6854
12042.5,48.0201
12168.7,48.3547
12295,48.8009
12421.2,49.1355
12547.5,49.4702
12673.7,49.8048
12799.9,50.1394
12926.2,50.4741
13052.4,50.8087
13178.7,51.1433
13304.9,51.478
13431.1,51.8126
13557.4,52.2588
13683.6,52.4819
13809.9,52.928
13936.1,53.1511
14062.3,53.5973
14188.6,53.8204
14314.8,54.155
14441,54.4897
14567.3,54.7128
14693.5,55.1589
14819.8,55.382
14946,55.7167
15072.2,56.0513
15198.5,56.2744
15324.7,56.7206
15451,56.9437
15577.2,57.1667
15703.4,57.6129
15829.7,57.836
15955.9,58.0591
16082.2,58.2822
16208.4,58.7284
16334.6,58.9515
16460.9,59.1746
16587.1,59.3976
16713.4,59.8438
16839.6,60.0669
16965.8,60.29
17092.1,60.5131
17218.3,60.7362
17344.6,61.0708
17470.8,61.4054
17597,61.6285
17723.3,61.8516
17849.5,62.0747
17975.7,62.2978
18102,62.5209
18228.2,62.8555
18354.5,63.0786
18480.7,63.3017
18606.9,63.5248
18733.2,63.8594
18859.4,64.0825
18985.7,64.3056
19111.9,64.5287
19238.1,64.7518
19364.4,64.9749
19490.6,65.198
19616.9,65.4211
19743.1,65.6441
19869.3,65.7557
19995.6,65.9788
20121.8,66.2019
20248.1,66.425
20374.3,66.648
20500.5,66.8711
20626.8,67.0942
20753,67.3173
20879.3,67.4289
21005.5,67.6519
21131.7,67.875
21258,67.9866
21384.2,68.2097
21510.5,68.4328
21636.7,68.6558
21762.9,68.7674
21889.2,68.9905
22015.4,69.2136
22141.6,69.3251
22267.9,69.5482
22394.1,69.7713
22520.4,69.8828
22646.6,69.9944
22772.8,70.2175
22899.1,70.4406
23025.3,70.5521
23151.6,70.6637
23277.8,70.8867
23404,71.1098
23530.3,71.2214
23656.5,71.3329
23782.8,71.556
23909,71.6676
24035.2,71.7791
24161.5,72.0022
24287.7,72.1137
24414,72.2253
24540.2,72.4484
24666.4,72.5599
24792.7,72.6715
24918.9,72.8945
25045.2,73.1176
25171.4,73.1176
25297.6,73.3407
25423.9,73.3407
25550.1,73.5638
25676.3,73.6754
25802.6,73.7869
25928.8,74.01
26055.1,74.01
26181.3,74.2331
26307.5,74.2331
26433.8,74.4562
26560,74.5677
26686.3,74.6793
26812.5,74.7908
26938.7,74.9024
27065,75.1254
27191.2,75.1254
27317.5,75.3485
27443.7,75.3485
27569.9,75.5716
27696.2,75.5716
27822.4,75.7947
27948.7,75.7947
28074.9,75.9063
28201.1,76.0178
28327.4,76.0178
28453.6,76.2409
28579.9,76.2409
28706.1,76.464
28832.3,76.464
28958.6,76.6871
29084.8,76.6871
29211,76.7986
29337.3,76.9102
29463.5,77.0217
29589.8,77.1332
29716,77.1332
29842.2,77.1332
29968.5,77.3563
30094.7,77.3563
30221,77.3563
30347.2,77.5794
30473.4,77.5794
30599.7,77.8025
30725.9,77.8025
30852.2,77.8025
30978.4,78.0256
31104.6,78.0256
31230.9,78.0256
31357.1,78.0256
31483.4,78.2487
31609.6,78.2487
31735.8,78.2487
31862.1,78.4718
31988.3,78.4718
32114.6,78.4718
32240.8,78.6949
32367,78.6949
32493.3,78.6949
32619.5,78.6949
32745.7,78.918
32872,78.918
32998.2,78.918
33124.5,78.918
33250.7,79.141
33376.9,79.141
33503.2,79.141
33629.4,79.141
33755.7,79.141
33881.9,79.3641
34008.1,79.3641
34134.4,79.3641
34260.6,79.3641
34386.9,79.3641
34513.1,79.5872
34639.3,79.5872
34765.6,79.5872
34891.8,79.5872
35018.1,79.5872
35144.3,79.5872
35270.5,79.8103
35396.8,79.8103
35523,79.8103
35649.3,79.8103
35775.5,79.8103
35901.7,79.8103
36028,79.8103
36154.2,79.9219
36280.4,80.0334
36406.7,80.0334
36532.9,80.0334
36659.2,80.0334
36785.4,80.0334
36911.6,80.0334
40825.1,80.0334
40951.3,80.0334
41077.5,80.0334
41203.8,80.0334
41330,80.0334
41456.3,80.0334
41582.5,79.8103
41708.7,79.8103
41835,79.8103
41961.2,79.8103
42087.5,79.8103
42213.7,79.8103
42339.9,79.8103
42466.2,79.5872
42592.4,79.5872
42718.7,79.5872
42844.9,79.5872
42971.1,79.5872
43097.4,79.4757
43223.6,79.3641
43349.9,79.3641
43476.1,79.3641
43602.3,79.3641
43728.6,79.2526
43854.8,79.141
43981,79.141
44107.3,79.141
44233.5,79.141
44359.8,78.918
44486,78.918
44612.2,78.918
44738.5,78.918
44864.7,78.6949
44991,78.6949
45117.2,78.6949
45243.4,78.4718
45369.7,78.4718
45495.9,78.4718
45622.2,78.4718
