flow_bpd,power
80.0641,2.99802
91.5018,3.01098
102.939,3.01098
114.377,3.01098
171.566,3.02394
183.004,3.0369
194.441,3.0369
205.879,3.0369
263.068,3.04986
274.505,3.06282
285.943,3.06282
297.381,3.06282
537.573,3.12761
549.011,3.12761
560.448,3.11465
812.078,3.19241
823.516,3.17945
834.954,3.19241
903.58,3.19241
915.018,3.20536
926.455,3.19241
1086.58,3.21832
1098.02,3.23128
1109.46,3.21832
1269.59,3.2572
1281.02,3.2572
1292.46,3.2572
1544.09,3.28312
1555.53,3.28312
1566.97,3.28312
1727.1,3.29608
1738.53,3.30904
1749.97,3.30904
2001.6,3.32199
2013.04,3.33495
2024.48,3.32199
2093.1,3.33495
2104.54,3.33495
2115.98,3.33495
2367.61,3.34791
2379.05,3.36087
2390.48,3.34791
2459.11,3.36087
2470.55,3.36087
2481.99,3.36087
2825.12,3.37383
2836.55,3.38679
2847.99,3.37383
2916.62,3.39975
2928.06,3.38679
2939.49,3.39975
3282.63,3.41271
3294.06,3.41271
3305.5,3.41271
3374.13,3.42567
3385.57,3.41271
3397,3.42567
3648.63,3.42567
3660.07,3.43862
3671.51,3.42567
3740.13,3.43862
3751.57,3.43862
3763.01,3.45158
4106.14,3.46454
4117.58,3.46454
4129.02,3.46454
4380.65,3.4775
4392.09,3.49046
4403.52,3.4775
4472.15,3.49046
4483.59,3.49046
4495.02,3.50342
4746.65,3.51638
4758.09,3.51638
4769.53,3.51638
5021.16,3.54229
5032.6,3.54229
5044.04,3.54229
5295.67,3.56821
5307.1,3.56821
5318.54,3.56821
5570.17,3.59413
5581.61,3.59413
5593.05,3.59413
5844.68,3.62005
5856.11,3.62005
5867.55,3.62005
6119.18,3.65892
6130.62,3.64597
6142.06,3.65892
6302.18,3.65892
6313.62,3.67188
6325.06,3.67188
6576.69,3.71076
6588.13,3.6978
6599.57,3.6978
6759.69,3.71076
6771.13,3.72372
6782.57,3.72372
7034.2,3.74964
7045.64,3.74964
7057.07,3.74964
7308.7,3.78851
7320.14,3.77555
7331.58,3.77555
7491.71,3.78851
7503.15,3.80147
7514.58,3.80147
7766.21,3.82739
7777.65,3.82739
7789.09,3.82739
8040.72,3.85331
8052.16,3.85331
8063.59,3.85331
8315.22,3.87923
8326.66,3.87923
8338.1,3.87923
8406.73,3.89218
8418.16,3.87923
8429.6,3.89218
8681.23,3.90514
8692.67,3.90514
8704.11,3.90514
8772.73,3.9181
8784.17,3.90514
8795.61,3.90514
9047.24,3.9181
9058.68,3.93106
9070.11,3.93106
9138.74,3.93106
9150.18,3.93106
9161.62,3.93106
9230.24,3.94402
9241.68,3.93106
9253.12,3.93106
9870.75,3.94402
9882.19,3.95698
9893.63,3.94402
9962.26,3.94402
9973.69,3.95698
9985.13,3.95698
10053.8,3.94402
10065.2,3.95698
10076.6,3.95698
10145.3,3.94402
10156.7,3.95698
10168.1,3.95698
10236.8,3.94402
10248.2,3.95698
10259.6,3.94402
10328.3,3.94402
10339.7,3.95698
10351.1,3.94402
10785.8,3.94402
10797.2,3.93106
10808.6,3.94402
10877.3,3.93106
10888.7,3.93106
10900.1,3.93106
11243.3,3.90514
11254.7,3.90514
11266.2,3.90514
11334.8,3.89218
11346.2,3.90514
11357.7,3.89218
11609.3,3.86627
11620.7,3.87923
11632.2,3.87923
11883.8,3.85331
11895.2,3.85331
11906.7,3.85331
12158.3,3.82739
12169.7,3.82739
12181.2,3.82739
12432.8,3.78851
12444.2,3.80147
12455.7,3.80147
12615.8,3.77555
12627.2,3.77555
12638.7,3.77555
13073.3,3.73668
13084.8,3.72372
13096.2,3.72372
13347.8,3.68484
13359.3,3.6978
13370.7,3.6978
