flow_bpd,head
-2.27374e-12,76.9291
11.4377,76.9291
22.8754,76.9291
34.3132,76.9291
45.7509,76.8644
57.1886,76.7996
68.6263,76.7996
80.0641,76.7996
91.5018,76.7996
102.939,76.7996
114.377,76.67
125.815,76.67
137.253,76.67
148.69,76.67
160.128,76.67
171.566,76.6052
183.004,76.5404
194.441,76.5404
205.879,76.5404
217.317,76.5404
228.754,76.5404
240.192,76.4756
251.63,76.4108
263.068,76.4108
274.505,76.4108
285.943,76.4108
297.381,76.346
308.818,76.2812
320.256,76.2812
331.694,76.2812
343.132,76.2812
354.569,76.2812
366.007,76.2164
377.445,76.1516
388.883,76.1516
400.32,76.1516
411.758,76.1516
423.196,76.1516
434.633,76.0868
446.071,76.022
457.509,76.022
468.947,76.022
480.384,76.022
491.822,75.9572
503.26,75.8924
514.697,75.8924
526.135,75.8924
537.573,75.8924
549.011,75.8276
560.448,75.7628
571.886,75.7628
583.324,75.7628
594.762,75.7628
606.199,75.7628
617.637,75.6333
629.075,75.6333
640.512,75.6333
651.95,75.6333
663.388,75.6333
674.826,75.5037
686.263,75.5037
697.701,75.5037
709.139,75.5037
720.576,75.5037
732.014,75.3741
743.452,75.3741
754.89,75.3741
766.327,75.3741
777.765,75.3093
789.203,75.2445
800.641,75.2445
812.078,75.2445
823.516,75.2445
834.954,75.2445
846.391,75.1797
857.829,75.1149
869.267,75.1149
880.705,75.1149
892.142,75.1149
903.58,75.0501
915.018,74.9853
926.455,74.9853
937.893,74.9853
949.331,74.9853
960.769,74.8557
972.206,74.8557
983.644,74.8557
995.082,74.8557
1006.52,74.7909
1017.96,74.7909
1029.39,74.7261
1040.83,74.7261
1052.27,74.7261
1063.71,74.6613
1075.15,74.5965
1086.58,74.5965
1098.02,74.5965
1109.46,74.5965
1120.9,74.467
1132.33,74.467
1143.77,74.467
1155.21,74.467
1166.65,74.467
1178.09,74.3374
1189.52,74.3374
1200.96,74.3374
1212.4,74.3374
1223.84,74.2726
1235.27,74.2078
1246.71,74.2078
1258.15,74.2078
1269.59,74.2078
1281.02,74.143
1292.46,74.0782
1303.9,74.0782
1315.34,74.0782
1326.78,74.0782
1338.21,73.9486
1349.65,73.9486
1361.09,73.9486
1372.53,73.9486
1383.96,73.8838
1395.4,73.819
1406.84,73.819
1418.28,73.819
1429.72,73.819
1441.15,73.6894
1452.59,73.6894
1464.03,73.6894
1475.47,73.6894
1486.9,73.6246
1498.34,73.5598
1509.78,73.5598
1521.22,73.5598
1532.65,73.5598
1544.09,73.4302
1555.53,73.4302
1566.97,73.4302
1578.41,73.4302
1589.84,73.3654
1601.28,73.3006
1612.72,73.3006
1624.16,73.3006
1635.59,73.3006
1647.03,73.1711
1658.47,73.1711
1669.91,73.1711
1681.35,73.1711
1692.78,73.0415
1704.22,73.0415
1715.66,73.0415
1727.1,73.0415
1738.53,73.0415
1749.97,72.9119
1761.41,72.9119
1772.85,72.9119
1784.28,72.9119
1795.72,72.7823
1807.16,72.7823
1818.6,72.7823
1830.04,72.7823
1841.47,72.7823
1852.91,72.6527
1864.35,72.6527
1875.79,72.6527
1887.22,72.6527
1898.66,72.5231
1910.1,72.5231
1921.54,72.5231
1932.97,72.5231
1944.41,72.4583
1955.85,72.3935
1967.29,72.3935
1978.73,72.3287
1990.16,72.1991
2001.6,72.1343
2013.04,72.1343
2024.48,72.1991
2035.91,72.2639
2047.35,72.1343
2058.79,72.1343
2070.23,72.1343
2081.67,72.1343
2093.1,72.0048
2104.54,72.0048
2115.98,72.0048
2127.42,72.0048
2138.85,71.8752
2150.29,71.8752
2161.73,71.8752
2173.17,71.8752
2184.6,71.7456
2196.04,71.7456
2207.48,71.7456
2218.92,71.7456
2230.36,71.616
2241.79,71.616
2253.23,71.616
2264.67,71.5512
2276.11,71.5512
2287.54,71.4864
2298.98,71.4864
2310.42,71.4216
2321.86,71.4216
2333.3,71.3568
2344.73,71.3568
2356.17,71.292
2367.61,71.292
2379.05,71.2272
2390.48,71.2272
2401.92,71.1624
2413.36,71.1624
2424.8,71.0976
2436.23,71.0976
2447.67,71.0328
2459.11,71.0328
2470.55,70.968
2481.99,70.968
2493.42,70.9032
2504.86,70.9032
2516.3,70.8384
2527.74,70.8384
2539.17,70.7737
2550.61,70.7737
2562.05,70.7089
2573.49,70.7089
2584.93,70.6441
2596.36,70.6441
2607.8,70.5793
2619.24,70.5793
2630.68,70.5145
2642.11,70.5145
2653.55,70.5145
2664.99,70.4497
2676.43,70.3849
2687.86,70.3849
2699.3,70.3849
2710.74,70.3201
2722.18,70.2553
2733.62,70.2553
2745.05,70.1905
2756.49,70.1905
2767.93,70.1257
2779.37,70.1257
2790.8,70.1257
2802.24,70.0609
2813.68,69.9961
2825.12,69.9961
2836.55,69.9313
2847.99,69.9313
2859.43,69.8665
2870.87,69.8665
2882.31,69.8017
2893.74,69.8017
2905.18,69.7369
2916.62,69.7369
2928.06,69.6721
2939.49,69.6721
2950.93,69.6074
2962.37,69.6074
2973.81,69.5426
4975.41,62.8687
4986.85,62.8687
4998.28,62.8687
5009.72,62.8039
5021.16,62.8039
5032.6,62.8039
5044.04,62.7391
5055.47,62.7391
5066.91,62.7391
5078.35,62.6743
5089.79,62.6743
5101.22,62.6095
5112.66,62.5447
5124.1,62.5447
5135.54,62.4799
5146.97,62.4799
5158.41,62.4151
5169.85,62.3503
5181.29,62.3503
5192.73,62.2856
5204.16,62.2208
5215.6,62.2208
5227.04,62.156
5238.48,62.0912
5249.91,62.0912
5261.35,62.0264
5272.79,61.9616
5284.23,61.9616
5295.67,61.8968
5307.1,61.832
5318.54,61.832
5329.98,61.7672
5341.42,61.7024
5352.85,61.7024
5364.29,61.6376
5375.73,61.5728
5387.17,61.5728
5398.6,61.508
5410.04,61.4432
5421.48,61.4432
5432.92,61.3784
5444.36,61.3136
5455.79,61.3136
5467.23,61.2488
5478.67,61.184
5490.11,61.184
5501.54,61.1192
5512.98,61.0545
5524.42,61.0545
5535.86,60.9897
5547.29,60.9249
5558.73,60.9249
5570.17,60.8601
