flow_bpd,head
-2.09206,169.117
76.917,169.117
155.926,169.318
234.935,169.318
313.944,169.518
392.953,169.719
471.962,169.719
550.971,169.92
629.98,169.92
708.989,170.12
787.998,170.12
867.007,170.321
946.016,170.321
1025.03,170.321
1104.03,170.522
1183.04,170.522
1262.05,170.522
1341.06,170.522
1420.07,170.522
1499.08,170.522
1578.09,170.723
1657.1,170.723
1736.11,170.723
1815.12,170.723
1894.12,170.723
1973.13,170.522
2052.14,170.522
2131.15,170.522
2210.16,170.522
2289.17,170.522
2368.18,170.522
2447.19,170.522
2526.2,170.522
2605.21,170.321
2684.22,170.321
2763.22,170.12
2842.23,170.12
2921.24,170.12
3000.25,169.92
3079.26,169.92
3158.27,169.92
3237.28,169.719
3316.29,169.719
3395.3,169.719
3474.31,169.518
3553.31,169.318
3632.32,169.318
3711.33,169.117
3790.34,168.916
3869.35,168.916
3948.36,168.916
4027.37,168.715
4106.38,168.515
4185.39,168.515
4264.4,168.314
4343.41,168.113
4422.41,168.113
4501.42,167.912
4580.43,167.712
4659.44,167.511
4738.45,167.31
4817.46,167.31
4896.47,167.109
4975.48,166.909
5054.49,166.909
5133.5,166.708
5212.5,166.507
5291.51,166.306
5370.52,166.106
5449.53,165.905
5528.54,165.704
5607.55,165.503
5686.56,165.303
5765.57,165.303
5844.58,164.901
5923.59,164.901
6002.59,164.7
6081.6,164.5
6160.61,164.098
6239.62,164.098
6318.63,163.697
6397.64,163.697
6476.65,163.295
6555.66,163.295
6634.67,162.894
6713.68,162.894
6792.69,162.492
6871.69,162.492
6950.7,162.091
7029.71,162.091
7108.72,161.689
7187.73,161.689
7266.74,161.288
7345.75,161.288
7424.76,160.886
7503.77,160.886
7582.78,160.485
7661.78,160.284
7740.79,160.083
7819.8,159.883
7898.81,159.682
7977.82,159.28
8056.83,159.28
8135.84,158.879
8214.85,158.879
8293.86,158.478
8372.87,158.277
8451.88,158.076
8530.88,157.875
8609.89,157.675
8688.9,157.273
8767.91,157.273
8846.92,156.872
8925.93,156.872
9004.94,156.47
9083.95,156.269
9162.96,156.069
9241.97,155.667
9320.97,155.667
9399.98,155.266
9478.99,155.065
9558,154.864
9637.01,154.663
9716.02,154.463
9795.03,154.061
9874.04,154.061
9953.05,153.66
10032.1,153.66
10111.1,153.258
10190.1,153.058
10269.1,152.857
10348.1,152.455
10427.1,152.455
10506.1,152.054
10585.1,152.054
10664.1,151.652
10743.1,151.452
10822.1,151.251
10901.2,150.849
10980.2,150.849
11059.2,150.448
11138.2,150.448
11217.2,150.046
11296.2,149.846
11375.2,149.645
11454.2,149.243
11533.2,149.243
11612.2,148.842
11691.2,148.842
11770.3,148.441
11849.3,148.24
11928.3,148.039
12007.3,147.838
12086.3,147.638
12165.3,147.236
12244.3,147.236
12323.3,146.835
12402.3,146.835
12481.3,146.433
12560.3,146.232
12639.4,146.032
12718.4,145.831
12797.4,145.63
12876.4,145.429
12955.4,145.229
13034.4,144.827
13113.4,144.827
13192.4,144.426
13271.4,144.426
13350.4,144.024
13429.4,144.024
13508.5,143.623
13587.5,143.422
13666.5,143.221
13745.5,143.021
13824.5,142.82
13903.5,142.418
13982.5,142.418
14061.5,142.017
14140.5,142.017
14219.5,141.615
14298.5,141.615
14377.6,141.214
14456.6,141.214
14535.6,140.812
14614.6,140.812
14693.6,140.411
14772.6,140.411
14851.6,140.009
14930.6,140.009
15009.6,139.608
15088.6,139.608
15167.6,139.206
15246.7,139.206
15325.7,138.805
15404.7,138.805
15483.7,138.403
15562.7,138.203
15641.7,138.002
15720.7,138.002
15799.7,137.601
15878.7,137.601
15957.7,137.199
16036.7,137.199
16115.8,136.798
16194.8,136.798
16273.8,136.396
16352.8,136.396
16431.8,135.995
16510.8,135.995
16589.8,135.593
16668.8,135.593
16747.8,135.192
16826.8,135.192
16905.8,134.79
16984.9,134.79
17063.9,134.389
17142.9,134.389
17458.9,133.586
17537.9,133.385
17616.9,133.184
17695.9,132.984
17774.9,132.783
17854,132.783
17933,132.381
18012,132.381
18091,131.98
18170,131.98
18249,131.578
18328,131.578
18407,131.177
18486,131.177
18565,130.775
18644,130.775
18723,130.374
18802.1,130.374
18881.1,129.972
18960.1,129.972
19039.1,129.772
19118.1,129.571
19197.1,129.37
19276.1,129.169
19355.1,129.169
19434.1,128.768
19513.1,128.768
19592.1,128.366
19671.2,128.366
19750.2,127.965
19829.2,127.965
19908.2,127.564
19987.2,127.564
20066.2,127.162
20145.2,127.162
20224.2,126.761
20303.2,126.761
20382.2,126.359
20461.2,126.359
20540.3,125.958
20619.3,125.958
20698.3,125.757
20777.3,125.556
20856.3,125.355
20935.3,125.155
21014.3,124.954
21093.3,124.753
21172.3,124.552
21251.3,124.352
21330.3,124.151
21409.4,123.95
21488.4,123.749
21567.4,123.549
21646.4,123.549
21725.4,123.147
21804.4,122.946
21883.4,122.746
21962.4,122.545
22041.4,122.344
22120.4,122.144
22199.4,121.943
22278.5,121.541
22357.5,121.541
22436.5,121.14
22515.5,121.14
22594.5,120.738
22673.5,120.738
22752.5,120.337
22831.5,120.337
22910.5,119.935
22989.5,119.935
23068.5,119.534
23147.6,119.534
23226.6,119.132
23305.6,118.932
23384.6,118.731
23463.6,118.53
23542.6,118.329
23621.6,117.928
23700.6,117.928
23779.6,117.527
23858.6,117.527
23937.6,117.125
24016.7,116.924
24095.7,116.724
24174.7,116.322
24253.7,116.322
24332.7,115.921
24411.7,115.921
24490.7,115.519
24569.7,115.318
24648.7,115.318
24885.8,114.114
24964.8,113.913
25043.8,113.913
25122.8,113.512
25201.8,113.311
25280.8,113.11
25359.8,112.709
25438.8,112.709
25517.8,112.307
25596.8,111.906
25675.8,111.906
25754.9,111.504
25833.9,111.103
25912.9,111.103
25991.9,110.701
26070.9,110.3
26149.9,110.3
26228.9,109.898
26307.9,109.497
26386.9,109.497
26465.9,109.095
26544.9,108.694
26624,108.493
26703,108.292
26782,107.891
26861,107.489
26940,107.489
27019,107.088
27098,106.687
27177,106.285
27256,106.285
27335,105.884
27414,105.482
27493.1,105.281
27572.1,105.081
27651.1,104.679
27730.1,104.278
27809.1,103.876
27888.1,103.675
27967.1,103.475
28046.1,103.073
28125.1,102.672
28204.1,102.27
28283.1,102.07
28362.2,101.869
28441.2,101.467
28520.2,101.066
28599.2,100.664
28678.2,100.464
28757.2,100.062
28836.2,99.8614
28915.2,99.4599
28994.2,99.0584
29073.2,98.6569
29152.2,98.2554
29231.3,98.0547
29310.3,97.6532
29389.3,97.2517
29468.3,97.051
29547.3,96.6495
29626.3,96.248
29705.3,95.8466
29784.3,95.4451
29863.3,95.0436
29942.3,94.6421
30021.3,94.2406
30100.4,93.8392
30179.4,93.6384
30258.4,93.0362
30337.4,92.8355
30416.4,92.434
30495.4,92.0325
30574.4,91.631
30653.4,91.2295
30732.4,90.8281
30811.4,90.4266
30890.4,90.0251
30969.5,89.6236
31048.5,89.2221
31127.5,88.8207
31206.5,88.4192
31285.5,88.0177
31364.5,87.6162
31443.5,87.014
31522.5,86.6125
31601.5,86.211
31680.5,85.8095
31759.5,85.4081
31838.6,85.0066
31917.6,84.6051
31996.6,84.0029
32075.6,83.6014
32154.6,83.1999
32233.6,82.7984
32312.6,82.1962
32391.6,81.7947
32470.6,81.3933
32549.6,80.791
32628.6,80.3896
32707.6,79.9881
32786.7,79.5866
32865.7,78.9844
32944.7,78.5829
33023.7,77.9807
33102.7,77.5792
33181.7,77.1777
33260.7,76.5755
33339.7,76.174
33418.7,75.5718
33497.7,75.1703
33576.7,74.7688
33655.8,74.1666
33734.8,73.7651
33813.8,73.1629
33892.8,72.7614
33971.8,72.1592
34050.8,71.557
34129.8,71.1555
34208.8,70.754
34287.8,70.1518
34366.8,69.5496
34445.8,69.1481
34524.9,68.7466
34603.9,68.1444
34682.9,67.5422
34761.9,67.1407
34840.9,66.5385
34919.9,65.9363
34998.9,65.5348
35077.9,64.9326
35156.9,64.3303
35235.9,63.9289
35314.9,63.3266
35394,62.7244
35473,62.3229
35552,61.52
35631,61.1185
35710,60.5163
35789,59.9141
35868,59.5126
35947,58.7096
36026,58.3081
36105,57.7059
36184,57.1037
36263.1,56.7022
36342.1,55.8992
36421.1,55.4978
36500.1,54.6948
36579.1,54.2933
36658.1,53.6911
36737.1,53.0889
36816.1,52.6874
36895.1,51.8844
36974.1,51.483
37053.1,50.8807
37132.2,50.2785
37211.2,49.4756
37290.2,49.0741
37369.2,48.2711
37448.2,47.8696
37527.2,47.2674
37606.2,46.6652
37685.2,46.063
37764.2,45.4608
37843.2,44.8585
37922.2,44.2563
38001.3,43.6541
38080.3,43.0519
38159.3,42.2489
38238.3,41.8474
38317.3,41.0445
38396.3,40.643
38475.3,39.84
38554.3,39.4385
38633.3,38.6356
38712.3,38.2341
38791.3,37.6319
38870.4,36.8289
38949.4,36.2267
39028.4,35.8252
39107.4,35.0223
39186.4,34.6208
39265.4,33.8178
39344.4,33.0149
39423.4,32.6134
39502.4,31.8104
39581.4,31.4089
39660.4,30.8067
39739.5,30.0038
39818.5,29.4015
39897.5,29
39976.5,28.1971
40055.5,27.5949
40134.5,26.9926
40213.5,26.1897
40292.5,25.7882
40371.5,24.9852
40450.5,24.5838
40529.5,23.7808
40608.6,23.1786
40687.6,22.5764
40766.6,21.9741
40845.6,21.3719
40924.6,20.569
41003.6,20.1675
41082.6,19.3645
41161.6,18.963
41240.6,18.1601
41319.6,17.7586
41398.6,16.9556
41477.7,16.3534
41556.7,15.7512
41635.7,15.3497
41714.7,14.5467
41793.7,14.1453
41872.7,13.3423
