flow_bpd,head
4.68851,63.4862
9.83253,63.4862
14.9766,63.4003
20.1206,63.4003
25.2646,63.4003
30.4086,63.3144
35.5527,63.3144
40.6967,63.3144
45.8407,63.2284
50.9848,63.2284
56.1288,63.2284
61.2728,63.1425
66.4168,63.1425
71.5609,63.0566
76.7049,63.0566
81.8489,63.0566
86.993,62.9707
92.137,62.9707
97.281,62.9707
102.425,62.9707
107.569,62.8847
112.713,62.8847
117.857,62.8847
123.001,62.7988
128.145,62.7988
133.289,62.7129
138.433,62.7129
143.577,62.7129
148.721,62.7129
153.865,62.6269
159.009,62.6269
164.153,62.6269
169.297,62.541
174.441,62.541
179.585,62.541
184.73,62.541
189.874,62.541
195.018,62.4551
200.162,62.4551
205.306,62.4551
210.45,62.3691
215.594,62.3691
220.738,62.3691
225.882,62.3691
231.026,62.3691
236.17,62.2832
241.314,62.2832
246.458,62.2832
251.602,62.1973
256.746,62.1973
261.89,62.1113
267.034,62.1113
272.178,62.1113
277.322,62.1113
282.466,62.1113
287.61,62.0254
292.754,62.0254
297.898,62.0254
303.042,62.0254
308.186,62.0254
313.33,61.9395
318.474,61.9395
323.618,61.9395
328.762,61.9395
333.906,61.9395
339.05,61.9395
344.194,61.8535
349.338,61.8535
354.482,61.8535
359.626,61.7676
364.771,61.7676
369.915,61.7676
375.059,61.6817
380.203,61.6817
385.347,61.6817
390.491,61.6817
395.635,61.5958
400.779,61.5958
405.923,61.5958
411.067,61.5958
416.211,61.5958
421.355,61.5098
426.499,61.5098
431.643,61.5098
436.787,61.5098
441.931,61.5098
447.075,61.4239
452.219,61.4239
457.363,61.4239
462.507,61.4239
467.651,61.338
472.795,61.338
477.939,61.338
483.083,61.338
488.227,61.338
493.371,61.252
498.515,61.252
503.659,61.252
508.803,61.1661
513.947,61.1661
519.091,61.1661
524.235,61.1661
529.379,61.1661
534.523,61.0802
539.667,61.0802
544.811,61.0802
549.956,60.9942
555.1,61.0802
560.244,60.9942
565.388,60.9942
570.532,60.9083
575.676,60.9083
580.82,60.9083
585.964,60.8224
591.108,60.8224
596.252,60.8224
601.396,60.7364
606.54,60.7364
611.684,60.7364
616.828,60.7364
621.972,60.6505
627.116,60.6505
632.26,60.6505
637.404,60.5646
642.548,60.5646
647.692,60.5646
652.836,60.5646
657.98,60.4786
663.124,60.4786
668.268,60.4786
673.412,60.4786
678.556,60.3927
683.7,60.3927
688.844,60.3927
693.988,60.3068
699.132,60.3927
704.276,60.3068
709.42,60.2209
714.564,60.2209
719.708,60.2209
724.852,60.2209
729.997,60.1349
735.141,60.1349
740.285,60.049
745.429,60.049
750.573,60.049
755.717,60.049
760.861,59.9631
766.005,59.9631
771.149,59.9631
776.293,59.8771
781.437,59.8771
786.581,59.8771
791.725,59.8771
796.869,59.7912
802.013,59.7053
807.157,59.7053
812.301,59.7053
817.445,59.6193
822.589,59.6193
827.733,59.6193
832.877,59.6193
838.021,59.5334
843.165,59.5334
848.309,59.4475
853.453,59.4475
858.597,59.4475
863.741,59.4475
868.885,59.3615
874.029,59.3615
879.173,59.3615
884.317,59.2756
889.461,59.2756
894.605,59.1897
899.749,59.1897
904.893,59.1897
910.038,59.1037
915.182,59.1037
920.326,59.1037
925.47,59.0178
930.614,59.0178
935.758,58.9319
940.902,58.9319
946.046,58.9319
951.19,58.846
956.334,58.846
961.478,58.76
966.622,58.76
971.766,58.76
976.91,58.6741
982.054,58.6741
987.198,58.5882
992.342,58.5882
997.486,58.5022
