sheet,page,workdir,status,flags,head_r2,head_max_resid_pct,power_r2,power_max_resid_pct,eff_r2,eff_max_resid_pct,hyd_check_pts
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-013.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-013,review,hydraulic check: Q*H/(135770*BHP) differs from digitized efficiency by up to 6.2 pts (axis assignment/units/SG?),0.9999737005864334,0.14330814123145008,0.9996947789071313,0.12115291643497182,0.9999416836327062,0.7401812173523654,6.1555206043504995
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-014.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-014,ok,,0.9999792810822503,0.15109070267307986,0.9993735662979853,0.11633630890786888,0.9999870836370298,0.3320908156973523,0.10763870385844854
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-015.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-015,ok,,0.9999890039866748,0.19206741254919396,0.99909520688689,0.115315572426081,0.9999803016323364,0.6057040894102055,0.9982800241499419
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-016.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-016,needs-axes,"template roles not found: ['x (bottom:0)', 'head (left:0)', 'power (right:0)', 'eff (right:1)']",,,,,,,
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-017.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-017,review,hydraulic check: Q*H/(135770*BHP) differs from digitized efficiency by up to 5.8 pts (axis assignment/units/SG?),0.99997017922091,0.22416103245732158,0.999785776442841,0.1303122990181583,0.9998312750012842,1.4291606183108045,5.768376448308032
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-018.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-018,review,head: gap of 13% of flow range in extracted points,0.9999445416398972,0.16964860594152475,0.999299578465356,0.17579906799739137,0.9998084696376655,1.4510953977034629,4.323443630755008
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-019.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-019,needs-axes,"template roles not found: ['x (bottom:0)', 'eff (right:1)']",,,,,,,
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-020.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-020,review,"eff: rmse 0.85% of axis span; eff: max residual 4.27% of axis span; eff: degree 6 would meet the residual limit (1.56% of span) -- extraction looks clean, 5th-degree form is limiting",0.9996188712121183,0.7961997374999861,0.9993777603750182,0.15458818516517583,0.9989543450029681,4.271773947502042,0.47404445641301507
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-021.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-021,ok,,0.9999567872408371,0.20420006467188695,0.9996404129195513,0.18698880472713533,0.9999843270169397,0.35095129206118136,0.4700710934742318
C:/Users/Rajan/OneDrive - Accutant Solutions LLC/Accutant RC/ConsultingToolset/ESP/Dataset/Raw PumpCurveImages/SLB\SLB-022.png,1,C:\Users\Rajan\OneDrive - Accutant Solutions LLC\Accutant RC\ConsultingToolset\ESP\Dataset\Raw PumpCurveImages\runs\SLB-022,needs-axes,template roles not found: ['x (bottom:0)'],,,,,,,
