flow_bpd,eff
17.7798,0.526778
24.8543,0.822073
31.9288,1.11737
39.0033,1.41266
46.0777,1.70796
53.1522,1.90482
60.2267,2.20011
67.3012,2.49541
74.3756,2.7907
81.4501,3.086
88.5246,3.28286
95.599,3.57816
102.674,3.97188
109.748,4.16875
116.822,4.46404
123.897,4.6609
130.971,5.05463
138.046,5.25149
145.12,5.54679
152.195,5.84208
159.269,6.03895
166.344,6.43267
173.418,6.62953
180.493,6.92483
187.567,7.22012
194.642,7.51542
201.716,7.71228
208.791,8.10601
215.865,8.30287
222.94,8.49973
230.014,8.79503
237.088,9.18876
244.163,9.38562
251.237,9.68091
258.312,9.87778
265.386,10.1731
272.461,10.4684
279.535,10.7637
286.61,10.9605
293.684,11.2558
300.759,11.5511
307.833,11.6495
314.908,12.2401
321.982,12.437
329.057,12.6339
336.131,12.9292
343.206,13.126
350.28,13.4213
357.355,13.7166
364.429,13.9135
371.503,14.2088
378.578,14.5041
385.652,14.7009
392.727,14.9962
399.801,15.1931
406.876,15.5868
413.95,15.7837
421.025,15.9805
428.099,16.3743
435.174,16.5711
442.248,16.8664
449.323,17.0633
456.397,17.2601
463.472,17.6539
470.546,17.8507
477.621,18.0476
484.695,18.3429
491.769,18.6382
498.844,18.9335
505.918,19.0319
512.993,19.4256
520.067,19.6225
527.142,19.8194
534.216,20.1147
541.291,20.3115
548.365,20.6068
555.44,20.8037
562.514,21.099
569.589,21.3943
576.663,21.5911
583.738,21.788
590.812,21.9849
597.887,22.2802
604.961,22.5754
612.036,22.7723
619.11,22.9692
626.184,23.3629
633.259,23.5598
640.333,23.7566
647.408,24.0519
654.482,24.1504
661.557,24.5441
668.631,24.7409
675.706,24.9378
682.78,25.1347
689.855,25.3315
696.929,25.6268
704.004,25.9221
711.078,26.119
718.153,26.3158
725.227,26.5127
732.302,26.7096
739.376,27.1033
746.45,27.3002
753.525,27.497
760.599,27.6939
767.674,27.8908
774.748,28.0876
781.823,28.2845
788.897,28.6782
795.972,28.8751
803.046,29.0719
810.121,29.2688
817.195,29.4657
824.27,29.6625
831.344,29.8594
838.419,30.0562
845.493,30.45
852.568,30.6468
859.642,30.8437
866.717,31.0406
873.791,31.2374
880.865,31.4343
887.94,31.6312
895.014,31.828
902.089,32.0249
909.163,32.2217
916.238,32.4186
923.312,32.7139
930.387,33.0092
937.461,33.2061
944.536,33.4029
951.61,33.5998
958.685,33.7966
965.759,33.9935
972.834,34.1904
979.908,34.3872
986.983,34.5841
994.057,34.781
1001.13,34.9778
1008.21,35.1747
1015.28,35.3716
1022.35,35.5684
1029.43,35.7653
1036.5,35.9621
1043.58,36.159
1050.65,36.3559
1057.73,36.5527
1064.8,36.7496
1071.88,37.0449
1078.95,37.2418
1086.03,37.3402
1093.1,37.6355
1100.17,37.8323
1107.25,37.9308
1114.32,38.1276
1121.4,38.3245
1128.47,38.5214
1135.55,38.7182
1142.62,38.9151
1149.7,39.112
1156.77,39.3088
1163.84,39.5057
1170.92,39.7025
1177.99,39.8994
1185.07,40.0963
1192.14,40.2931
1199.22,40.49
1206.29,40.6869
1213.37,40.8837
1220.44,40.9822
1227.51,41.179
1234.59,41.2774
1241.66,41.4743
1248.74,41.6712
1255.81,41.868
1262.89,42.0649
1269.96,42.2618
1277.04,42.4586
1284.11,42.6555
1291.18,42.8523
1298.26,42.9508
1305.33,43.0492
1312.41,43.2461
1319.48,43.4429
1326.56,43.6398
1333.63,43.8367
1340.71,44.0335
1347.78,44.2304
1354.86,44.3288
1361.93,44.5257
1369,44.6241
1376.08,44.821
1383.15,45.0178
1390.23,45.2147
1397.3,45.4116
1404.38,45.6084
1411.45,45.7069
1418.53,45.8053
1425.6,46.0022
1432.67,46.199
1439.75,46.2975
1446.82,46.4943
1453.9,46.5927
1460.97,46.7896
1468.05,46.9865
1475.12,47.0849
1482.2,47.2818
1489.27,47.3802
1496.34,47.5771
1503.42,47.7739
1510.49,47.9708
1517.57,47.9708
1524.64,48.1677
1531.72,48.3645
1538.79,48.5614
1545.87,48.6598
1552.94,48.7582
1560.01,48.9551
1567.09,49.152
1574.16,49.2504
1581.24,49.3488
1588.31,49.5457
1595.39,49.7426
1602.46,49.9394
1609.54,49.9394
1616.61,50.1363
1623.69,50.3331
1630.76,50.4316
1637.83,50.6284
1644.91,50.7269
1651.98,50.9237
1659.06,51.0222
1666.13,51.1206
1673.21,51.3175
1680.28,51.4159
1687.36,51.6128
1694.43,51.7112
1701.5,51.9081
1708.58,52.0065
1715.65,52.1049
1722.73,52.3018
1729.8,52.4986
1736.88,52.4986
1743.95,52.6955
1751.03,52.7939
1758.1,52.9908
1765.17,53.0892
1772.25,53.1877
1779.32,53.3845
1786.4,53.483
1793.47,53.6798
1800.55,53.6798
1807.62,53.8767
1814.7,54.0735
1821.77,54.0735
1828.84,54.2704
1835.92,54.4673
1842.99,54.4673
1850.07,54.6641
1857.14,54.7626
1864.22,54.9594
1871.29,55.0579
1878.37,55.1563
1885.44,55.2547
1892.52,55.4516
1899.59,55.4516
1906.66,55.6485
1913.74,55.8453
1920.81,55.9437
1927.89,56.0422
1934.96,56.1406
1942.04,56.239
1949.11,56.4359
1956.19,56.5343
1963.26,56.6328
1970.33,56.7312
1977.41,56.8296
1984.48,57.0265
