flow_bpd,head
19.3515,161.8
129.891,161.8
240.431,161.8
350.97,161.8
461.51,161.8
572.05,161.8
682.589,161.8
793.129,161.8
903.669,161.8
1014.21,161.8
1124.75,161.8
1235.29,161.8
1345.83,161.8
1456.37,161.8
1566.91,162
1677.45,162
1787.99,162
1898.53,162
2009.06,162
2119.6,162
2230.14,162
2340.68,162
2451.22,162.2
2561.76,162.2
2672.3,162.2
2782.84,162.2
2893.38,162.2
3003.92,162.2
3114.46,162.2
3225,162.2
3335.54,162.4
3446.08,162.4
3556.62,162.4
3667.16,162.4
3777.7,162.4
3888.24,162.4
3998.78,162.4
4109.32,162.4
4219.86,162.6
4330.4,162.6
4440.94,162.6
4551.48,162.6
4662.02,162.6
4772.56,162.8
4883.1,162.8
4993.63,162.8
5104.17,162.8
5214.71,162.8
5325.25,162.8
5435.79,162.8
5546.33,163
5656.87,163
5767.41,163
5877.95,163
5988.49,163
6099.03,163
6209.57,163
6320.11,163.2
6430.65,163.2
6541.19,163.2
6651.73,163.2
6762.27,163.2
6872.81,163.2
6983.35,163.2
7093.89,163.2
7204.43,163.4
7314.97,163.4
7425.51,163.4
7536.05,163.4
7646.59,163.4
7757.13,163.4
7867.67,163.4
7978.2,163.4
8088.74,163.6
8199.28,163.6
8309.82,163.6
8420.36,163.6
8530.9,163.6
8641.44,163.6
8751.98,163.6
8862.52,163.6
8973.06,163.6
9083.6,163.6
9194.14,163.6
9304.68,163.6
9415.22,163.6
9525.76,163.6
9636.3,163.6
9746.84,163.8
9857.38,163.8
9967.92,163.8
10078.5,163.8
10189,163.8
10299.5,163.8
10410.1,163.8
10520.6,163.8
10631.2,163.8
10741.7,163.8
10852.2,163.8
10962.8,163.8
11073.3,163.8
11183.9,163.8
11294.4,163.8
11404.9,163.8
11515.5,163.8
11626,163.6
11736.6,163.6
11847.1,163.6
11957.6,163.6
12068.2,163.6
12178.7,163.6
12289.3,163.6
12399.8,163.6
12510.3,163.6
12620.9,163.6
12731.4,163.6
12841.9,163.6
12952.5,163.6
13063,163.4
13173.6,163.4
13284.1,163.4
13394.6,163.4
13505.2,163.4
13615.7,163.4
13726.3,163.2
13836.8,163.2
13947.3,163.2
14057.9,163.2
14168.4,163.2
14279,163
14389.5,163
14500,163
14610.6,163
14721.1,162.8
14831.7,162.8
14942.2,162.8
15052.7,162.8
15163.3,162.6
15273.8,162.6
15384.4,162.6
15494.9,162.6
15605.4,162.4
15716,162.4
15826.5,162.4
15937.1,162.4
16047.6,162.2
16158.1,162.2
16268.7,162
16379.2,162
16489.8,162
16600.3,161.8
16710.8,161.8
16821.4,161.6
16931.9,161.6
17042.5,161.6
17153,161.4
17263.5,161.4
17374.1,161.2
17484.6,161.2
17595.2,161.2
17705.7,161
17816.2,161
17926.8,160.8
18037.3,160.8
18147.9,160.6
18258.4,160.6
18368.9,160.4
18479.5,160.4
18590,160.4
18700.5,160.2
18811.1,160
18921.6,160
19032.2,159.8
19142.7,159.8
19253.2,159.6
19363.8,159.6
19474.3,159.4
19584.9,159.2
19695.4,159.2
19805.9,159
19916.5,158.8
20027,158.8
20137.6,158.8
20248.1,158.6
20358.6,158.4
20469.2,158.4
20579.7,158.2
20690.3,158
20800.8,158
20911.3,157.8
21021.9,157.6
21132.4,157.6
21243,157.4
21353.5,157.2
21464,157
21574.6,156.8
21685.1,156.8
21795.7,156.6
21906.2,156.4
22016.7,156.4
22127.3,156.2
22237.8,156
22348.4,156
22458.9,155.6
22569.4,155.6
22680,155.4
22790.5,155.2
22901.1,155
23011.6,154.8
23122.1,154.8
23232.7,154.4
23343.2,154.4
23453.8,154.2
23564.3,154
23674.8,153.8
23785.4,153.6
23895.9,153.6
24006.5,153.2
24117,153.2
24227.5,152.8
24338.1,152.8
24448.6,152.6
24559.1,152.4
24669.7,152.2
24780.2,152
24890.8,151.8
25001.3,151.8
25443.5,150.8
25554,150.6
25664.5,150.4
25775.1,150.2
25885.6,150
25996.2,149.8
26106.7,149.6
26217.2,149.2
26327.8,149.2
26438.3,148.8
26548.9,148.8
26659.4,148.4
26769.9,148.4
26880.5,148
26991,148
27101.6,147.6
27212.1,147.2
27322.6,147.2
27433.2,146.8
27543.7,146.8
27654.3,146.4
27764.8,146.4
27875.3,146
27985.9,145.6
28096.4,145.6
28207,145.2
28317.5,145.2
28428,144.8
28538.6,144.4
28649.1,144.4
28759.7,144
28870.2,143.6
28980.7,143.6
29091.3,143.2
29201.8,143.2
29312.4,142.8
29422.9,142.4
29533.4,142.4
29644,142
29754.5,141.6
29865.1,141.6
29975.6,141.2
30086.1,140.8
30196.7,140.8
30307.2,140.4
30417.7,140
30528.3,140
30638.8,139.6
30749.4,139.2
30859.9,139.2
30970.4,138.8
31081,138.4
31191.5,138.4
31302.1,138
31412.6,137.6
31523.1,137.6
31633.7,137.2
31744.2,136.8
31854.8,136.4
31965.3,136.4
32075.8,136
32186.4,135.6
32296.9,135.6
32407.5,135.2
32518,134.8
32628.5,134.4
32739.1,134.4
32849.6,134
32960.2,133.6
33070.7,133.2
33181.2,133.2
33291.8,132.8
33402.3,132.4
33512.9,132
33623.4,131.8
33733.9,131.6
33844.5,131.2
33955,130.8
34065.6,130.6
34176.1,130.4
34286.6,130
34397.2,129.6
34507.7,129.2
34618.3,128.8
34728.8,128.8
34839.3,128.4
34949.9,128
35060.4,127.6
35171,127.4
35281.5,127.2
35392,126.8
35502.6,126.4
35613.1,126
35723.7,125.8
35834.2,125.6
35944.7,125.2
36055.3,124.8
36165.8,124.4
36276.3,124
36386.9,123.8
36497.4,123.6
36608,123.2
36718.5,122.8
36829,122.4
36939.6,122
37050.1,121.8
37160.7,121.4
37271.2,121.2
37381.7,120.8
37492.3,120.4
37602.8,120
37713.4,119.6
37823.9,119.2
37934.4,118.8
38045,118.6
38155.5,118.2
38266.1,118
38376.6,117.6
38487.1,117.2
38597.7,116.8
38708.2,116.4
38818.8,116
38929.3,115.6
39039.8,115.4
39150.4,115
39260.9,114.6
39371.5,114.4
39482,114
39592.5,113.6
39703.1,113.2
39813.6,112.8
39924.2,112.4
40034.7,112
40145.2,111.6
40255.8,111.2
40366.3,110.8
40476.9,110.4
40587.4,110.2
40697.9,109.8
40808.5,109.2
40919,109
41029.6,108.6
41140.1,108.2
41250.6,107.8
41361.2,107.4
41471.7,107
41582.3,106.6
41692.8,106.4
41803.3,106
41913.9,105.6
42024.4,105.2
42134.9,104.8
42245.5,104.4
42356,104
42466.6,103.6
42577.1,103.2
42687.6,102.8
42798.2,102.4
42908.7,102
43019.3,101.6
43129.8,101.2
43240.3,100.6
43350.9,100.2
43461.4,99.8
43572,99.4
43682.5,99
43793,98.6
43903.6,98.2
44014.1,97.8
44124.7,97.4
44235.2,97
44345.7,96.6
44456.3,96
44566.8,95.6
44677.4,95.2
44787.9,94.8
44898.4,94.4
45009,94
45119.5,93.6
45230.1,93.2
45340.6,92.8
45451.1,92.2
45561.7,91.8
45672.2,91.4
45782.8,90.8
45893.3,90.6
46003.8,90
46114.4,89.6
46224.9,89.2
46335.5,88.8
46446,88.2
46556.5,87.8
46667.1,87.4
46777.6,87
46888.2,86.6
47109.2,85.4
47219.8,85.2
47330.3,84.6
47440.9,84.2
47551.4,83.8
47661.9,83.2
47772.5,82.8
47883,82.4
47993.5,81.8
48104.1,81.6
48214.6,80.8
48325.2,80.4
48435.7,80
48546.2,79.6
48656.8,79
48767.3,78.6
48877.9,78
48988.4,77.6
49098.9,77.2
49209.5,76.6
49320,76.2
49430.6,75.6
49541.1,75.2
49651.6,74.6
49762.2,74.2
49872.7,73.6
49983.3,73.2
50093.8,72.6
50204.3,72.2
50314.9,71.8
50425.4,71.2
50536,70.6
50646.5,70.2
50757,69.8
50867.6,69.2
50978.1,68.6
51088.7,68.2
51199.2,67.6
51309.7,67
51420.3,66.6
51530.8,66
51641.4,65.4
51751.9,65
51862.4,64.6
51973,63.8
52083.5,63.4
52194.1,62.8
52304.6,62.2
52415.1,61.8
52525.7,61.2
52636.2,60.6
52746.8,60.2
52857.3,59.6
52967.8,59
53078.4,58.6
53188.9,57.8
53299.5,57.4
53410,56.8
53520.5,56.2
53631.1,55.8
53741.6,55
53852.1,54.6
53962.7,53.8
54073.2,53.4
54183.8,52.8
54294.3,52.4
54404.8,51.6
54515.4,51
54625.9,50.6
54736.5,49.8
54847,49.4
54957.5,48.6
55068.1,48.2
55178.6,47.4
55289.2,47
55399.7,46.2
55510.2,45.8
55620.8,45
55731.3,44.2
55841.9,43.8
55952.4,43
56062.9,42.6
56173.5,41.8
56284,41.4
56394.6,40.6
56505.1,40
56615.6,39.4
56726.2,38.6
56836.7,38.2
56947.3,37.4
57057.8,36.6
57168.3,36.2
57278.9,35.4
57389.4,34.6
57500,34.2
57610.5,33.4
57721,32.6
57831.6,32.2
57942.1,31.4
58052.7,30.6
58163.2,30
58273.7,29.4
58384.3,28.6
58494.8,27.8
58605.4,27.2
58715.9,26.6
58826.4,25.8
58937,25
59047.5,24.4
59158.1,23.6
59268.6,23
59379.1,22.2
59489.7,21.4
59600.2,20.6
59710.7,20
59821.3,19.2
59931.8,18.4
60042.4,17.6
60152.9,17
60263.4,16.2
60374,15.4
60484.5,14.6
