flow_bpd,eff
19.3515,0.265463
129.891,0.566537
240.431,1.06833
350.97,1.46976
461.51,2.07191
572.05,2.47334
682.589,2.87477
793.129,3.47692
903.669,3.87835
1014.21,4.38014
1124.75,4.78157
1235.29,5.28336
1345.83,5.78515
1456.37,6.28694
1566.91,6.68837
1677.45,7.29052
1787.99,7.69195
1898.53,8.2941
2009.06,8.69553
2119.6,9.09696
2230.14,9.69911
2340.68,10.1005
2451.22,10.6023
2561.76,11.1041
2672.3,11.6059
2782.84,12.1077
2893.38,12.5091
3003.92,13.1113
3114.46,13.5127
3225,14.1149
3335.54,14.5163
3446.08,15.0181
3556.62,15.5199
3667.16,15.9213
3777.7,16.5234
3888.24,16.9249
3998.78,17.527
4109.32,17.9285
4219.86,18.4302
4330.4,18.932
4440.94,19.3335
4551.48,19.9356
4662.02,20.337
4772.56,20.8388
4883.1,21.3406
4993.63,21.7421
5104.17,22.3442
5214.71,22.7456
5325.25,23.2474
5435.79,23.7492
5546.33,24.1506
5656.87,24.6524
5767.41,25.1542
5877.95,25.5557
5988.49,25.9571
6099.03,26.5592
6209.57,26.9607
6320.11,27.4625
6430.65,27.8639
6541.19,28.3657
6651.73,28.7671
6762.27,29.2689
6872.81,29.7707
6983.35,30.1721
7093.89,30.5736
7204.43,31.0753
7314.97,31.4768
7425.51,31.9786
7536.05,32.4804
7646.59,32.8818
7757.13,33.2832
7867.67,33.785
7978.2,34.1864
8088.74,34.6882
8199.28,35.0897
8309.82,35.4911
8420.36,35.9929
8530.9,36.3943
8641.44,36.8961
8751.98,37.2975
8862.52,37.699
8973.06,38.1004
9083.6,38.5018
9194.14,38.9033
9304.68,39.3047
9415.22,39.7061
9525.76,40.1076
9636.3,40.6093
9746.84,41.0108
9857.38,41.4122
9967.92,41.8136
10078.5,42.2151
10189,42.5161
10299.5,42.9176
10410.1,43.319
10520.6,43.7204
10631.2,44.1219
10741.7,44.5233
10852.2,44.9247
10962.8,45.3262
11073.3,45.7276
11183.9,46.129
11294.4,46.4301
11404.9,46.7312
11515.5,47.1326
11626,47.534
11736.6,47.9355
11847.1,48.3369
11957.6,48.5376
12068.2,48.939
12178.7,49.3405
12289.3,49.7419
12399.8,50.043
12510.3,50.3441
12620.9,50.7455
12731.4,51.1469
12841.9,51.448
12952.5,51.7491
13063,52.1505
13173.6,52.4516
13284.1,52.7526
13394.6,53.1541
13505.2,53.4552
13615.7,53.8566
13726.3,54.1577
13836.8,54.4587
13947.3,54.7598
14057.9,55.0609
14168.4,55.362
14279,55.663
14389.5,55.9641
14500,56.2652
14610.6,56.5662
14721.1,56.8673
14831.7,57.2688
14942.2,57.4695
15052.7,57.7705
15163.3,58.0716
15273.8,58.3727
15384.4,58.6738
15494.9,58.8745
15605.4,59.2759
15716,59.4766
15826.5,59.7777
15937.1,60.0788
16047.6,60.2795
16158.1,60.6809
16268.7,60.8816
16379.2,61.0824
16489.8,61.3834
16600.3,61.6845
16710.8,61.8852
16821.4,62.1863
16931.9,62.4874
17042.5,62.6881
17153,62.8888
17263.5,63.2902
17374.1,63.4909
17484.6,63.6917
17595.2,63.8924
17705.7,64.0931
17816.2,64.3942
17926.8,64.6952
18037.3,64.896
18147.9,65.0967
18258.4,65.2974
18368.9,65.4981
18479.5,65.6988
18590,65.9999
18700.5,66.2006
18811.1,66.4013
18921.6,66.602
19032.2,66.9031
19142.7,67.1038
19253.2,67.3045
19363.8,67.5053
19474.3,67.706
19584.9,67.9067
19695.4,68.1074
19805.9,68.3081
19916.5,68.5088
20027,68.7096
20137.6,68.9103
20248.1,69.0106
20358.6,69.2113
20469.2,69.4121
20579.7,69.6128
20690.3,69.8135
20800.8,70.0142
20911.3,70.1146
21021.9,70.3153
21132.4,70.516
