flow_bpd,head
45.2481,257.157
171.487,257.157
297.727,257.157
423.966,257.157
550.205,257.157
676.445,257.157
802.684,257.157
928.923,257.157
1055.16,256.822
1181.4,256.822
1307.64,256.822
1433.88,256.822
1560.12,256.822
1686.36,256.488
1812.6,256.488
1938.84,256.154
2065.08,256.154
2191.32,256.154
2317.56,256.154
2443.8,255.819
2570.03,255.819
2696.27,255.485
2822.51,255.485
2948.75,255.15
3074.99,255.15
3201.23,254.816
3327.47,254.816
3453.71,254.481
3579.95,254.147
3706.19,254.147
3832.43,253.812
3958.67,253.812
4084.91,253.478
4211.15,253.143
4337.39,253.143
4463.63,252.809
4589.86,252.475
4716.1,252.14
4842.34,252.14
4968.58,251.806
5094.82,251.471
5221.06,251.471
5347.3,251.137
5473.54,250.802
5599.78,250.468
5726.02,250.133
5852.26,250.133
5978.5,249.465
6104.74,249.465
6230.98,249.13
6357.22,248.796
6483.45,248.461
6609.69,248.127
6735.93,248.127
6862.17,247.458
6988.41,247.458
7114.65,247.123
7240.89,246.789
7367.13,246.455
7493.37,246.12
7619.61,245.786
7745.85,245.451
7872.09,245.117
7998.33,244.782
8124.57,244.448
8250.81,244.113
8377.04,243.779
8503.28,243.445
8629.52,243.11
8755.76,242.776
8882,242.441
9008.24,242.107
9134.48,241.772
9260.72,241.438
9386.96,241.103
9513.2,240.769
9639.44,240.1
9765.68,240.1
9891.92,239.431
10018.2,239.431
10144.4,238.762
10270.6,238.762
10396.9,238.093
10523.1,238.093
10649.4,237.424
10775.6,237.424
10901.8,236.756
11028.1,236.421
11154.3,236.087
11280.5,235.752
11406.8,235.418
11533,235.083
11659.3,234.749
11785.5,234.08
11911.7,234.08
12038,233.411
12164.2,233.411
12290.5,232.742
12416.7,232.742
12542.9,232.073
12669.2,231.739
12795.4,231.404
12921.7,231.07
13047.9,230.736
13174.1,230.067
13300.4,230.067
13426.6,229.398
13552.9,229.398
13679.1,228.729
13805.3,228.729
13931.6,228.06
14057.8,228.06
14184.1,227.391
14310.3,227.057
14436.5,226.722
14562.8,226.388
14689,226.053
14815.3,225.719
14941.5,225.384
15067.7,225.05
15194,224.715
15320.2,224.381
15446.4,224.047
15572.7,223.378
15698.9,223.378
15825.2,222.709
15951.4,222.709
16077.6,222.04
16203.9,222.04
16330.1,221.371
16456.4,221.371
16582.6,220.702
16708.8,220.702
16835.1,220.033
16961.3,220.033
17087.6,219.364
17213.8,219.364
17340,218.695
17466.3,218.361
17592.5,218.027
17718.8,217.692
17845,217.358
17971.2,217.358
18097.5,216.689
18223.7,216.354
18350,216.02
18476.2,216.02
18602.4,215.351
18728.7,215.351
18854.9,214.682
18981.1,214.682
19107.4,214.013
19233.6,214.013
19359.9,213.344
19486.1,213.344
19612.3,213.01
19738.6,212.675
19864.8,212.341
19991.1,212.006
20117.3,211.672
20243.5,211.338
20369.8,211.338
20496,210.669
20622.3,210.669
20748.5,210
20874.7,210
21001,209.665
21127.2,209.331
21253.5,208.996
21379.7,208.662
21505.9,208.328
21632.2,207.993
21758.4,207.993
21884.7,207.324
22010.9,207.324
22137.1,206.99
22263.4,206.655
22389.6,206.321
22515.9,205.986
22642.1,205.986
22768.3,205.318
22894.6,205.318
23020.8,204.983
23147,204.649
23273.3,204.649
23399.5,203.98
23525.8,203.98
23652,203.645
23778.2,203.311
23904.5,202.976
24030.7,202.642
24157,202.642
24283.2,202.308
24409.4,201.973
24535.7,201.639
24661.9,201.304
24788.2,201.304
24914.4,200.635
25040.6,200.635
25166.9,200.301
25293.1,199.966
25419.4,199.966
25545.6,199.632
25671.8,199.298
25798.1,199.298
25924.3,198.629
26050.6,198.629
26176.8,198.294
26303,197.96
26429.3,197.96
26555.5,197.625
26681.7,197.291
26808,196.956
26934.2,196.622
27060.5,196.622
27186.7,196.287
27312.9,195.953
27439.2,195.953
27565.4,195.284
27691.7,195.284
27817.9,194.95
27944.1,194.615
28070.4,194.615
28196.6,194.281
28322.9,193.946
28449.1,193.946
28575.3,193.277
28701.6,193.277
28827.8,193.277
28954.1,192.609
29080.3,192.609
29206.5,192.274
29332.8,191.94
29459,191.94
29585.3,191.605
29711.5,191.271
29837.7,191.271
29964,190.602
30090.2,190.602
30216.5,190.267
30342.7,189.933
30468.9,189.933
30595.2,189.599
30721.4,189.264
30847.6,189.264
30973.9,188.595
31100.1,188.595
31226.4,188.595
31352.6,187.926
31478.8,187.926
31605.1,187.592
31731.3,187.257
31857.6,187.257
31983.8,186.923
32110,186.589
32236.3,186.589
32362.5,185.92
32488.8,185.92
32615,185.585
32741.2,185.251
32867.5,185.251
32993.7,184.582
33120,184.582
33246.2,184.247
33372.4,183.913
33498.7,183.578
33624.9,183.244
33751.2,183.244
33877.4,182.91
34003.6,182.575
34129.9,182.575
34256.1,181.906
34382.3,181.906
34508.6,181.572
34634.8,181.572
34761.1,181.572
35266,179.565
35392.3,179.565
35518.5,179.231
35644.7,179.231
35771,178.562
35897.2,178.562
36023.5,178.227
36149.7,177.893
36275.9,177.558
36402.2,177.224
36528.4,177.224
36654.7,176.555
36780.9,176.555
36907.1,175.886
37033.4,175.886
37159.6,175.217
37285.9,175.217
37412.1,174.883
37538.3,174.548
37664.6,174.214
37790.8,173.88
37917.1,173.88
38043.3,173.211
38169.5,173.211
38295.8,172.542
38422,172.542
38548.2,171.873
38674.5,171.873
38800.7,171.204
38927,171.204
39053.2,170.535
39179.4,170.535
39305.7,169.866
39431.9,169.532
39558.2,169.197
39684.4,168.863
40063.1,167.525
40189.4,167.191
40315.6,167.191
40441.8,166.522
40568.1,166.522
40694.3,165.853
40820.6,165.853
40946.8,165.184
41073,164.849
41199.3,164.515
41325.5,163.846
41451.8,163.846
41578,163.177
41704.2,162.843
41830.5,162.508
41956.7,161.839
42082.9,161.839
42209.2,161.171
42335.4,160.502
42461.7,160.502
42587.9,159.833
42714.1,159.498
42840.4,159.164
42966.6,158.495
43092.9,158.495
43219.1,157.826
43345.3,157.157
43471.6,157.157
43597.8,156.488
43724.1,155.819
43850.3,155.819
43976.5,155.15
44102.8,154.482
44229,154.147
44355.3,153.813
44481.5,153.144
44607.7,152.475
44734,152.475
44860.2,151.806
44986.5,151.137
45112.7,150.803
45238.9,150.468
45365.2,149.799
45491.4,149.13
45617.7,148.796
45743.9,148.462
45870.1,147.793
45996.4,147.124
46122.6,146.789
46248.8,146.455
46375.1,145.786
46501.3,145.117
46627.6,144.448
46753.8,143.779
46880,143.445
47006.3,143.11
47132.5,142.441
47258.8,141.773
47385,141.104
47511.2,140.769
47637.5,140.1
47763.7,139.766
47890,139.097
48016.2,138.428
48142.4,137.759
48268.7,137.09
48394.9,136.421
48521.2,136.087
48647.4,135.418
48773.6,135.084
48899.9,134.415
49026.1,133.746
49152.4,133.077
49278.6,132.408
49404.8,131.739
49531.1,131.07
49657.3,130.401
49783.5,129.733
49909.8,129.064
50036,128.729
50162.3,128.06
50288.5,127.391
50414.7,126.722
50541,126.054
50667.2,125.385
50793.5,124.716
50919.7,124.047
51045.9,123.378
51172.2,122.709
51298.4,122.04
51424.7,121.371
51550.9,120.702
51677.1,120.034
51803.4,119.365
51929.6,118.696
52055.9,117.692
52182.1,117.024
52308.3,116.355
52434.6,115.686
52560.8,115.017
52687.1,114.348
52813.3,113.679
52939.5,113.01
53065.8,112.007
53192,111.338
53318.3,110.669
53444.5,110
53570.7,108.997
53697,108.328
53823.2,107.659
53949.4,106.99
54075.7,105.987
54201.9,105.318
54328.2,104.649
54454.4,103.98
54580.6,102.977
54706.9,102.308
54833.1,101.639
54959.4,100.636
55085.6,99.9667
55211.8,99.2978
55338.1,98.2945
55464.3,97.6256
55590.6,96.9567
55716.8,95.9533
55843,95.2845
55969.3,94.2811
56095.5,93.6122
56221.8,92.6089
56348,91.94
56474.2,91.2711
56600.5,90.2677
56726.7,89.5989
56853,88.5955
56979.2,87.9266
57105.4,86.9233
57231.7,86.2544
57357.9,85.251
57484.1,84.5821
57610.4,83.5788
57736.6,82.9099
57862.9,81.9066
57989.1,81.2377
58115.3,80.2343
58241.6,79.5654
58367.8,78.5621
58494.1,77.8932
58620.3,76.8899
58746.5,75.8865
58872.8,75.2176
58999,74.5487
59125.3,73.5454
59251.5,72.542
59377.7,71.8732
59504,70.8698
59630.2,69.8665
59756.5,69.1976
59882.7,68.5287
60008.9,67.5253
60135.2,66.522
60261.4,65.8531
60387.7,64.8498
60513.9,63.8464
60640.1,63.1775
60766.4,62.1742
60892.6,61.1708
61018.9,60.502
61145.1,59.4986
61271.3,58.8297
61397.6,57.8264
61523.8,57.1575
61650,56.1541
61776.3,55.1508
61902.5,54.4819
62028.8,53.4786
62155,52.4752
62281.2,51.8063
62407.5,50.803
62533.7,49.7996
62660,49.1308
62786.2,48.1274
62912.4,47.1241
63038.7,46.4552
63164.9,45.7863
63291.2,44.7829
63417.4,43.7796
63543.6,43.1107
63669.9,42.1074
63796.1,41.104
63922.4,40.4351
64048.6,39.7662
64174.8,38.7629
64301.1,37.7595
64427.3,37.0907
64553.6,36.0873
64679.8,35.4184
64806,34.4151
64932.3,33.7462
65058.5,32.7428
65184.7,31.7395
65311,31.0706
65437.2,30.4017
65563.5,29.3984
65689.7,28.7295
65815.9,27.7261
65942.2,27.0572
66068.4,26.0539
66194.7,25.385
66320.9,24.7161
66447.1,23.7128
66573.4,23.3783
