flow_bpd,eff
4.69843,0.548576
7.85132,0.950056
11.0042,1.35154
14.1571,1.75302
17.31,2.1545
20.4629,2.65635
23.6158,3.05783
26.7687,3.45931
29.9216,3.96116
33.0745,4.36264
36.2274,4.76412
39.3802,5.26597
42.5331,5.66745
45.686,6.06893
48.8389,6.57078
51.9918,7.07263
55.1447,7.47412
58.2976,7.8756
61.4505,8.37745
64.6034,8.77893
67.7563,9.18041
70.9092,9.68226
74.0621,10.1841
77.215,10.5856
80.3678,11.0874
83.5207,11.4889
86.6736,11.8904
89.8265,12.3923
92.9794,12.7937
96.1323,13.2956
99.2852,13.6971
102.438,14.0985
105.591,14.6004
108.744,15.0019
111.897,15.5037
115.05,15.9052
118.203,16.3067
121.355,16.7082
124.508,17.21
127.661,17.6115
130.814,18.013
133.967,18.4145
137.12,18.8159
140.273,19.2174
143.426,19.7193
146.579,20.0204
149.731,20.5222
152.884,20.8233
156.037,21.2248
159.19,21.6263
162.343,22.0278
165.496,22.4293
168.649,22.8307
171.802,23.2322
174.955,23.6337
178.108,24.0352
181.26,24.4367
184.413,24.8381
187.566,25.0389
190.719,25.4404
193.872,25.8419
197.025,26.2433
200.178,26.6448
203.331,26.8456
206.484,27.247
209.636,27.6485
212.789,27.9496
215.942,28.2507
219.095,28.6522
222.248,28.9533
225.401,29.2544
228.554,29.6559
231.707,29.957
234.86,30.2581
238.012,30.5592
241.165,30.8604
244.318,31.1615
247.471,31.4626
250.624,31.7637
253.777,32.0648
256.93,32.3659
260.083,32.5666
263.236,32.9681
266.388,33.1689
269.541,33.5704
272.694,33.7711
275.847,33.9718
279,34.3733
282.153,34.5741
285.306,34.7748
288.459,35.1763
291.612,35.377
294.765,35.5778
297.917,35.9792
301.07,36.18
304.223,36.3807
307.376,36.5815
310.529,36.8826
313.682,37.1837
316.835,37.3844
319.988,37.5852
323.141,37.7859
326.293,37.9866
329.446,38.2877
332.599,38.5889
335.752,38.7896
338.905,38.9903
342.058,39.1911
345.211,39.3918
348.364,39.5926
351.517,39.7933
354.669,39.994
357.822,40.2951
360.975,40.4959
364.128,40.6966
367.281,40.8974
370.434,41.0981
373.587,41.2989
376.74,41.4996
379.893,41.7003
383.046,41.9011
386.198,42.1018
389.351,42.2022
392.504,42.4029
395.657,42.6037
398.81,42.8044
401.963,43.0051
405.116,43.2059
408.269,43.4066
411.422,43.6074
414.574,43.7077
417.727,43.9085
420.88,44.1092
424.033,44.31
427.186,44.4103
430.339,44.6111
433.492,44.8118
436.645,44.9122
439.798,45.1129
442.95,45.3137
446.103,45.414
449.256,45.6148
452.409,45.8155
455.562,45.9159
458.715,46.1166
461.868,46.217
465.021,46.4177
468.174,46.5181
471.327,46.7188
474.479,46.9196
477.632,47.0199
480.785,47.2207
483.938,47.3211
487.091,47.5218
490.244,47.7225
493.397,47.8229
496.55,47.9233
499.703,48.124
502.855,48.2244
506.008,48.4251
509.161,48.5255
512.314,48.7262
515.467,48.8266
518.62,48.927
521.773,49.1277
524.926,49.3285
528.079,49.4288
531.231,49.5292
534.384,49.7299
537.537,49.8303
540.69,49.9307
543.843,50.1314
546.996,50.2318
550.149,50.3322
553.302,50.5329
556.455,50.7336
559.607,50.7336
562.76,50.9344
565.913,51.0348
569.066,51.1351
572.219,51.3359
575.372,51.4362
578.525,51.5366
581.678,51.7373
584.831,51.7373
587.984,51.9381
591.136,52.1388
594.289,52.1388
597.442,52.3396
600.595,52.4399
603.748,52.5403
606.901,52.741
610.054,52.741
613.207,52.9418
616.36,53.0422
619.512,53.1425
622.665,53.3433
625.818,53.3433
628.971,53.544
632.124,53.6444
635.277,53.7447
638.43,53.9455
641.583,53.9455
644.736,54.1462
647.888,54.1462
651.041,54.347
654.194,54.4473
657.347,54.5477
660.5,54.7484
663.653,54.7484
666.806,54.9492
669.959,54.9492
673.112,55.1499
676.265,55.1499
679.417,55.3507
682.57,55.3507
685.723,55.5514
688.876,55.6518
692.029,55.7522
695.182,55.9529
698.335,55.9529
701.488,56.0533
704.641,56.1536
707.793,56.254
710.946,56.3544
714.099,56.4547
717.252,56.5551
720.405,56.6555
723.558,56.7559
726.711,56.8562
729.864,56.9566
733.017,57.057
736.169,57.1573
739.322,57.1573
742.475,57.3581
745.628,57.3581
748.781,57.5588
751.934,57.5588
755.087,57.7596
758.24,57.7596
761.393,57.9603
764.545,57.9603
767.698,58.0607
770.851,58.161
774.004,58.161
777.157,58.3618
780.31,58.3618
783.463,58.3618
786.616,58.5625
789.769,58.5625
792.922,58.7633
796.074,58.7633
799.227,58.8636
802.38,58.964
805.533,58.964
808.686,59.1647
811.839,59.1647
814.992,59.1647
818.145,59.3655
821.298,59.3655
824.45,59.3655
827.603,59.5662
830.756,59.5662
833.909,59.5662
837.062,59.767
840.215,59.767
843.368,59.767
846.521,59.9677
849.674,59.9677
852.826,59.9677
855.979,59.9677
859.132,60.1684
