flow_bpd,eff
26.5437,0.278955
310.797,0.725134
595.05,1.17131
879.303,1.72904
1163.56,2.28676
1447.81,2.73294
1732.06,3.40221
2016.32,3.84839
2300.57,4.51765
2584.82,4.96383
2869.08,5.52156
3153.33,6.07928
3437.58,6.52546
3721.84,7.08318
4006.09,7.6409
4290.34,8.08708
4574.6,8.64481
4858.85,9.20253
5143.1,9.64871
5427.36,10.0949
5711.61,10.6526
5995.86,11.2103
6280.12,11.6565
6564.37,12.1027
6848.62,12.6604
7132.87,13.1066
7417.13,13.5528
7701.38,13.999
7985.63,14.4451
8269.89,14.8913
8554.14,15.449
8838.39,15.8952
9122.65,16.3414
9406.9,16.8991
9691.15,17.3453
9975.41,17.6799
10259.7,18.2376
10543.9,18.5723
10828.2,19.0185
11112.4,19.4646
11396.7,19.9108
11680.9,20.357
11965.2,20.6916
12249.4,21.1378
12533.7,21.584
12817.9,22.0302
13102.2,22.4763
13386.4,22.9225
13670.7,23.3687
13955,23.5918
14239.2,24.038
14523.5,24.4842
14807.7,24.9303
15092,25.3765
15376.2,25.7111
15660.5,26.0458
15944.7,26.492
16229,26.9381
16513.2,27.2728
16797.5,27.6074
17081.7,28.0536
17366,28.3882
17650.2,28.7229
17934.5,29.169
18218.8,29.5037
18503,29.9498
18787.3,30.2845
19071.5,30.6191
19355.8,30.9537
19640,31.2884
19924.3,31.623
20208.5,32.0692
20492.8,32.4038
20777,32.7385
21061.3,33.0731
21345.5,33.5193
21629.8,33.7424
21914,34.1885
22198.3,34.4116
22482.5,34.8578
22766.8,35.0809
23051.1,35.5271
23335.3,35.7502
23619.6,36.0848
23903.8,36.4194
24188.1,36.7541
24472.3,37.0887
24756.6,37.4233
25040.8,37.758
25325.1,37.9811
25609.3,38.4272
25893.6,38.6503
26177.8,39.0965
26462.1,39.3196
26746.3,39.5427
27030.6,39.9889
27314.9,40.212
27599.1,40.435
27883.4,40.8812
28167.6,41.1043
28451.9,41.3274
28736.1,41.7736
29020.4,41.9967
29304.6,42.2198
29588.9,42.4428
29873.1,42.889
30157.4,43.1121
30441.6,43.3352
30725.9,43.7814
31010.1,44.0045
31294.4,44.2276
31578.7,44.4507
31862.9,44.7853
32147.2,45.1199
32431.4,45.343
32715.7,45.5661
32999.9,45.7892
33284.2,46.2354
33568.4,46.4585
33852.7,46.6815
34136.9,46.9046
34421.2,47.1277
34705.4,47.4624
34989.7,47.797
35273.9,48.0201
35558.2,48.2432
35842.5,48.4663
36126.7,48.6893
36411,48.9124
36695.2,49.2471
36979.5,49.5817
37263.7,49.8048
37548,50.0279
37832.2,50.251
38116.5,50.4741
38400.7,50.6972
38685,50.9202
38969.2,51.1433
39253.5,51.3664
39537.7,51.7011
39822,52.0357
40106.3,52.2588
40390.5,52.3703
40674.8,52.705
40959,52.928
41243.3,53.1511
41527.5,53.3742
41811.8,53.5973
42096,53.8204
42380.3,54.0435
42664.5,54.2666
42948.8,54.4897
43233,54.7128
43517.3,54.9359
43801.5,55.1589
44085.8,55.382
44370,55.6051
44654.3,55.8282
44938.6,56.0513
45222.8,56.2744
45507.1,56.3859
45791.3,56.609
46075.6,56.8321
46359.8,57.0552
46644.1,57.2783
46928.3,57.5014
47212.6,57.7245
47496.8,57.836
47781.1,58.0591
48065.3,58.2822
48349.6,58.5053
48633.8,58.7284
48918.1,58.9515
49202.4,59.1746
49486.6,59.2861
49770.9,59.5092
50055.1,59.7323
50339.4,59.9554
50623.6,60.0669
50907.9,60.29
51192.1,60.5131
51476.4,60.7362
51760.6,60.8477
52044.9,61.0708
52329.1,61.2939
52613.4,61.517
52897.6,61.6285
53181.9,61.8516
53466.2,62.0747
53750.4,62.1863
54034.7,62.4093
54318.9,62.6324
54603.2,62.744
54887.4,62.9671
55171.7,63.0786
55455.9,63.3017
55740.2,63.5248
56024.4,63.7479
56308.7,63.8594
56592.9,63.971
56877.2,64.1941
57161.4,64.4172
57445.7,64.6402
57730,64.7518
58014.2,64.8633
58298.5,65.0864
58582.7,65.3095
58867,65.4211
59151.2,65.6441
59435.5,65.7557
59719.7,65.9788
60004,66.0903
60288.2,66.3134
60572.5,66.425
60856.7,66.648
61141,66.7596
61425.2,66.8711
61709.5,67.0942
61993.8,67.3173
62278,67.4289
62562.3,67.5404
62846.5,67.7635
63130.8,67.9866
63415,68.0981
63699.3,68.2097
63983.5,68.4328
64267.8,68.5443
64552,68.6558
64836.3,68.8789
