flow_bpd,head
1.16875,56.849
30.0945,56.849
59.0202,56.849
87.9459,56.7454
116.872,56.7454
145.797,56.7454
174.723,56.7454
203.649,56.6419
232.574,56.6419
261.5,56.6419
290.426,56.6419
319.352,56.5383
348.277,56.5383
377.203,56.5383
406.129,56.5383
435.054,56.5383
463.98,56.4348
492.906,56.4348
521.831,56.4348
550.757,56.4348
579.683,56.4348
608.609,56.4348
637.534,56.4348
666.46,56.4348
695.386,56.4348
724.311,56.3312
753.237,56.3312
782.163,56.3312
811.089,56.3312
840.014,56.3312
868.94,56.3312
897.866,56.3312
926.791,56.3312
955.717,56.3312
984.643,56.3312
1013.57,56.3312
1042.49,56.3312
1071.42,56.3312
1100.35,56.3312
1129.27,56.3312
1158.2,56.3312
1187.12,56.3312
1216.05,56.3312
1244.97,56.3312
1273.9,56.3312
1302.83,56.3312
1331.75,56.3312
1360.68,56.3312
1389.6,56.3312
1418.53,56.3312
1447.45,56.4348
1476.38,56.4348
1505.31,56.3312
1534.23,56.3312
1563.16,56.3312
1592.08,56.3312
1621.01,56.4348
1649.93,56.4348
1678.86,56.4348
1707.79,56.4348
1736.71,56.4348
1765.64,56.4348
1794.56,56.4348
1823.49,56.4348
1852.41,56.4348
1881.34,56.4348
1910.27,56.4348
1939.19,56.4348
1968.12,56.4348
1997.04,56.4348
2025.97,56.5383
2054.89,56.5383
2083.82,56.5383
2112.75,56.5383
2141.67,56.5383
2170.6,56.5383
2199.52,56.5383
2228.45,56.5383
2257.37,56.5383
2286.3,56.5383
2315.23,56.5383
2344.15,56.5383
2373.08,56.5383
2402,56.4348
2430.93,56.5383
2459.85,56.5383
2488.78,56.4348
2517.71,56.5383
2546.63,56.5383
2575.56,56.5383
2604.48,56.5383
2633.41,56.5383
2662.33,56.5383
2691.26,56.5383
2720.19,56.5383
2749.11,56.5383
2778.04,56.5383
2806.96,56.5383
2835.89,56.5383
2864.81,56.5383
2893.74,56.6419
2922.67,56.5383
2951.59,56.5383
2980.52,56.6419
3009.44,56.5383
3038.37,56.5383
3067.29,56.5383
3096.22,56.5383
3125.15,56.5383
3154.07,56.5383
3183,56.5383
3211.92,56.5383
3240.85,56.5383
3269.77,56.5383
3298.7,56.5383
4079.69,56.3312
4108.62,56.3312
4137.54,56.3312
4166.47,56.3312
4195.4,56.3312
