flow_bpd,eff
55.5749,1.04425
76.7453,1.4763
97.9157,1.90834
119.086,2.34038
140.257,2.77242
161.427,3.20446
182.597,3.6365
203.768,4.06854
224.938,4.50058
246.109,4.93263
267.279,5.36467
288.449,5.79671
309.62,6.01273
330.79,6.44477
351.961,6.87681
373.131,7.30885
394.302,7.74089
415.472,8.17294
436.642,8.60498
457.813,9.03702
478.983,9.46906
500.154,9.9011
521.324,10.2251
542.494,10.7652
563.665,11.1972
584.835,11.6293
606.006,12.0613
627.176,12.2773
648.347,12.7094
669.517,13.1414
690.687,13.5735
711.858,14.0055
733.028,14.4375
754.199,14.8696
775.369,15.1936
796.539,15.5176
838.88,16.3817
860.051,16.8138
881.221,17.2458
902.391,17.6778
923.562,17.8939
944.732,18.3259
965.903,18.7579
987.073,19.19
1008.24,19.406
1029.41,19.8381
1050.58,20.1621
1071.75,20.5941
1092.93,20.9182
1114.1,21.3502
1135.27,21.7822
1156.44,21.9983
1177.61,22.4303
1198.78,22.8623
1219.95,23.2944
1241.12,23.5104
1262.29,23.9424
1283.46,24.3745
1304.63,24.5905
1325.8,25.0225
1346.97,25.4546
1368.14,25.7786
1389.31,26.1026
1410.48,26.5347
1431.65,26.7507
1452.82,27.1828
1473.99,27.6148
1495.16,27.9388
1516.33,28.2629
1537.5,28.5869
1558.67,28.9109
1579.84,29.2349
1601.02,29.559
1622.19,29.991
1643.36,30.207
1664.53,30.6391
1685.7,30.8551
1706.87,31.2871
1728.04,31.5032
1749.21,31.9352
1770.38,32.1512
1791.55,32.5833
1812.72,32.9073
1833.89,33.2313
1855.06,33.5554
1876.23,33.8794
1897.4,34.0954
1918.57,34.4194
1939.74,34.7435
1960.91,35.0675
1982.08,35.3915
2003.25,35.7156
2024.42,36.0396
2045.59,36.2556
2066.76,36.5797
2087.93,36.9037
2109.11,37.2277
2130.28,37.5517
2151.45,37.7678
2172.62,38.0918
2193.79,38.4158
2214.96,38.6318
2236.13,38.9559
2257.3,39.1719
2278.47,39.4959
2299.64,39.82
2320.81,40.036
2341.98,40.36
2363.15,40.576
2384.32,40.9001
2405.49,41.3321
2426.66,41.4401
2447.83,41.7641
2469,41.9802
2490.17,42.3042
2511.34,42.5202
2532.51,42.7362
2553.68,43.0603
2574.85,43.2763
2596.02,43.4923
2617.2,43.8163
2638.37,44.0324
2659.54,44.3564
2680.71,44.5724
2701.88,44.8964
2723.05,45.1125
2744.22,45.3285
2765.39,45.6525
2786.56,45.8685
2807.73,46.0846
2828.9,46.3006
2850.07,46.5166
2871.24,46.8406
2892.41,47.0567
2913.58,47.2727
2934.75,47.4887
2955.92,47.8127
2977.09,48.0287
2998.26,48.2448
3019.43,48.4608
3040.6,48.6768
3061.77,48.8928
3082.94,49.1088
3104.11,49.3249
3125.29,49.5409
3146.46,49.8649
3167.63,49.9729
3188.8,50.189
3209.97,50.405
3231.14,50.621
3252.31,50.837
3273.48,51.053
3294.65,51.2691
3315.82,51.4851
3336.99,51.7011
3358.16,51.9171
3379.33,52.1331
3400.5,52.2411
3421.67,52.4572
3442.84,52.6732
3464.01,52.7812
3485.18,52.9972
3506.35,53.2132
3527.52,53.4293
3548.69,53.6453
3569.86,53.8613
3591.03,54.0773
3612.2,54.1853
3633.37,54.4014
3654.55,54.6174
3675.72,54.7254
3696.89,54.9414
3718.06,55.1574
3739.23,55.3734
3760.4,55.4815
3781.57,55.5895
3802.74,55.8055
3823.91,56.0215
3845.08,56.1295
3866.25,56.3455
3887.42,56.5616
3908.59,56.6696
3929.76,56.8856
3950.93,57.1016
3972.1,57.2096
3993.27,57.4256
4014.44,57.5337
4035.61,57.7497
4056.78,57.8577
4077.95,57.9657
4099.12,58.1817
4120.29,58.3977
4141.46,58.5057
4162.64,58.6138
4183.81,58.8298
4204.98,59.0458
4226.15,59.1538
4247.32,59.2618
4268.49,59.4778
4289.66,59.5859
4310.83,59.6939
4332,59.9099
4353.17,60.0179
4374.34,60.1259
4395.51,60.3419
4416.68,60.3419
4437.85,60.5579
4459.02,60.774
4480.19,60.774
4501.36,60.99
4522.53,61.206
4543.7,61.206
4564.87,61.422
4586.04,61.638
4607.21,61.638
4628.38,61.8541
4649.55,61.9621
4670.73,62.0701
4691.9,62.1781
4713.07,62.2861
4734.24,62.5021
4755.41,62.5021
4776.58,62.7181
4797.75,62.9342
4818.92,62.9342
4840.09,63.1502
4861.26,63.1502
4882.43,63.3662
4903.6,63.3662
4924.77,63.5822
4945.94,63.7983
4967.11,63.7983
4988.28,63.9063
5009.45,64.0143
5030.62,64.1223
5051.79,64.2303
5072.96,64.4463
5094.13,64.4463
5115.3,64.6623
5136.47,64.6623
5157.64,64.8784
5178.82,64.8784
5199.99,65.0944
5221.16,65.0944
5242.33,65.3104
5263.5,65.3104
5284.67,65.5264
5305.84,65.5264
5327.01,65.7424
5348.18,65.7424
5369.35,65.9585
5390.52,65.9585
5411.69,66.1745
5432.86,66.1745
5454.03,66.2825
5475.2,66.3905
5496.37,66.4985
5517.54,66.6065
5538.71,66.6065
5559.88,66.8225
5581.05,66.8225
5602.22,67.0386
5623.39,67.0386
5644.56,67.0386
5665.73,67.2546
5686.91,67.2546
5708.08,67.4706
5729.25,67.4706
5750.42,67.5786
5771.59,67.6866
5792.76,67.6866
5813.93,67.9026
5835.1,67.9026
5856.27,68.0107
5877.44,68.1187
5898.61,68.1187
5919.78,68.3347
5940.95,68.3347
5962.12,68.3347
5983.29,68.5507
6004.46,68.5507
6025.63,68.7667
6046.8,68.7667
6067.97,68.7667
6089.14,68.9827
6110.31,68.9827
6131.48,68.9827
6152.65,69.1988
6173.82,69.1988
6195,69.1988
6216.17,69.4148
6237.34,69.4148
6258.51,69.4148
6279.68,69.6308
6300.85,69.6308
6322.02,69.6308
6343.19,69.8468
6364.36,69.8468
6385.53,69.9548
6406.7,70.0629
6427.87,70.0629
6449.04,70.0629
6470.21,70.0629
6491.38,70.2789
6512.55,70.2789
6533.72,70.2789
6554.89,70.4949
6576.06,70.4949
6597.23,70.4949
6639.57,70.7109
6660.74,70.7109
6681.91,70.7109
6703.09,70.9269
6724.26,70.9269
6745.43,70.9269
6766.6,70.9269
6787.77,71.143
6808.94,71.143
6830.11,71.143
6851.28,71.143
6872.45,71.359
6893.62,71.359
6914.79,71.359
6935.96,71.359
6957.13,71.575
6978.3,71.575
6999.47,71.575
7020.64,71.575
8142.67,73.5192
8163.84,73.5192
8185.01,73.5192
8206.18,73.5192
8227.35,73.5192
8248.53,73.5192
8269.7,73.5192
8290.87,73.5192
8312.04,73.5192
8333.21,73.5192
8354.38,73.5192
8375.55,73.5192
8396.72,73.5192
8417.89,73.5192
8439.06,73.5192
8460.23,73.5192
8481.4,73.5192
8502.57,73.6272
8523.74,73.5192
8544.91,73.5192
8566.08,73.5192
8587.25,73.5192
8756.62,73.6272
8777.79,73.5192
8798.96,73.5192
8820.13,73.5192
8841.3,73.5192
8862.47,73.5192
8883.64,73.5192
8904.81,73.5192
8925.98,73.5192
8947.15,73.5192
8968.32,73.5192
8989.49,73.5192
9010.66,73.5192
9031.83,73.5192
9053,73.5192
9074.17,73.5192
9095.34,73.5192
9730.45,72.4391
9751.62,72.4391
9772.8,72.4391
9793.97,72.4391
9815.14,72.2231
9836.31,72.2231
9857.48,72.2231
9878.65,72.2231
9899.82,72.007
9920.99,72.007
9942.16,72.007
9963.33,72.007
9984.5,71.899
10005.7,71.791
10026.8,71.791
10069.2,71.575
10090.4,71.575
10111.5,71.575
10132.7,71.359
