flow_bpd,power
11.1393,0.62083
18.0709,0.622426
25.0025,0.624021
31.9342,0.625617
38.8658,0.627213
45.7975,0.628808
52.7291,0.630404
59.6608,0.631999
66.5924,0.631999
73.524,0.633595
80.4557,0.635191
87.3873,0.636786
94.319,0.638382
101.251,0.639977
108.182,0.641573
115.114,0.643168
122.046,0.644764
128.977,0.64636
135.909,0.647955
142.84,0.649551
149.772,0.649551
156.704,0.652742
163.635,0.652742
170.567,0.655933
177.499,0.655933
184.43,0.659124
191.362,0.659124
198.294,0.66072
205.225,0.662315
212.157,0.665507
219.089,0.665507
226.02,0.668698
232.952,0.668698
239.883,0.671889
246.815,0.671889
253.747,0.67508
260.678,0.676676
267.61,0.678271
274.542,0.679867
281.473,0.681462
288.405,0.683058
295.337,0.684654
302.268,0.686249
309.2,0.687845
316.132,0.68944
323.063,0.691036
329.995,0.694227
336.926,0.694227
343.858,0.697418
350.79,0.699014
357.721,0.700609
364.653,0.702205
371.585,0.7038
378.516,0.705396
385.448,0.706992
392.38,0.710183
399.311,0.710183
406.243,0.713374
413.175,0.71497
420.106,0.716565
427.038,0.718161
433.969,0.719756
440.901,0.722947
447.833,0.722947
454.764,0.726139
461.696,0.727734
468.628,0.72933
475.559,0.732521
482.491,0.732521
489.423,0.735712
496.354,0.737308
503.286,0.738903
510.218,0.742094
517.149,0.742094
524.081,0.745286
531.012,0.746881
537.944,0.748477
544.876,0.751668
551.807,0.751668
558.739,0.754859
565.671,0.75805
572.602,0.75805
579.534,0.761241
586.466,0.762837
593.397,0.764433
600.329,0.767624
607.261,0.767624
614.192,0.770815
621.124,0.774006
628.055,0.774006
634.987,0.777197
641.919,0.778793
648.85,0.780388
655.782,0.783579
662.714,0.785175
669.645,0.786771
676.577,0.789962
683.509,0.791557
690.44,0.793153
697.372,0.796344
704.304,0.796344
711.235,0.799535
718.167,0.802726
725.098,0.802726
732.03,0.805918
738.962,0.809109
745.893,0.809109
752.825,0.8123
759.757,0.815491
766.688,0.815491
773.62,0.818682
780.552,0.821873
787.483,0.821873
794.415,0.825065
801.347,0.828256
808.278,0.828256
815.21,0.831447
822.141,0.834638
829.073,0.834638
836.005,0.837829
842.936,0.84102
849.868,0.84102
856.8,0.844212
863.731,0.847403
870.663,0.847403
877.595,0.850594
884.526,0.853785
891.458,0.855381
898.39,0.856976
905.321,0.860167
912.253,0.863359
919.184,0.86655
926.116,0.869741
960.774,0.872932
967.706,0.877719
974.638,0.88091
981.569,0.882505
988.501,0.885697
995.433,0.888888
1002.36,0.888888
1009.3,0.892079
1016.23,0.89527
1023.16,0.898461
1030.09,0.898461
1037.02,0.901652
1043.95,0.904844
1050.89,0.904844
1057.82,0.908035
1064.75,0.911226
1071.68,0.911226
1078.61,0.914417
1085.54,0.917608
1092.48,0.920799
1099.41,0.920799
1106.34,0.923991
1113.27,0.927182
1120.2,0.927182
1127.13,0.930373
1134.07,0.933564
1141,0.93516
1147.93,0.936755
1154.86,0.939946
1161.79,0.943138
1168.72,0.943138
1175.66,0.946329
1182.59,0.94952
1189.52,0.94952
1196.45,0.952711
1203.38,0.955902
1210.31,0.957498
1217.25,0.959093
1224.18,0.962284
1231.11,0.965476
1238.04,0.965476
1244.97,0.968667
1251.9,0.971858
1258.84,0.971858
1265.77,0.975049
1272.7,0.97824
1279.63,0.979836
1286.56,0.981431
1293.49,0.984623
1300.42,0.987814
1307.36,0.987814
1314.29,0.991005
1321.22,0.994196
1328.15,0.994196
1335.08,0.997387
1342.01,1.00058
1348.95,1.00217
1355.88,1.00377
1362.81,1.00696
1369.74,1.01015
1376.67,1.01015
1383.6,1.01334
1390.54,1.01653
1397.47,1.01653
1404.4,1.01973
1411.33,1.02292
1418.26,1.02451
1425.19,1.02611
1432.13,1.0293
1439.06,1.03249
1445.99,1.03249
1452.92,1.03568
1459.85,1.03887
1466.78,1.03887
1473.72,1.04206
1480.65,1.04525
1487.58,1.04685
1494.51,1.04845
1501.44,1.05164
1508.37,1.05483
1515.31,1.05483
1522.24,1.05802
1529.17,1.06121
1536.1,1.06121
1543.03,1.0644
1549.96,1.066
1556.9,1.06759
1563.83,1.07078
1570.76,1.07398
1577.69,1.07557
1584.62,1.07717
1591.55,1.08036
1598.49,1.08195
1605.42,1.08355
1612.35,1.08674
1619.28,1.08834
1626.21,1.08993
1633.14,1.09312
1640.08,1.09472
1647.01,1.09631
1653.94,1.0995
1660.87,1.1011
1667.8,1.1027
1674.73,1.10589
1681.67,1.10748
1688.6,1.10908
1695.53,1.11227
1702.46,1.11386
1709.39,1.11546
1716.32,1.11865
1723.26,1.12025
1730.19,1.12184
1737.12,1.12503
1744.05,1.12663
1750.98,1.12822
1757.91,1.13142
1764.84,1.13142
1771.78,1.13461
1778.71,1.1378
1785.64,1.1378
1792.57,1.14099
1799.5,1.14259
1806.43,1.14418
1813.37,1.14737
1820.3,1.14897
1827.23,1.15056
1834.16,1.15375
1841.09,1.15535
1848.02,1.15695
1854.96,1.16014
1861.89,1.16014
1868.82,1.16333
1875.75,1.16492
1882.68,1.16652
1889.61,1.16971
1896.55,1.16971
1903.48,1.1729
1910.41,1.17609
1917.34,1.17609
1924.27,1.17928
1931.2,1.18088
1938.14,1.18247
1945.07,1.18567
1952,1.18567
1958.93,1.18886
1965.86,1.19045
1972.79,1.19205
1979.73,1.19524
1986.66,1.19524
1993.59,1.19843
2000.52,1.19843
2007.45,1.20162
2014.38,1.20322
2021.32,1.20481
2028.25,1.20641
2035.18,1.20641
2042.11,1.208
2069.84,1.22077
2076.77,1.22236
2083.7,1.22236
2090.63,1.22396
2097.56,1.22556
2104.5,1.22715
2111.43,1.22875
2118.36,1.23034
2125.29,1.23194
2132.22,1.23353
2139.15,1.23672
2146.09,1.23672
2153.02,1.23992
2159.95,1.23992
2166.88,1.24311
2173.81,1.2447
2180.74,1.2463
2187.68,1.24789
2194.61,1.24949
2201.54,1.25108
2208.47,1.25268
2215.4,1.25428
2222.33,1.25587
2229.27,1.25747
2236.2,1.25906
2243.13,1.26066
2250.06,1.26225
2256.99,1.26385
2263.92,1.26544
2270.85,1.26704
2277.79,1.26864
2284.72,1.27023
2291.65,1.27183
2298.58,1.27342
2305.51,1.27502
2312.44,1.27661
2319.38,1.27821
2326.31,1.2798
2333.24,1.2814
2340.17,1.2814
2347.1,1.28459
2354.03,1.28459
2360.97,1.28619
2367.9,1.28778
2374.83,1.28938
2381.76,1.29097
2388.69,1.29257
2395.62,1.29417
2402.56,1.29417
2409.49,1.29576
2416.42,1.29736
2423.35,1.29895
2430.28,1.30055
2437.21,1.30214
2444.15,1.30374
2451.08,1.30374
2458.01,1.30533
2464.94,1.30693
2471.87,1.30853
2478.8,1.31012
2485.74,1.31012
2492.67,1.31172
2499.6,1.31331
2506.53,1.31491
2513.46,1.3165
2520.39,1.3165
2527.33,1.3181
2534.26,1.31969
2541.19,1.32129
2548.12,1.32129
2555.05,1.32289
2561.98,1.32448
2568.92,1.32448
2575.85,1.32608
2582.78,1.32767
2589.71,1.32767
2596.64,1.32927
2603.57,1.33086
2610.51,1.33246
2617.44,1.33246
2624.37,1.33405
2631.3,1.33405
2638.23,1.33565
2645.16,1.33725
2652.1,1.33725
2659.03,1.33884
2665.96,1.34044
2672.89,1.34044
2679.82,1.34203
2686.75,1.34203
2693.69,1.34363
2700.62,1.34363
2707.55,1.34522
2714.48,1.34522
2721.41,1.34682
2728.34,1.34682
2735.27,1.34841
2742.21,1.35001
2749.14,1.35001
2756.07,1.35001
2763,1.35161
2769.93,1.3532
2776.86,1.3532
2783.8,1.3532
2790.73,1.3548
2797.66,1.3548
2804.59,1.35639
2811.52,1.35639
2818.45,1.35639
2825.39,1.35799
2832.32,1.35799
2839.25,1.35958
2846.18,1.35958
2853.11,1.35958
2860.04,1.36118
2866.98,1.36118
2873.91,1.36278
2880.84,1.36278
2887.77,1.36278
2894.7,1.36278
2901.63,1.36437
2908.57,1.36437
2915.5,1.36597
2922.43,1.36597
2929.36,1.36597
2936.29,1.36597
2943.22,1.36597
2950.16,1.36756
2957.09,1.36756
2964.02,1.36756
2970.95,1.36916
2977.88,1.36916
2984.81,1.36916
2991.75,1.36916
2998.68,1.36916
3005.61,1.36916
3012.54,1.36916
3019.47,1.37075
3026.4,1.37075
3033.34,1.37075
3040.27,1.37075
3047.2,1.37075
3054.13,1.37235
3061.06,1.37235
3067.99,1.37235
3074.93,1.37235
3081.86,1.37235
3088.79,1.37235
3095.72,1.37235
3102.65,1.37235
3109.58,1.37235
3116.52,1.37235
3123.45,1.37235
3130.38,1.37235
3137.31,1.37235
3144.24,1.37235
3151.17,1.37235
3158.11,1.37235
3165.04,1.37235
3171.97,1.37235
3178.9,1.37235
3185.83,1.37235
3192.76,1.37075
3199.7,1.37075
3206.63,1.37075
3213.56,1.37075
3220.49,1.37075
3227.42,1.36916
3234.35,1.36916
3241.28,1.36916
3248.22,1.36916
3255.15,1.36916
3262.08,1.36916
3269.01,1.36916
3275.94,1.36756
3282.87,1.36756
3289.81,1.36756
3296.74,1.36597
3303.67,1.36597
3310.6,1.36597
3317.53,1.36597
3324.46,1.36437
3331.4,1.36437
3338.33,1.36437
3345.26,1.36278
3352.19,1.36278
3359.12,1.36278
3366.05,1.36118
3372.99,1.36118
3379.92,1.35958
3386.85,1.35958
3393.78,1.35958
3400.71,1.35799
3407.64,1.35639
3414.58,1.35639
3421.51,1.35639
3428.44,1.3548
3435.37,1.3548
3442.3,1.3532
3449.23,1.3532
3456.17,1.35161
3463.1,1.35001
3470.03,1.35001
3476.96,1.34841
3483.89,1.34841
3490.82,1.34682
3497.76,1.34682
3504.69,1.34522
