flow_bpd,head
2388.69,44.0541
2395.62,43.9743
2402.56,43.8148
2409.49,43.6552
2416.42,43.6552
2423.35,43.4957
2430.28,43.3361
2437.21,43.3361
2444.15,43.1766
2451.08,43.0171
2458.01,42.9373
2464.94,42.8575
2471.87,42.698
2672.89,39.188
2679.82,39.3476
2686.75,39.188
2693.69,39.0285
2700.62,38.8689
2707.55,38.8689
2714.48,38.7094
2721.41,38.5498
2728.34,38.3903
2735.27,38.3903
2742.21,38.2308
2749.14,38.0712
2756.07,37.9117
2763,37.8319
2769.93,37.7521
2776.86,37.5926
2783.8,37.433
2790.73,37.3533
2797.66,37.2735
2804.59,37.114
2811.52,36.9544
2818.45,36.8746
2825.39,36.7949
2832.32,36.6353
2839.25,36.4758
2846.18,36.3162
2853.11,36.3162
2860.04,36.1567
2866.98,35.9971
2873.91,35.8376
2880.84,35.6781
2887.77,35.6781
2894.7,35.5185
2901.63,35.359
2908.57,35.1994
2915.5,35.1197
2922.43,35.0399
2929.36,34.8803
2936.29,34.7208
2943.22,34.5613
2950.16,34.4815
2957.09,34.4017
2964.02,34.2422
2970.95,34.0826
2977.88,33.9231
2984.81,33.8433
2991.75,33.7635
2998.68,33.604
3005.61,33.4445
3012.54,33.2849
3019.47,33.2051
3026.4,33.1254
3033.34,32.9658
3040.27,32.8063
3047.2,32.6467
3054.13,32.4872
3061.06,32.4872
3067.99,32.3276
3074.93,32.1681
3081.86,32.0086
3088.79,31.849
3095.72,31.6895
3102.65,31.6895
3109.58,31.5299
3116.52,31.3704
3123.45,31.2108
3130.38,31.0513
3137.31,30.8918
3144.24,30.8918
3151.17,30.7322
3158.11,30.5727
3165.04,30.4131
3171.97,30.2536
3178.9,30.094
3185.83,29.9345
3192.76,29.8547
3199.7,29.7749
3206.63,29.6154
3213.56,29.4559
3220.49,29.2963
3227.42,29.1368
3234.35,28.9772
3241.28,28.8177
3248.22,28.8177
3255.15,28.6581
3262.08,28.4986
3269.01,28.3391
3275.94,28.1795
3282.87,28.02
3289.81,27.8604
3296.74,27.7009
3303.67,27.5413
3310.6,27.4616
3317.53,27.3818
3324.46,27.2223
3331.4,27.0627
3338.33,26.9032
3345.26,26.7436
3352.19,26.5841
3359.12,26.4245
3366.05,26.265
3372.99,26.1054
3379.92,25.9459
3386.85,25.7864
3393.78,25.6268
3400.71,25.4673
3407.64,25.3875
3414.58,25.228
3421.51,25.0684
3428.44,24.9089
3435.37,24.7493
3442.3,24.5898
3449.23,24.51
3456.17,24.3505
3463.1,24.1909
3470.03,24.0314
3476.96,23.7921
3483.89,23.6325
3490.82,23.473
3497.76,23.3134
3504.69,23.3134
