flow_bpd,eff
4.66296,0.656988
6.62622,0.956902
8.58948,1.18184
10.5527,1.48175
12.516,1.70669
14.4793,2.0066
16.4425,2.30651
18.4058,2.60643
20.369,2.90634
22.3323,3.20626
24.2955,3.50617
26.2588,3.80608
28.2221,4.03102
30.1853,4.25595
32.1486,4.55587
34.1118,4.85578
36.0751,5.08072
38.0384,5.38063
40.0016,5.60557
41.9649,5.90548
43.9281,6.2054
45.8914,6.43033
47.8546,6.73024
49.8179,6.95518
51.7812,7.25509
53.7444,7.55501
55.7077,7.85492
57.6709,8.00488
59.6342,8.30479
61.5975,8.52973
63.5607,8.75466
65.524,9.05458
67.4872,9.27951
69.4505,9.50445
71.4137,9.80436
73.377,10.0293
75.3403,10.2542
77.3035,10.5541
79.2668,10.7791
81.23,11.079
83.1933,11.3039
85.1566,11.4539
87.1198,11.8288
89.0831,12.0537
91.0463,12.2787
93.0096,12.5036
94.9728,12.7285
96.9361,12.9535
98.8994,13.1784
100.863,13.4033
102.826,13.7032
104.789,13.9282
106.752,14.1531
108.716,14.378
110.679,14.603
112.642,14.8279
114.605,15.0529
116.569,15.2778
118.532,15.5027
120.495,15.7277
122.458,15.9526
124.422,16.1026
126.385,16.4025
128.348,16.6274
130.311,16.7774
132.275,17.0773
134.238,17.2272
136.201,17.5271
138.165,17.7521
140.128,17.902
142.091,18.127
144.054,18.2769
146.018,18.5019
147.981,18.7268
149.944,18.9517
151.907,19.1017
153.871,19.3266
155.834,19.4766
157.797,19.7015
159.76,19.9265
161.724,20.0764
163.687,20.2264
165.65,20.5263
167.613,20.6762
169.577,20.8262
171.54,21.1261
173.503,21.2761
175.466,21.426
177.43,21.576
179.393,21.8759
181.356,22.0259
183.319,22.1758
185.283,22.3258
187.246,22.6257
189.209,22.7756
191.173,22.9256
193.136,23.1505
195.099,23.3005
197.062,23.5254
199.026,23.6754
200.989,23.8253
202.952,23.9753
204.915,24.1253
206.879,24.4252
208.842,24.5751
210.805,24.7251
212.768,24.875
214.732,25.025
216.695,25.1749
218.658,25.4749
220.621,25.6248
222.585,25.7748
224.548,25.9247
226.511,26.0747
228.474,26.2246
230.438,26.3746
232.401,26.5246
234.364,26.8245
236.327,26.9744
238.291,27.1244
240.254,27.2743
242.217,27.4243
244.18,27.5743
246.144,27.7242
248.107,27.9492
250.07,28.0991
252.034,28.1741
253.997,28.399
255.96,28.549
257.923,28.6989
259.887,28.9239
261.85,29.0738
263.813,29.2238
265.776,29.3737
267.74,29.5237
269.703,29.6737
271.666,29.8236
273.629,29.9736
275.593,30.1235
277.556,30.2735
279.519,30.4234
281.482,30.5734
283.446,30.7234
285.409,30.8733
287.372,31.0233
289.335,31.1732
291.299,31.3232
293.262,31.4731
295.225,31.6231
297.188,31.7731
299.152,31.923
301.115,32.073
303.078,32.2229
305.041,32.3729
307.005,32.5228
308.968,32.6728
310.931,32.8228
312.895,32.9727
314.858,33.1227
316.821,33.2726
318.784,33.4226
320.748,33.5725
322.711,33.7225
324.674,33.8725
326.637,34.0224
328.601,34.0224
330.564,34.1724
332.527,34.4723
334.49,34.4723
336.454,34.6222
338.417,34.7722
340.38,34.9222
342.343,35.0721
344.307,35.2221
346.27,35.372
348.233,35.447
350.196,35.597
352.16,35.7469
354.123,35.8219
356.086,35.9719
358.049,36.1218
360.013,36.2718
361.976,36.4217
363.939,36.5717
365.903,36.6467
367.866,36.7966
369.829,36.9466
371.792,37.0215
373.756,37.1715
375.719,37.3215
377.682,37.4714
379.645,37.6214
381.609,37.6964
383.572,37.9213
385.535,37.9963
387.498,38.1462
389.462,38.2212
391.425,38.3712
393.388,38.5211
395.351,38.6711
397.315,38.7461
399.278,38.821
401.241,38.971
403.204,39.1209
405.168,39.2709
407.131,39.4209
409.094,39.4958
411.057,39.6458
413.021,39.7208
414.984,39.8707
416.947,40.0207
418.91,40.0207
420.874,40.1706
422.837,40.3206
424.8,40.4706
426.764,40.6205
428.727,40.6955
430.69,40.8455
432.653,40.9204
434.617,41.0704
436.58,41.2203
438.543,41.2953
440.506,41.4453
442.47,41.5203
444.433,41.6702
446.396,41.8202
448.359,41.9701
450.323,41.9701
452.286,42.1201
454.249,42.27
456.212,42.345
458.176,42.42
460.139,42.57
462.102,42.7199
464.065,42.7949
466.029,42.8699
467.992,43.0198
469.955,43.1698
471.918,43.3197
473.882,43.3197
475.845,43.4697
477.808,43.6197
479.772,43.6946
481.735,43.7696
483.698,43.9196
485.661,43.9945
487.625,44.0695
489.588,44.2195
