flow_bpd,head
7.25454,55.6818
13.836,55.5303
20.4175,55.5303
26.9989,55.3788
33.5804,55.303
40.1618,55.2273
46.7433,55.1515
53.3248,55.0758
59.9062,55.0758
66.4877,55
73.0692,54.9242
79.6506,54.8485
86.2321,54.7727
92.8135,54.7727
99.395,54.697
105.976,54.6212
112.558,54.5455
119.139,54.5455
125.721,54.4697
132.302,54.3939
138.884,54.3939
145.465,54.3182
152.047,54.3182
158.628,54.2424
165.21,54.2424
171.791,54.1667
178.373,54.1667
184.954,54.0909
191.535,54.0909
198.117,54.0152
204.698,54.0152
211.28,53.9394
217.861,53.9394
224.443,53.9394
231.024,53.9394
237.606,53.8636
244.187,53.8636
250.769,53.8636
257.35,53.7879
263.932,53.7879
270.513,53.7879
277.094,53.7879
283.676,53.7879
290.257,53.7879
296.839,53.7121
303.42,53.7121
310.002,53.7121
316.583,53.7121
323.165,53.7121
329.746,53.6364
336.328,53.6364
342.909,53.6364
349.491,53.6364
356.072,53.6364
362.654,53.6364
369.235,53.6364
375.816,53.6364
382.398,53.6364
388.979,53.6364
395.561,53.6364
402.142,53.6364
408.724,53.6364
415.305,53.6364
421.887,53.6364
428.468,53.6364
435.05,53.6364
441.631,53.6364
448.213,53.6364
454.794,53.7121
461.375,53.7121
467.957,53.7121
474.538,53.7121
481.12,53.7121
487.701,53.7121
494.283,53.7879
500.864,53.7879
507.446,53.7879
514.027,53.7879
520.609,53.7879
527.19,53.7879
533.772,53.7879
540.353,53.7879
546.934,53.8636
553.516,53.8636
560.097,53.8636
566.679,53.8636
573.26,53.9394
579.842,53.9394
586.423,53.9394
593.005,53.9394
599.586,53.9394
606.168,53.9394
612.749,54.0152
619.331,54.0152
625.912,54.0152
632.493,54.0152
639.075,54.0909
645.656,54.0909
652.238,54.0909
658.819,54.0909
665.401,54.0909
671.982,54.0909
678.564,54.1667
685.145,54.1667
691.727,54.1667
698.308,54.2424
704.89,54.2424
711.471,54.2424
718.052,54.2424
724.634,54.2424
731.215,54.2424
737.797,54.3182
744.378,54.3182
750.96,54.3182
757.541,54.3939
764.123,54.3939
770.704,54.3939
777.286,54.3939
783.867,54.3939
790.449,54.3939
797.03,54.4697
803.611,54.4697
810.193,54.4697
816.774,54.5455
823.356,54.5455
829.937,54.5455
836.519,54.5455
843.1,54.5455
849.682,54.5455
856.263,54.5455
862.845,54.6212
869.426,54.6212
876.008,54.6212
882.589,54.697
889.17,54.697
895.752,54.697
902.333,54.697
908.915,54.697
915.496,54.697
922.078,54.697
928.659,54.697
935.241,54.7727
941.822,54.7727
948.404,54.7727
954.985,54.7727
961.567,54.7727
968.148,54.7727
974.729,54.8485
981.311,54.8485
987.892,54.8485
994.474,54.8485
1001.06,54.8485
1007.64,54.8485
1014.22,54.8485
1020.8,54.8485
1027.38,54.8485
1033.96,54.8485
1040.54,54.8485
1047.13,54.8485
1053.71,54.8485
1060.29,54.8485
1066.87,54.8485
1073.45,54.8485
1080.03,54.9242
1086.61,54.9242
1093.2,54.9242
1099.78,54.9242
1106.36,54.9242
1112.94,54.9242
1119.52,54.9242
1126.1,54.9242
1132.68,54.9242
1139.27,54.9242
1145.85,54.8485
1152.43,54.8485
1159.01,54.8485
1165.59,54.8485
1172.17,54.8485
1178.75,54.8485
1185.34,54.8485
1191.92,54.8485
1198.5,54.8485
1205.08,54.8485
1211.66,54.8485
1218.24,54.8485
1224.83,54.8485
1231.41,54.7727
1237.99,54.7727
1244.57,54.7727
1251.15,54.7727
1257.73,54.7727
1264.31,54.697
1270.9,54.697
1277.48,54.697
1284.06,54.697
1290.64,54.697
1297.22,54.697
1303.8,54.6212
1310.38,54.6212
1316.97,54.6212
1323.55,54.6212
1330.13,54.5455
1336.71,54.5455
1343.29,54.5455
1349.87,54.5455
1356.45,54.6212
1363.04,54.6212
1382.78,54.3182
1389.36,54.3182
1395.94,54.3939
1402.52,54.3182
1409.11,54.3182
1415.69,54.2424
1422.27,54.2424
1428.85,54.2424
1435.43,54.1667
1442.01,54.1667
1448.59,54.0909
1455.18,54.0909
1461.76,54.0909
1468.34,54.0152
1474.92,54.0152
1481.5,53.9394
1488.08,53.9394
1494.67,53.8636
1501.25,53.8636
1507.83,53.7879
1514.41,53.7879
1520.99,53.7879
1527.57,53.7121
1534.15,53.6364
1540.74,53.6364
1547.32,53.7121
1553.9,53.7121
1573.64,53.3333
1580.22,53.3333
1586.81,53.3333
1593.39,53.2576
1599.97,53.2576
1606.55,53.1818
1613.13,53.1818
1619.71,53.1061
1626.29,53.1061
1632.88,53.0303
1639.46,52.9545
1646.04,52.9545
1652.62,52.8788
1659.2,52.803
1665.78,52.803
1672.36,52.7273
1678.95,52.6515
1685.53,52.6515
1692.11,52.5758
1698.69,52.5
1705.27,52.4242
1711.85,52.4242
1718.43,52.3485
1725.02,52.2727
1731.6,52.197
1738.18,52.197
1744.76,52.1212
1751.34,52.0455
1757.92,51.9697
1764.5,51.9697
1771.09,51.8939
1777.67,51.8182
