flow_bpd,power
7.25454,0.621212
13.836,0.622727
20.4175,0.624242
26.9989,0.625758
33.5804,0.625758
40.1618,0.628788
46.7433,0.628788
53.3248,0.630303
59.9062,0.631818
66.4877,0.633333
73.0692,0.634848
79.6506,0.634848
86.2321,0.637879
92.8135,0.637879
99.395,0.640909
105.976,0.640909
112.558,0.642424
119.139,0.643939
125.721,0.645455
132.302,0.64697
138.884,0.648485
145.465,0.65
152.047,0.651515
158.628,0.65303
165.21,0.654545
171.791,0.656061
178.373,0.656061
184.954,0.659091
191.535,0.659091
198.117,0.662121
204.698,0.662121
211.28,0.665152
217.861,0.665152
224.443,0.668182
231.024,0.669697
237.606,0.671212
244.187,0.672727
250.769,0.674242
257.35,0.675758
263.932,0.677273
270.513,0.678788
277.094,0.680303
283.676,0.681818
290.257,0.683333
296.839,0.686364
303.42,0.686364
310.002,0.689394
316.583,0.689394
323.165,0.692424
329.746,0.692424
336.328,0.695455
342.909,0.69697
349.491,0.698485
356.072,0.7
362.654,0.701515
369.235,0.704545
375.816,0.704545
382.398,0.707576
388.979,0.707576
395.561,0.710606
402.142,0.713636
408.724,0.713636
415.305,0.716667
421.887,0.716667
428.468,0.719697
435.05,0.721212
441.631,0.722727
448.213,0.725758
454.794,0.725758
461.375,0.728788
467.957,0.728788
474.538,0.731818
481.12,0.734848
487.701,0.734848
494.283,0.737879
500.864,0.737879
507.446,0.740909
514.027,0.743939
520.609,0.743939
527.19,0.74697
533.772,0.74697
540.353,0.75
546.934,0.75303
553.516,0.75303
560.097,0.756061
566.679,0.757576
573.26,0.759091
579.842,0.762121
586.423,0.762121
593.005,0.765152
599.586,0.768182
606.168,0.768182
612.749,0.771212
619.331,0.771212
625.912,0.774242
632.493,0.777273
639.075,0.777273
645.656,0.780303
652.238,0.783333
658.819,0.783333
665.401,0.786364
671.982,0.789394
678.564,0.789394
685.145,0.792424
691.727,0.795455
698.308,0.795455
704.89,0.798485
711.471,0.801515
718.052,0.801515
724.634,0.804545
731.215,0.804545
737.797,0.807576
744.378,0.810606
750.96,0.810606
757.541,0.813636
764.123,0.816667
770.704,0.816667
777.286,0.819697
783.867,0.822727
790.449,0.822727
797.03,0.825758
803.611,0.828788
810.193,0.828788
816.774,0.831818
823.356,0.834848
829.937,0.836364
836.519,0.837879
843.1,0.840909
849.682,0.842424
856.263,0.843939
862.845,0.84697
869.426,0.848485
876.008,0.85
882.589,0.85303
889.17,0.856061
895.752,0.856061
902.333,0.859091
908.915,0.862121
915.496,0.865152
922.078,0.868182
961.567,0.874242
968.148,0.877273
974.729,0.881818
981.311,0.883333
987.892,0.886364
994.474,0.889394
1001.06,0.889394
1007.64,0.892424
1014.22,0.895455
1020.8,0.895455
1027.38,0.898485
1033.96,0.901515
1040.54,0.90303
1047.13,0.904545
1053.71,0.907576
1060.29,0.910606
1066.87,0.910606
1073.45,0.913636
1080.03,0.916667
1086.61,0.916667
1093.2,0.919697
1099.78,0.922727
1106.36,0.924242
1112.94,0.925758
1119.52,0.928788
1126.1,0.931818
1132.68,0.931818
1139.27,0.934848
1145.85,0.937879
1152.43,0.937879
1159.01,0.940909
1165.59,0.943939
1172.17,0.94697
1178.75,0.94697
1185.34,0.95
1191.92,0.95303
1198.5,0.95303
1205.08,0.956061
1211.66,0.959091
1218.24,0.959091
1224.83,0.962121
1231.41,0.965152
1237.99,0.968182
1244.57,0.968182
1251.15,0.971212
1257.73,0.974242
1264.31,0.974242
1270.9,0.977273
1277.48,0.980303
1284.06,0.981818
1290.64,0.983333
1297.22,0.986364
1303.8,0.989394
1310.38,0.989394
1316.97,0.992424
1323.55,0.995455
1330.13,0.995455
1336.71,0.998485
1343.29,1.00152
1349.87,1.00303
1356.45,1.00455
1363.04,1.00758
1369.62,1.01061
1376.2,1.01061
1382.78,1.01364
1389.36,1.01667
1395.94,1.01667
1402.52,1.0197
1409.11,1.02273
1415.69,1.02424
1422.27,1.02576
1428.85,1.02879
1435.43,1.03182
1442.01,1.03182
1448.59,1.03485
1455.18,1.03788
1461.76,1.03788
1468.34,1.04091
1474.92,1.04394
1481.5,1.04545
1488.08,1.04697
1494.67,1.05
1501.25,1.05152
1507.83,1.05303
1514.41,1.05606
1520.99,1.05909
1527.57,1.05909
1534.15,1.06212
1540.74,1.06515
1547.32,1.06515
1553.9,1.06818
1560.48,1.07121
1567.06,1.07121
1573.64,1.07424
1580.22,1.07727
1586.81,1.07727
1593.39,1.0803
1599.97,1.08333
1606.55,1.08333
1613.13,1.08636
1619.71,1.08939
1626.29,1.08939
1632.88,1.09242
1639.46,1.09545
1646.04,1.09545
1652.62,1.09848
1659.2,1.10152
1665.78,1.10152
1672.36,1.10455
1678.95,1.10758
1685.53,1.10758
1692.11,1.11061
1698.69,1.11364
1705.27,1.11364
1711.85,1.11667
1718.43,1.1197
1725.02,1.1197
1731.6,1.12273
1738.18,1.12576
1744.76,1.12576
1751.34,1.12879
1757.92,1.13182
1764.5,1.13182
1771.09,1.13485
1777.67,1.13788
1784.25,1.13788
1790.83,1.14091
1797.41,1.14394
1803.99,1.14394
1810.58,1.14697
1817.16,1.14697
1823.74,1.15
1830.32,1.15303
1836.9,1.15303
1843.48,1.15606
1850.06,1.15909
1856.65,1.15909
1863.23,1.16212
1869.81,1.16515
1876.39,1.16515
1882.97,1.16818
1889.55,1.16818
1896.13,1.17121
1902.72,1.17424
1909.3,1.17424
1915.88,1.17727
1922.46,1.17727
1929.04,1.1803
1935.62,1.18333
1942.2,1.18333
1948.79,1.18636
1955.37,1.18788
1961.95,1.18939
1968.53,1.19242
1975.11,1.19242
1981.69,1.19545
1988.27,1.19545
1994.86,1.19848
2001.44,1.20152
2008.02,1.20152
2014.6,1.20455
2021.18,1.20455
2027.76,1.20606
2034.34,1.20758
2040.93,1.20758
2073.83,1.22273
2080.42,1.22273
