flow_bpd,eff
-0.151665,0.16741
2.69242,0.3905
5.5365,0.836678
8.38058,1.17131
11.2247,1.50595
14.0687,1.95213
16.9128,2.28676
19.7569,2.62139
22.601,3.06757
25.4451,3.40221
28.2891,3.73684
31.1332,4.07147
33.9773,4.51765
36.8214,4.85229
39.6655,5.18692
42.5096,5.52156
45.3536,5.85619
48.1977,6.19082
51.0418,6.52546
53.8859,6.86009
56.73,7.19473
59.574,7.52936
62.4181,7.86399
65.2622,8.31017
68.1063,8.53326
70.9504,8.8679
73.7944,9.20253
76.6385,9.53716
79.4826,9.8718
82.3267,10.0949
85.1708,10.5411
88.0148,10.7642
90.8589,11.0988
93.703,11.4334
96.5471,11.7681
99.3912,12.1027
102.235,12.3258
105.079,12.6604
107.923,12.995
110.767,13.2181
113.612,13.5528
116.456,13.8874
119.3,14.1105
122.144,14.5567
124.988,14.7798
127.832,15.0029
130.676,15.449
133.52,15.6721
136.364,15.8952
139.208,16.1183
142.052,16.5645
144.896,16.7876
147.741,17.0107
150.585,17.2337
153.429,17.6799
156.273,17.903
159.117,18.1261
161.961,18.3492
164.805,18.5723
167.649,19.0185
170.493,19.2416
173.337,19.4646
176.181,19.6877
179.025,19.9108
181.87,20.1339
184.714,20.5801
187.558,20.8032
190.402,21.0263
193.246,21.2494
196.09,21.4724
198.934,21.6955
201.778,22.0302
204.622,22.3648
207.466,22.5879
210.31,22.811
213.154,23.0341
215.998,23.2572
218.843,23.4803
221.687,23.7033
224.531,24.038
227.375,24.2611
230.219,24.4842
233.063,24.7072
235.907,24.9303
238.751,25.1534
241.595,25.3765
244.439,25.7111
247.283,25.9342
250.127,26.1573
252.972,26.3804
255.816,26.6035
258.66,26.8266
261.504,27.0497
264.348,27.2728
267.192,27.4959
270.036,27.7189
272.88,27.942
275.724,28.1651
278.568,28.3882
281.412,28.6113
284.256,28.7229
287.101,28.9459
289.945,29.169
292.789,29.3921
295.633,29.6152
298.477,29.8383
301.321,30.0614
304.165,30.1729
307.009,30.396
309.853,30.6191
312.697,30.8422
315.541,31.0653
318.385,31.2884
321.229,31.5115
324.074,31.623
326.918,31.8461
329.762,32.0692
332.606,32.2923
335.45,32.4038
338.294,32.6269
341.138,32.85
343.982,33.0731
346.826,33.2962
349.67,33.4077
352.514,33.6308
355.358,33.8539
358.203,33.9655
361.047,34.1885
363.891,34.3001
366.735,34.5232
369.579,34.7463
372.423,34.9694
375.267,35.1924
378.111,35.304
380.955,35.4155
383.799,35.6386
386.643,35.8617
389.487,36.0848
392.332,36.1963
395.176,36.3079
398.02,36.531
400.864,36.7541
403.708,36.8656
406.552,37.0887
409.396,37.2002
412.24,37.4233
415.084,37.6464
417.928,37.758
420.772,37.8695
423.616,38.0926
426.46,38.3157
429.305,38.4272
432.149,38.5388
434.993,38.7619
437.837,38.985
440.681,39.0965
443.525,39.2081
446.369,39.4311
449.213,39.6542
452.057,39.7658
454.901,39.8773
457.745,40.1004
460.589,40.212
463.434,40.3235
466.278,40.5466
469.122,40.7697
471.966,40.8812
474.81,40.9928
477.654,41.2159
480.498,41.3274
483.342,41.4389
486.186,41.662
489.03,41.7736
491.874,41.8851
494.718,42.1082
497.563,42.2198
500.407,42.3313
503.251,42.5544
506.095,42.6659
508.939,42.7775
511.783,43.0006
514.627,43.0006
517.471,43.2237
520.315,43.3352
523.159,43.4467
526.003,43.6698
528.847,43.7814
531.691,43.8929
534.536,44.116
537.38,44.116
540.224,44.3391
543.068,44.4507
545.912,44.5622
548.756,44.7853
551.6,44.7853
554.444,45.0084
557.288,45.1199
560.132,45.2315
562.976,45.4546
565.82,45.4546
568.665,45.6776
571.509,45.6776
574.353,45.9007
577.197,46.1238
