flow_bpd,head
66.2011,214.162
136.914,214.162
207.628,214.162
278.341,214.162
349.054,214.162
419.767,214.162
490.481,213.669
561.194,213.669
631.907,213.669
702.62,213.669
773.334,213.669
844.047,213.669
914.76,213.669
985.474,213.176
1056.19,213.176
1126.9,213.176
1197.61,213.176
1268.33,213.176
1339.04,212.682
1409.75,212.682
1480.47,212.682
1551.18,212.682
1621.89,212.682
1692.61,212.682
1763.32,212.189
1834.03,212.189
1904.75,212.189
1975.46,212.189
2046.17,212.189
2116.89,211.696
2187.6,211.696
2258.31,211.696
2329.03,211.696
2399.74,211.696
2470.45,211.203
2541.17,211.203
2611.88,211.203
2682.59,211.203
2753.31,210.71
2824.02,210.71
2894.73,210.71
2965.44,210.71
3036.16,210.71
3106.87,210.71
3177.58,210.216
3248.3,210.216
3319.01,210.216
3389.72,210.216
3460.44,210.216
3531.15,209.723
3601.86,209.723
3672.58,209.723
3743.29,209.723
3814,209.23
3884.72,209.23
3955.43,209.23
4026.14,209.23
4096.86,209.23
4167.57,208.737
4238.28,208.737
4309,208.737
4379.71,208.737
4450.42,208.244
4521.14,208.244
4591.85,208.244
4662.56,208.244
4733.28,208.244
4803.99,207.75
4874.7,207.75
4945.42,207.75
5016.13,207.257
5086.84,207.75
5157.56,207.257
5228.27,207.257
5298.98,207.257
5369.7,206.764
5440.41,206.764
5511.12,206.764
5581.84,206.764
5652.55,206.271
5723.26,206.764
5793.98,206.271
5864.69,206.271
5935.4,206.271
6006.12,206.271
6076.83,205.778
6147.54,205.778
6218.25,205.778
6288.97,205.778
6359.68,205.778
6430.39,205.284
6501.11,205.284
6571.82,205.284
6642.53,205.284
6713.25,205.284
6783.96,204.791
6854.67,204.791
6925.39,204.791
6996.1,204.298
7066.81,204.298
7137.53,204.298
7208.24,204.298
7278.95,204.298
7349.67,203.805
7420.38,203.805
7491.09,203.805
7561.81,203.805
7632.52,203.805
7703.23,203.312
7773.95,203.312
7844.66,203.312
7915.37,203.312
7986.09,203.312
8056.8,202.818
8127.51,202.818
8198.23,202.818
8268.94,202.325
8339.65,202.325
8410.37,202.325
8481.08,201.832
8551.79,201.832
8622.51,201.832
8693.22,201.832
8763.93,201.832
8834.65,201.339
8905.36,201.339
8976.07,201.339
9046.79,201.339
9117.5,200.845
9188.21,200.845
9258.93,200.845
9329.64,200.845
9400.35,200.352
9471.06,200.352
9541.78,200.352
9612.49,200.352
9683.2,199.859
9753.92,199.859
9824.63,199.859
9895.34,199.366
9966.06,199.366
10036.8,199.366
10107.5,199.366
10178.2,199.366
10248.9,199.366
10319.6,199.366
10390.3,198.873
10461.1,198.873
10531.8,198.873
10602.5,198.873
10673.2,198.873
10743.9,198.379
10814.6,198.379
10885.3,198.379
10956,198.379
11026.8,198.379
11097.5,198.379
11168.2,198.379
11238.9,197.886
11309.6,197.886
11380.3,197.886
11451,197.393
11521.7,197.393
11592.5,197.393
11663.2,196.9
11733.9,196.9
11804.6,196.9
11875.3,196.9
11946,196.9
12016.7,196.407
12087.5,196.407
12158.2,196.407
12228.9,196.407
12299.6,195.913
12370.3,196.407
12441,195.913
12511.7,195.913
12582.4,195.913
12653.2,195.42
12723.9,195.42
12794.6,195.42
12865.3,195.42
12936,194.927
13006.7,195.42
13077.4,194.927
13148.2,194.927
13218.9,194.927
13289.6,194.434
13360.3,194.434
13431,194.434
13501.7,194.434
13572.4,193.941
13643.1,193.941
13713.9,193.941
13784.6,193.941
13855.3,193.941
13926,193.447
13996.7,193.447
14067.4,193.447
14138.1,193.447
14208.9,192.954
14279.6,192.954
14350.3,192.954
14421,192.954
14491.7,192.954
14562.4,192.461
14633.1,192.461
14703.8,192.461
14774.6,191.968
14845.3,191.968
14916,191.968
14986.7,191.968
15057.4,191.968
15128.1,191.968
15198.8,191.475
15269.6,191.475
15340.3,191.475
15411,190.981
15481.7,190.981
15552.4,190.981
15623.1,190.981
15693.8,190.488
15764.5,190.488
15835.3,190.488
15906,190.488
15976.7,190.488
16047.4,190.488
16118.1,189.995
16188.8,189.995
16259.5,189.995
16330.3,189.502
16401,189.502
16471.7,189.502
16542.4,189.502
16613.1,189.502
16683.8,189.502
16754.5,189.009
16825.2,189.502
16896,189.009
16966.7,189.009
17037.4,189.009
17108.1,189.009
17178.8,188.515
17249.5,188.515
17320.2,188.515
17391,188.515
17461.7,188.515
17532.4,188.515
17603.1,188.515
17673.8,188.022
17744.5,188.022
17815.2,188.022
17885.9,187.529
17956.7,187.529
18027.4,187.529
18098.1,187.529
18168.8,187.036
18239.5,187.036
18310.2,187.036
18380.9,187.036
18451.6,187.036
18522.4,186.543
18593.1,186.543
18663.8,186.543
18734.5,186.543
18805.2,186.049
18875.9,186.049
18946.6,186.049
19017.4,186.049
19088.1,185.556
19158.8,185.556
