flow_bpd,eff
9.67577,0.200892
64.9456,0.334761
120.215,0.870235
175.485,1.13797
230.755,1.53958
286.025,1.94118
341.295,2.20892
396.564,2.7444
451.834,3.01213
507.104,3.41374
562.374,3.81534
617.644,4.08308
672.914,4.48469
728.183,4.88629
783.453,5.15403
838.723,5.55564
893.993,5.95724
949.263,6.22498
1004.53,6.62658
1059.8,7.02819
1115.07,7.29593
1170.34,7.69753
1225.61,8.09914
1280.88,8.36688
1336.15,8.63461
1391.42,9.17009
1446.69,9.43782
1501.96,9.70556
1557.23,9.9733
1612.5,10.5088
1667.77,10.7765
1723.04,11.0442
1778.31,11.312
1833.58,11.8475
1888.85,12.1152
1944.12,12.3829
1999.39,12.6507
2054.66,12.9184
2109.93,13.32
2165.2,13.7216
2220.47,13.9894
2275.74,14.2571
2331.01,14.5248
2386.28,14.7926
2441.55,15.0603
2496.82,15.4619
2552.09,15.7296
2607.36,15.9974
2662.63,16.399
2717.9,16.6667
2773.17,16.9345
2828.44,17.2022
2883.71,17.4699
2938.98,17.7377
2994.25,18.0054
3049.52,18.2731
3104.79,18.5409
3160.06,18.8086
3215.32,19.0764
3270.59,19.3441
3325.86,19.6118
3381.13,19.8796
3436.4,20.1473
3491.67,20.415
3546.94,20.6828
3602.21,20.9505
3657.48,21.2183
3712.75,21.486
3768.02,21.7537
3823.29,22.0215
3878.56,22.2892
3933.83,22.4231
3989.1,22.6908
4044.37,22.9585
4099.64,23.2263
4154.91,23.494
4210.18,23.6279
4265.45,23.8956
4320.72,24.1634
4375.99,24.4311
4431.26,24.565
4486.53,24.8327
4541.8,25.1004
4597.07,25.3682
4652.34,25.5021
4707.61,25.7698
4762.88,25.9037
4818.15,26.1714
4873.42,26.4391
4928.69,26.573
4983.96,26.8407
5039.23,26.9746
5094.5,27.2423
5149.77,27.5101
5205.04,27.6439
5260.31,27.7778
5315.58,28.0456
5370.85,28.3133
5426.12,28.4472
5481.39,28.581
5536.66,28.8488
5591.93,29.1165
5647.2,29.2504
5702.47,29.3842
5757.74,29.652
5813.01,29.9197
5868.28,29.9197
5923.55,30.1875
5978.82,30.4552
6034.09,30.5891
6089.36,30.7229
6144.63,30.9907
6199.89,31.1245
6255.16,31.2584
6310.43,31.5261
6365.7,31.66
6420.97,31.7939
6476.24,32.0616
6531.51,32.0616
6586.78,32.3293
6642.05,32.5971
6697.32,32.5971
6752.59,32.8648
6807.86,32.9987
6863.13,33.1326
6918.4,33.4003
6973.67,33.5342
7028.94,33.668
7084.21,33.8019
7139.48,33.9358
7194.75,34.2035
7250.02,34.2035
7305.29,34.4712
7360.56,34.6051
7415.83,34.739
7471.1,35.0067
7526.37,35.0067
7581.64,35.2745
7636.91,35.2745
7692.18,35.5422
7747.45,35.6761
9571.35,40.4953
9626.62,40.4953
9681.89,40.6292
9737.16,40.6292
9792.43,40.8969
9847.7,40.8969
9902.97,41.0308
9958.24,41.1647
10013.5,41.2985
10068.8,41.4324
10124.1,41.4324
10179.3,41.7001
10234.6,41.7001
10289.9,41.9679
10345.1,41.9679
10400.4,42.2356
10455.7,42.2356
10510.9,42.5034
10566.2,42.5034
10621.5,42.6372
10676.7,42.7711
10732,42.7711
10787.3,43.0388
10842.6,43.0388
10897.8,43.3066
10953.1,43.3066
11008.4,43.5743
11063.6,43.5743
11118.9,43.842
11174.2,43.842
11229.4,43.842
11284.7,44.1098
11340,44.1098
11395.3,44.3775
11450.5,44.3775
11505.8,44.6453
11561.1,44.6453
11616.3,44.6453
11671.6,44.913
11726.9,44.913
11782.1,45.1807
11837.4,45.1807
11892.7,45.4485
11948,45.4485
12003.2,45.5823
12058.5,45.7162
12113.8,45.7162
12169,45.9839
12224.3,45.9839
12279.6,46.2517
12334.8,46.2517
12390.1,46.2517
12445.4,46.5194
12500.7,46.5194
12555.9,46.7872
12611.2,46.7872
12666.5,46.7872
12721.7,47.0549
12777,47.0549
12832.3,47.3226
12887.5,47.3226
12942.8,47.4565
12998.1,47.5904
13053.4,47.5904
13108.6,47.8581
13163.9,47.8581
13219.2,47.992
13274.4,48.1258
13329.7,48.1258
13385,48.3936
13440.2,48.3936
13495.5,48.3936
13550.8,48.6613
13606,48.6613
13661.3,48.9291
13716.6,48.9291
13771.9,48.9291
13827.1,49.1968
13882.4,49.1968
13937.7,49.4645
13992.9,49.4645
14048.2,49.4645
14103.5,49.7323
14158.7,49.7323
14214,49.7323
14269.3,50
14324.6,50
14379.8,50.1339
14435.1,50.2677
14490.4,50.2677
14545.6,50.5355
14600.9,50.5355
14656.2,50.5355
14711.4,50.8032
14766.7,50.8032
14822,50.8032
14877.3,51.0709
14932.5,51.0709
14987.8,51.0709
15043.1,51.3387
15098.3,51.3387
15153.6,51.3387
15208.9,51.6064
15264.1,51.6064
15319.4,51.6064
15374.7,51.8742
15430,51.8742
15485.2,51.8742
15540.5,52.1419
15595.8,52.1419
15651,52.1419
15706.3,52.1419
15761.6,52.4096
15816.8,52.4096
15872.1,52.4096
15927.4,52.6774
15982.7,52.6774
16037.9,52.6774
16093.2,52.9451
16148.5,52.9451
16203.7,52.9451
16259,52.9451
16314.3,53.2128
16369.5,53.2128
16424.8,53.2128
16480.1,53.2128
16535.3,53.4806
16590.6,53.4806
16645.9,53.4806
16701.2,53.6145
16756.4,53.7483
16811.7,53.7483
16867,53.7483
16922.2,53.7483
16977.5,54.0161
17032.8,54.0161
17088,54.0161
17143.3,54.0161
17198.6,54.0161
17253.9,54.2838
17309.1,54.2838
17364.4,54.2838
17419.7,54.2838
17474.9,54.2838
17530.2,54.5515
17585.5,54.5515
17640.7,54.5515
17696,54.5515
17751.3,54.5515
17806.6,54.6854
17861.8,54.6854
17917.1,54.8193
17972.4,54.8193
18027.6,54.8193
18082.9,54.8193
18138.2,54.8193
18193.4,54.8193
18248.7,54.9531
18304,55.087
18359.3,55.087
18414.5,55.087
18469.8,55.087
18525.1,55.087
18580.3,55.087
18635.6,55.087
18690.9,55.087
18746.1,55.087
18801.4,55.087
18856.7,55.2209
18912,55.2209
18967.2,55.3547
19022.5,55.3547
19077.8,55.3547
19133,55.3547
19188.3,55.3547
19243.6,55.3547
19298.8,55.3547
19354.1,55.3547
19409.4,55.3547
19464.7,55.3547
19519.9,55.3547
19575.2,55.3547
19630.5,55.3547
19685.7,55.3547
19741,55.2209
19796.3,55.2209
19851.5,55.2209
19906.8,55.2209
19962.1,55.087
20017.3,55.087
20072.6,55.087
20127.9,55.087
20183.2,55.087
20238.4,55.087
20293.7,55.087
20349,55.087
20404.2,54.9531
20459.5,54.8193
20514.8,54.8193
20570,54.8193
20625.3,54.8193
20680.6,54.8193
20735.9,54.6854
20791.1,54.5515
20846.4,54.5515
20901.7,54.5515
20956.9,54.5515
21012.2,54.2838
21067.5,54.2838
21122.7,54.2838
21178,54.2838
21233.3,54.2838
21288.6,54.0161
21343.8,54.0161
21399.1,54.0161
21454.4,53.7483
21509.6,53.7483
21564.9,53.7483
21620.2,53.7483
21675.4,53.4806
21730.7,53.4806
21786,53.4806
21841.3,53.2128
21896.5,53.2128
21951.8,53.2128
22007.1,52.9451
22062.3,52.9451
22117.6,52.6774
22172.9,52.6774
22228.1,52.4096
22283.4,52.4096
22338.7,52.4096
22394,52.1419
22449.2,52.1419
22504.5,51.8742
22559.8,51.8742
22615,51.6064
22670.3,51.6064
22725.6,51.3387
22780.8,51.3387
22836.1,51.0709
22891.4,51.0709
22946.6,50.8032
23001.9,50.6693
23057.2,50.5355
23112.5,50.2677
23167.7,50.2677
23223,50
23278.3,49.8661
23333.5,49.7323
23388.8,49.4645
23444.1,49.3307
23499.3,49.1968
23554.6,48.9291
23609.9,48.7952
23665.2,48.6613
23720.4,48.3936
23775.7,48.1258
23831,47.992
23886.2,47.7242
23941.5,47.5904
23996.8,47.3226
24052,47.0549
24107.3,46.921
24162.6,46.6533
24217.9,46.5194
24273.1,46.2517
24328.4,45.9839
24383.7,45.7162
24438.9,45.4485
24494.2,45.1807
24549.5,44.913
24604.7,44.6453
24660,44.5114
24715.3,44.2437
24770.6,43.9759
24825.8,43.7082
24881.1,43.4404
24936.4,43.0388
24991.6,42.6372
25046.9,42.3695
25102.2,42.1018
25157.4,41.834
25212.7,41.5663
25268,41.2985
25323.3,41.0308
25378.5,40.4953
25433.8,40.2276
25489.1,39.9599
25544.3,39.5583
25599.6,39.1566
25654.9,38.8889
25710.1,38.3534
25765.4,38.0857
25820.7,37.818
25875.9,37.2825
25931.2,37.0147
25986.5,36.6131
26041.8,36.2115
26097,35.8099
26152.3,35.4083
26207.6,34.8729
26262.8,34.4712
