flow_bpd,power
0.0249569,3.51872
31.6205,3.51872
63.216,3.53655
94.8115,3.53655
126.407,3.53655
158.002,3.55437
189.598,3.55437
221.193,3.5722
252.789,3.5722
284.384,3.5722
315.98,3.59003
347.575,3.59003
379.171,3.60785
410.766,3.60785
442.362,3.60785
473.957,3.62568
505.553,3.6435
537.148,3.6435
568.744,3.6435
600.339,3.6435
631.935,3.66133
663.53,3.66133
695.126,3.67915
726.721,3.67915
758.317,3.67915
789.912,3.69698
821.508,3.69698
853.103,3.69698
884.699,3.7148
916.294,3.7148
947.89,3.7148
979.485,3.73263
1011.08,3.73263
1042.68,3.73263
1074.27,3.75045
1105.87,3.75045
1137.46,3.75045
1169.06,3.75045
1200.65,3.76828
1232.25,3.76828
1263.84,3.7861
1295.44,3.7861
1327.04,3.7861
1358.63,3.7861
1390.23,3.80393
1421.82,3.80393
1453.42,3.80393
1485.01,3.82175
1516.61,3.82175
1548.2,3.82175
1579.8,3.82175
1611.4,3.83958
1642.99,3.83958
1674.59,3.83958
1706.18,3.8574
1737.78,3.8574
1769.37,3.8574
1800.97,3.8574
1832.56,3.87523
1864.16,3.87523
1895.75,3.87523
1927.35,3.89305
1958.95,3.89305
1990.54,3.89305
2022.14,3.89305
2053.73,3.89305
2085.33,3.91088
2116.92,3.91088
2148.52,3.92871
2180.11,3.91088
2211.71,3.92871
2243.31,3.92871
2274.9,3.92871
2306.5,3.94653
2338.09,3.94653
2369.69,3.94653
2401.28,3.96436
2432.88,3.96436
2464.47,3.96436
2496.07,3.96436
2527.66,3.96436
2559.26,3.98218
2590.86,3.98218
2622.45,3.98218
2654.05,4.00001
2685.64,4.00001
2717.24,4.00001
2748.83,4.00001
2780.43,4.00001
2812.02,4.01783
2843.62,4.01783
2875.22,4.01783
2906.81,4.01783
2938.41,4.03566
2970,4.03566
3001.6,4.03566
3033.19,4.03566
3064.79,4.05348
3096.38,4.05348
3127.98,4.07131
3159.57,4.07131
3191.17,4.07131
3222.77,4.07131
3254.36,4.07131
3285.96,4.08913
3317.55,4.08913
3349.15,4.08913
3380.74,4.10696
3412.34,4.10696
3443.93,4.12478
3570.32,4.12478
3601.91,4.12478
3633.51,4.12478
3665.1,4.14261
3696.7,4.14261
3728.29,4.14261
3759.89,4.16043
3791.48,4.16043
3823.08,4.16043
3854.68,4.17826
3886.27,4.17826
3917.87,4.17826
3949.46,4.17826
3981.06,4.19608
4012.65,4.19608
4044.25,4.19608
4075.84,4.21391
4107.44,4.21391
4139.04,4.21391
4170.63,4.21391
4202.23,4.23173
4233.82,4.23173
4265.42,4.23173
4297.01,4.24956
4328.61,4.24956
4360.2,4.24956
4391.8,4.24956
4423.39,4.26739
4454.99,4.26739
4486.59,4.28521
4518.18,4.28521
4549.78,4.28521
4581.37,4.28521
4612.97,4.30304
4644.56,4.30304
4676.16,4.30304
4707.75,4.32086
4739.35,4.32086
4770.95,4.32086
4802.54,4.33869
4834.14,4.33869
4865.73,4.33869
4897.33,4.35651
4928.92,4.35651
4960.52,4.35651
4992.11,4.35651
5023.71,4.37434
5055.3,4.37434
5086.9,4.37434
5118.5,4.39216
5150.09,4.39216
5181.69,4.39216
5213.28,4.40999
5244.88,4.40999
5276.47,4.42781
5308.07,4.42781
5339.66,4.42781
5371.26,4.42781
5402.86,4.44564
5434.45,4.44564
5466.05,4.44564
5497.64,4.46346
5529.24,4.46346
5560.83,4.48129
5592.43,4.48129
5624.02,4.48129
5655.62,4.49911
5687.21,4.49911
5718.81,4.49911
5750.41,4.51694
5782,4.51694
5813.6,4.51694
5845.19,4.53476
5876.79,4.53476
5908.38,4.53476
5939.98,4.55259
5971.57,4.57041
6003.17,4.57041
6034.77,4.57041
6066.36,4.57041
6097.96,4.58824
6129.55,4.58824
6161.15,4.60607
6192.74,4.60607
6224.34,4.60607
6255.93,4.62389
6287.53,4.62389
6319.12,4.64172
6350.72,4.64172
6382.32,4.64172
6413.91,4.64172
6445.51,4.65954
6477.1,4.65954
6508.7,4.67737
6540.29,4.67737
6571.89,4.67737
6603.48,4.69519
6635.08,4.69519
6666.67,4.71302
6698.27,4.71302
6729.87,4.71302
6761.46,4.73084
6793.06,4.73084
6824.65,4.74867
6856.25,4.74867
6887.84,4.74867
6919.44,4.76649
6951.03,4.76649
6982.63,4.78432
7014.23,4.78432
7045.82,4.78432
7077.42,4.80214
7109.01,4.80214
7140.61,4.81997
7172.2,4.81997
7203.8,4.81997
7235.39,4.83779
7266.99,4.83779
7298.58,4.85562
7330.18,4.85562
7361.78,4.85562
7393.37,4.87344
7424.97,4.87344
7456.56,4.89127
7488.16,4.89127
7519.75,4.89127
7551.35,4.90909
7582.94,4.90909
7614.54,4.92692
7646.14,4.92692
7677.73,4.92692
7709.33,4.94474
7740.92,4.94474
7772.52,4.96257
7804.11,4.96257
7835.71,4.9804
7867.3,4.9804
7898.9,4.99822
7930.49,4.99822
7962.09,4.99822
7993.69,5.01605
8025.28,5.01605
8056.88,5.03387
8088.47,5.03387
8120.07,5.03387
8151.66,5.0517
8183.26,5.0517
8214.85,5.06952
8246.45,5.06952
8278.05,5.06952
8309.64,5.08735
8341.24,5.08735
8372.83,5.08735
8404.43,5.10517
8436.02,5.10517
8467.62,5.123
8499.21,5.123
8530.81,5.14082
8562.4,5.14082
8594,5.14082
8625.6,5.15865
8657.19,5.15865
8688.79,5.17647
8720.38,5.17647
8751.98,5.1943
8783.57,5.1943
8815.17,5.1943
8846.76,5.21212
8878.36,5.21212
8909.96,5.21212
8941.55,5.22995
8973.15,5.22995
9004.74,5.24777
9036.34,5.24777
9067.93,5.24777
9099.53,5.2656
9131.12,5.2656
9162.72,5.28342
9194.31,5.28342
9225.91,5.28342
9257.51,5.30125
9289.1,5.30125
9320.7,5.31908
9352.29,5.31908
9383.89,5.31908
9415.48,5.3369
9447.08,5.3369
9478.67,5.3369
9510.27,5.35473
9541.87,5.35473
9573.46,5.35473
9605.06,5.37255
9636.65,5.37255
9668.25,5.39038
9699.84,5.39038
9731.44,5.39038
9763.03,5.4082
9794.63,5.4082
9826.22,5.4082
9857.82,5.42603
9889.42,5.42603
9921.01,5.42603
9952.61,5.44385
9984.2,5.44385
10015.8,5.46168
10047.4,5.46168
10079,5.46168
10110.6,5.46168
10142.2,5.4795
10173.8,5.4795
10205.4,5.4795
10237,5.49733
10268.6,5.49733
10300.2,5.51515
10331.8,5.51515
10363.3,5.51515
10394.9,5.53298
10426.5,5.53298
10458.1,5.53298
10489.7,5.53298
10521.3,5.5508
10552.9,5.5508
10584.5,5.56863
10616.1,5.56863
10647.7,5.56863
10679.3,5.56863
