flow_bpd,head
0.0249569,59.948
31.6205,60.0259
63.216,60.0259
94.8115,59.948
126.407,59.948
158.002,59.948
189.598,59.948
221.193,59.948
252.789,59.948
284.384,59.948
315.98,59.948
347.575,59.948
379.171,59.8702
410.766,59.8702
442.362,59.8702
473.957,59.8702
505.553,59.7923
537.148,59.7923
568.744,59.7923
600.339,59.7144
631.935,59.7144
663.53,59.7144
695.126,59.7144
726.721,59.6365
758.317,59.6365
789.912,59.5586
821.508,59.5586
853.103,59.5586
884.699,59.4807
916.294,59.4807
947.89,59.4029
979.485,59.4029
1011.08,59.4029
1042.68,59.325
1074.27,59.325
1105.87,59.2471
1137.46,59.2471
1169.06,59.2471
1200.65,59.1692
1232.25,59.0913
1263.84,59.0913
1295.44,59.0135
1327.04,59.0135
1358.63,58.9356
1390.23,58.9356
1421.82,58.8577
1453.42,58.8577
1485.01,58.7798
1516.61,58.7798
1548.2,58.7019
1579.8,58.624
1611.4,58.624
1642.99,58.624
1674.59,58.5462
1706.18,58.4683
1737.78,58.4683
1769.37,58.3904
1800.97,58.3904
1832.56,58.3125
1864.16,58.2346
1895.75,58.2346
1927.35,58.1568
1958.95,58.1568
1990.54,58.0789
2022.14,58.001
2053.73,58.001
2085.33,57.9231
2116.92,57.8452
2148.52,57.8452
2180.11,57.7674
2211.71,57.6895
2243.31,57.6895
2274.9,57.6116
2306.5,57.5337
2338.09,57.5337
2369.69,57.4558
2401.28,57.3779
2432.88,57.3779
2464.47,57.3001
2496.07,57.2222
2527.66,57.2222
2559.26,57.1443
2590.86,57.0664
2622.45,57.0664
2654.05,56.9885
2685.64,56.9107
2717.24,56.9107
2748.83,56.8328
2780.43,56.8328
2812.02,56.7549
2843.62,56.7549
2875.22,56.677
2906.81,56.5991
2938.41,56.5991
2970,56.5212
3001.6,56.4434
3033.19,56.4434
3064.79,56.3655
3096.38,56.2876
3127.98,56.2876
3159.57,56.2097
3191.17,56.1318
3222.77,56.1318
3254.36,56.054
3285.96,55.9761
3317.55,55.9761
3349.15,55.8982
3380.74,55.8203
3412.34,55.8203
3443.93,55.7424
3475.53,55.6646
3507.13,55.6646
3538.72,55.5867
3570.32,55.5088
3601.91,55.5088
3633.51,55.4309
3665.1,55.353
3696.7,55.353
3728.29,55.2751
3759.89,55.2751
3791.48,55.1973
3823.08,55.1973
3854.68,55.1194
3886.27,55.0415
3917.87,55.0415
3949.46,54.9636
3981.06,54.8857
4012.65,54.8857
4044.25,54.8079
4075.84,54.73
4107.44,54.73
4139.04,54.6521
4170.63,54.6521
4202.23,54.5742
4233.82,54.5742
4265.42,54.4963
4297.01,54.4184
4328.61,54.4184
4360.2,54.3406
4391.8,54.2627
4423.39,54.2627
4454.99,54.2627
4486.59,54.1848
4518.18,54.1069
4549.78,54.1069
4581.37,54.029
4612.97,53.9512
4644.56,53.9512
4676.16,53.9512
4707.75,53.8733
4739.35,53.7954
4770.95,53.7954
4802.54,53.7175
4834.14,53.7175
4865.73,53.6396
4897.33,53.6396
4928.92,53.5618
4960.52,53.5618
4992.11,53.4839
5023.71,53.4839
5055.3,53.406
5086.9,53.406
5118.5,53.3281
5150.09,53.3281
5181.69,53.2502
5213.28,53.1723
5244.88,53.1723
5276.47,53.1723
5308.07,53.0945
5339.66,53.0166
5371.26,53.0166
5402.86,53.0166
5434.45,52.9387
5466.05,52.9387
5497.64,52.8608
5529.24,52.8608
5560.83,52.7829
5592.43,52.7829
5624.02,52.7051
5655.62,52.7051
5687.21,52.6272
5718.81,52.6272
5750.41,52.5493
5782,52.5493
5813.6,52.4714
5845.19,52.4714
5876.79,52.3935
5908.38,52.3935
5939.98,52.3935
5971.57,52.3156
6003.17,52.2378
6034.77,52.2378
6066.36,52.2378
6097.96,52.1599
6129.55,52.1599
6161.15,52.082
6192.74,52.082
6224.34,52.082
6255.93,52.0041
6287.53,51.9262
6319.12,51.9262
6350.72,51.9262
6382.32,51.8484
6413.91,51.8484
6445.51,51.7705
6477.1,51.7705
6508.7,51.7705
6540.29,51.6926
6571.89,51.6926
