flow_bpd,head
9.05239,34.0086
11.9746,34.0086
14.8968,34.0086
17.819,34.0086
20.7412,34.0086
23.6634,34.0086
26.5856,34.0086
29.5079,34.0086
32.4301,34.0086
35.3523,34.0086
38.2745,34.0517
41.1967,34.0086
44.1189,34.0086
47.0411,34.0086
49.9633,34.0086
52.8855,34.0086
55.8078,34.0086
58.73,34.0086
61.6522,34.0086
64.5744,34.0086
67.4966,34.0086
70.4188,34.0086
73.341,34.0517
76.2632,34.0086
79.1854,34.0086
82.1077,34.0086
85.0299,34.0086
87.9521,34.0086
90.8743,34.0086
93.7965,33.9655
96.7187,33.9655
99.6409,33.9655
102.563,33.9655
105.485,33.9655
108.408,33.9655
111.33,33.9655
114.252,33.9655
117.174,33.9655
120.096,33.9224
123.019,33.9224
125.941,33.9224
128.863,33.9224
131.785,33.9224
134.707,33.9224
137.63,33.8793
140.552,33.8793
143.474,33.8793
146.396,33.8793
149.318,33.8793
152.241,33.8362
155.163,33.8793
158.085,33.8362
161.007,33.8362
163.93,33.8362
166.852,33.8362
169.774,33.8362
172.696,33.8362
175.618,33.7931
178.541,33.7931
181.463,33.7931
184.385,33.7931
187.307,33.7931
190.229,33.75
193.152,33.75
196.074,33.75
198.996,33.75
201.918,33.75
204.841,33.7069
207.763,33.7069
210.685,33.7069
213.607,33.7069
216.529,33.7069
219.452,33.6638
222.374,33.6638
225.296,33.6638
228.218,33.6638
231.14,33.6638
234.063,33.6638
236.985,33.6207
239.907,33.6207
242.829,33.6207
245.751,33.6207
248.674,33.6207
251.596,33.5776
254.518,33.6207
257.44,33.5776
260.363,33.5776
263.285,33.5776
266.207,33.5345
269.129,33.5345
272.051,33.5345
274.974,33.5345
277.896,33.4914
280.818,33.4914
283.74,33.5345
286.662,33.4914
289.585,33.4914
292.507,33.4483
295.429,33.4483
298.351,33.4483
301.273,33.4052
304.196,33.4052
307.118,33.4052
310.04,33.4052
312.962,33.4052
315.885,33.3621
318.807,33.3621
321.729,33.3621
324.651,33.319
327.573,33.319
330.496,33.319
333.418,33.319
336.34,33.2759
339.262,33.2328
342.184,33.2328
345.107,33.2328
348.029,33.2328
350.951,33.1897
353.873,33.1897
356.795,33.1897
359.718,33.1466
362.64,33.1466
365.562,33.1466
368.484,33.1466
371.407,33.1034
374.329,33.1034
377.251,33.0603
380.173,33.0603
383.095,33.0603
386.018,33.0603
388.94,33.0172
391.862,33.0172
394.784,33.0172
397.706,32.9741
400.629,32.9741
403.551,32.9741
406.473,32.931
409.395,32.931
412.317,32.8879
415.24,32.8879
418.162,32.8879
421.084,32.8448
424.006,32.8448
426.929,32.8017
429.851,32.8017
432.773,32.8017
435.695,32.8017
438.617,32.8017
441.54,32.7586
444.462,32.7155
447.384,32.7155
450.306,32.7155
453.228,32.7155
456.151,32.6724
459.073,32.6724
461.995,32.6293
464.917,32.6293
467.839,32.6293
470.762,32.6293
473.684,32.5862
476.606,32.5431
479.528,32.5431
482.451,32.5431
485.373,32.5431
488.295,32.5
491.217,32.4569
494.139,32.4569
497.062,32.4569
499.984,32.4138
502.906,32.3707
505.828,32.3707
508.75,32.3276
511.673,32.3707
514.595,32.3276
517.517,32.2845
520.439,32.2845
523.361,32.2845
526.284,32.2414
529.206,32.2414
532.128,32.1983
535.05,32.1983
537.973,32.1552
540.895,32.1121
543.817,32.1121
546.739,32.069
549.661,32.069
552.584,32.0259
555.506,32.0259
558.428,31.9828
561.35,31.9828
564.272,31.9828
567.195,31.9828
570.117,31.9397
573.039,31.9397
575.961,31.8966
578.883,31.8534
581.806,31.8534
584.728,31.8534
587.65,31.8103
590.572,31.7672
593.495,31.7672
596.417,31.7241
599.339,31.7241
602.261,31.681
605.183,31.681
608.106,31.6379
611.028,31.5948
613.95,31.5948
616.872,31.5948
619.794,31.5517
622.717,31.5086
625.639,31.5086
628.561,31.4655
631.483,31.4655
634.405,31.4224
637.328,31.3793
640.25,31.3362
643.172,31.3362
646.094,31.3362
649.017,31.2931
651.939,31.25
654.861,31.25
657.783,31.2069
660.705,31.1638
663.628,31.1638
666.55,31.1207
669.472,31.1207
672.394,31.0776
675.316,31.0345
678.239,31.0345
681.161,30.9914
684.083,30.9914
687.005,30.9483
689.927,30.9483
692.85,30.9052
695.772,30.8621
698.694,30.819
701.616,30.819
704.539,30.7759
707.461,30.7759
710.383,30.7328
713.305,30.7328
716.227,30.6466
719.15,30.6466
722.072,30.6466
724.994,30.5603
727.916,30.5172
730.838,30.5172
733.761,30.5172
736.683,30.5172
739.605,30.431
742.527,30.3879
745.449,30.3879
748.372,30.3448
751.294,30.3017
754.216,30.3017
757.138,30.2586
760.061,30.2586
762.983,30.2155
