flow_bpd,eff
14.8968,1.2069
17.819,1.72414
20.7412,2.15517
23.6634,2.58621
26.5856,3.01724
29.5079,3.7069
32.4301,3.96552
35.3523,4.31034
38.2745,4.82759
41.1967,5.17241
44.1189,5.68966
47.0411,6.12069
49.9633,6.46552
52.8855,6.81034
55.8078,7.24138
58.73,7.67241
61.6522,8.01724
64.5744,8.36207
67.4966,8.7931
70.4188,9.22414
73.341,9.65517
76.2632,9.91379
79.1854,10.2586
82.1077,10.7759
85.0299,11.1207
87.9521,11.4655
90.8743,11.8103
93.7965,12.1552
96.7187,12.5862
99.6409,13.0172
102.563,13.3621
105.485,13.7931
108.408,14.1379
111.33,14.3103
114.252,14.7414
117.174,15.0862
120.096,15.431
123.019,15.7759
125.941,16.1207
128.863,16.4655
131.785,16.8103
134.707,17.2414
137.63,17.6724
140.552,18.0172
143.474,18.2759
146.396,18.6207
149.318,19.0517
152.241,19.3966
155.163,19.6552
158.085,20.0862
161.007,20.3448
163.93,20.7759
166.852,21.1207
169.774,21.4655
172.696,21.8103
175.618,22.1552
178.541,22.4138
181.463,22.6724
184.385,23.0172
187.307,23.3621
190.229,23.7069
193.152,23.9655
196.074,24.2241
198.996,24.569
201.918,24.9138
204.841,25.2586
207.763,25.6034
210.685,25.9483
213.607,26.1207
216.529,26.4655
219.452,26.7241
222.374,27.069
225.296,27.3276
228.218,27.6724
231.14,27.931
234.063,28.1897
236.985,28.5345
239.907,28.8793
242.829,29.1379
245.751,29.4828
248.674,29.7414
251.596,30
254.518,30.2586
257.44,30.6034
260.363,30.8621
263.285,31.1207
266.207,31.4655
269.129,31.8103
272.051,31.9828
274.974,32.2414
277.896,32.5862
280.818,32.8448
283.74,33.1034
286.662,33.3621
289.585,33.6207
292.507,33.9655
295.429,34.1379
298.351,34.4828
301.273,34.7414
304.196,35
307.118,35.2586
310.04,35.5172
312.962,35.7759
315.885,36.1207
318.807,36.2931
321.729,36.5517
324.651,36.8103
327.573,37.069
330.496,37.2414
333.418,37.5862
336.34,37.8448
339.262,38.0172
342.184,38.2759
345.107,38.5345
348.029,38.7931
350.951,39.0517
353.873,39.2241
356.795,39.4828
359.718,39.7414
362.64,40
365.562,40.1724
368.484,40.431
371.407,40.6897
374.329,40.8621
377.251,41.2069
380.173,41.3793
383.095,41.5517
386.018,41.8966
388.94,42.069
391.862,42.2414
394.784,42.5862
397.706,42.7586
400.629,42.931
403.551,43.1034
406.473,43.3621
409.395,43.6207
412.317,43.7931
415.24,44.0517
418.162,44.3103
421.084,44.569
424.006,44.6552
426.929,44.9138
429.851,45.1724
432.773,45.3448
435.695,45.5172
438.617,45.7759
441.54,45.9483
444.462,46.1207
447.384,46.3793
450.306,46.5517
453.228,46.7241
456.151,46.9828
459.073,47.1552
461.995,47.4138
464.917,47.5862
467.839,47.7586
470.762,47.931
473.684,48.1034
476.606,48.2759
479.528,48.4483
482.451,48.7069
485.373,48.9655
488.295,49.1379
491.217,49.3103
494.139,49.4828
497.062,49.6552
499.984,49.8276
502.906,50
505.828,50.1724
508.75,50.3448
511.673,50.5172
514.595,50.6897
517.517,50.8621
520.439,51.0345
523.361,51.2069
526.284,51.4655
529.206,51.5517
532.128,51.7241
535.05,51.8966
537.973,52.069
540.895,52.2414
543.817,52.4138
546.739,52.5862
549.661,52.7586
552.584,52.931
555.506,53.1034
558.428,53.2759
561.35,53.5345
564.272,53.6207
567.195,53.7931
570.117,53.9655
573.039,54.1379
575.961,54.3103
578.883,54.4828
581.806,54.569
584.728,54.7414
587.65,54.9138
590.572,55
593.495,55.1724
596.417,55.3448
599.339,55.5172
602.261,55.6897
605.183,55.8621
608.106,55.8621
611.028,56.0345
613.95,56.2069
616.872,56.3793
619.794,56.4655
622.717,56.6379
625.639,56.7241
628.561,56.8966
631.483,57.069
634.405,57.069
637.328,57.3276
640.25,57.4138
643.172,57.5862
646.094,57.6724
649.017,57.8448
651.939,57.931
654.861,58.1034
657.783,58.2759
660.705,58.3621
663.628,58.4483
666.55,58.6207
669.472,58.7069
672.394,58.8793
675.316,58.9655
678.239,59.0517
681.161,59.2241
684.083,59.3103
687.005,59.3966
689.927,59.569
692.85,59.6552
695.772,59.8276
698.694,59.9138
701.616,60
704.539,60.0862
707.461,60.1724
710.383,60.3448
713.305,60.431
716.227,60.5172
719.15,60.6034
722.072,60.6897
724.994,60.8621
727.916,60.9483
736.683,61.2069
739.605,61.3793
742.527,61.4655
745.449,61.5517
748.372,61.6379
751.294,61.7241
754.216,61.8966
757.138,61.8966
760.061,62.069
762.983,62.069
765.905,62.2414
768.827,62.3276
771.749,62.4138
774.672,62.5
777.594,62.5862
780.516,62.6724
783.438,62.7586
786.36,62.8448
789.283,62.931
792.205,63.0172
795.127,63.1034
798.049,63.1897
800.971,63.1897
803.894,63.3621
806.816,63.4483
809.738,63.4483
812.66,63.5345
815.583,63.6207
818.505,63.7069
821.427,63.7069
824.349,63.7931
827.271,63.8793
830.194,63.9655
833.116,64.0517
836.038,64.0517
838.96,64.1379
841.882,64.1379
844.805,64.3103
847.727,64.3966
850.649,64.3966
853.571,64.4828
856.493,64.569
859.416,64.6552
862.338,64.6552
865.26,64.7414
868.182,64.7414
871.105,64.9138
874.027,64.9138
876.949,65
879.871,65
882.793,65.0862
885.716,65.0862
888.638,65.1724
891.56,65.2586
894.482,65.2586
897.404,65.2586
900.327,65.3448
903.249,65.431
906.171,65.431
909.093,65.5172
912.015,65.5172
914.938,65.5172
917.86,65.6034
920.782,65.6034
923.704,65.6897
926.627,65.7759
929.549,65.7759
932.471,65.8621
935.393,65.8621
938.315,65.9483
941.238,65.9483
944.16,66.0345
947.082,66.0345
950.004,66.0345
952.926,66.0345
955.849,66.1207
958.771,66.1207
961.693,66.1207
964.615,66.1207
967.537,66.2069
970.46,66.2069
973.382,66.2069
976.304,66.2931
979.226,66.2931
982.149,66.3793
985.071,66.3793
987.993,66.3793
990.915,66.3793
993.837,66.3793
996.76,66.3793
999.682,66.4655
1002.6,66.4655
1005.53,66.4655
1008.45,66.4655
1011.37,66.4655
1014.29,66.5517
1017.22,66.5517
1020.14,66.4655
1023.06,66.4655
1025.98,66.4655
1028.9,66.4655
1031.83,66.4655
1034.75,66.4655
1037.67,66.4655
1040.59,66.4655
1043.51,66.4655
1046.44,66.4655
1049.36,66.5517
1052.28,66.5517
1055.2,66.5517
1058.13,66.5517
1061.05,66.5517
1063.97,66.4655
1066.89,66.4655
1069.81,66.4655
1072.74,66.4655
1075.66,66.4655
1078.58,66.4655
1081.5,66.4655
1084.43,66.4655
1087.35,66.3793
1090.27,66.3793
1093.19,66.3793
1096.11,66.3793
1099.04,66.2931
1101.96,66.2931
1104.88,66.2931
1107.8,66.2931
1110.73,66.2069
1113.65,66.2069
1116.57,66.2069
1119.49,66.2069
1122.41,66.2069
1125.34,66.1207
1128.26,66.1207
1131.18,66.0345
1134.1,66.0345
1137.03,65.9483
1139.95,65.9483
1142.87,65.9483
1145.79,65.8621
1148.71,65.8621
1151.64,65.7759
1154.56,65.7759
1157.48,65.6897
1160.4,65.6897
1163.33,65.6034
1166.25,65.6034
1169.17,65.6034
1172.09,65.5172
1175.01,65.431
1177.94,65.431
1180.86,65.431
1183.78,65.3448
1186.7,65.2586
1189.63,65.1724
1192.55,65.1724
1195.47,65.0862
1198.39,65.0862
1201.31,65
1204.24,64.9138
1207.16,64.9138
1210.08,64.8276
1213,64.7414
1215.93,64.7414
1218.85,64.6552
1221.77,64.569
1224.69,64.4828
1227.61,64.4828
1230.54,64.3966
1233.46,64.3103
1236.38,64.2241
1239.3,64.1379
1242.23,64.1379
1245.15,64.0517
1248.07,63.9655
1250.99,63.8793
1253.91,63.7931
1256.84,63.7069
1259.76,63.6207
1262.68,63.6207
1265.6,63.5345
1268.53,63.3621
1271.45,63.3621
1274.37,63.1897
1277.29,63.1897
1280.21,63.0172
1283.14,63.0172
1286.06,62.8448
1288.98,62.8448
1291.9,62.6724
1294.83,62.5862
1297.75,62.5862
1300.67,62.4138
1303.59,62.3276
1306.51,62.2414
1309.44,62.1552
1312.36,62.069
1315.28,61.9828
1318.2,61.8966
1321.12,61.7241
1324.05,61.6379
1326.97,61.5517
1329.89,61.3793
1332.81,61.3793
1335.74,61.2069
1338.66,61.1207
1341.58,61.0345
1344.5,60.8621
1347.42,60.6897
1350.35,60.6034
1353.27,60.5172
1356.19,60.3448
1359.11,60.1724
1362.04,60.0862
1364.96,60
1367.88,59.8276
1370.8,59.7414
1373.72,59.6552
1376.65,59.4828
1379.57,59.3103
1382.49,59.2241
1385.41,59.1379
1388.34,58.9655
1391.26,58.8793
1394.18,58.7069
1397.1,58.6207
1400.02,58.4483
1402.95,58.2759
1405.87,58.1034
1408.79,58.0172
1411.71,57.931
1414.64,57.7586
1417.56,57.5862
1420.48,57.4138
1423.4,57.2414
1426.32,57.069
1429.25,56.9828
1432.17,56.8103
1435.09,56.7241
1438.01,56.5517
1440.94,56.3793
1443.86,56.2069
1446.78,56.0345
1449.7,55.8621
1452.62,55.6897
1455.55,55.5172
1458.47,55.3448
1461.39,55.1724
1464.31,55
1467.24,54.8276
1470.16,54.7414
