flow_bpd,eff
2.54657,0.452902
3.70879,0.876451
4.871,1.05797
6.03322,1.23949
7.19544,1.42101
8.35765,1.60254
9.51987,1.78406
10.6821,1.96558
11.8443,2.08659
13.0065,2.44963
14.1687,2.51014
15.331,2.69166
16.4932,2.87318
17.6554,3.11521
18.8176,3.23623
19.9798,3.41775
21.142,3.65977
22.3043,3.8413
23.4665,4.02282
24.6287,4.20434
25.7909,4.38586
26.9531,4.56738
28.1153,4.7489
29.2776,4.93042
30.4398,5.11194
31.602,5.29346
32.7642,5.47499
33.9264,5.65651
35.0886,5.83803
36.2509,6.08006
37.4131,6.20107
38.5753,6.38259
39.7375,6.56411
40.8997,6.74563
42.0619,6.86665
43.2242,7.10868
44.3864,7.22969
45.5486,7.47172
46.7108,7.59273
47.873,7.77425
49.0352,8.01628
50.1975,8.13729
51.3597,8.31882
52.5219,8.50034
53.6841,8.68186
54.8463,8.86338
56.0085,8.98439
57.1708,9.22642
58.333,9.40794
59.4952,9.58946
60.6574,9.71048
61.8196,9.95251
62.9818,10.134
64.1441,10.255
65.3063,10.4971
66.4685,10.6181
67.6307,10.7996
68.7929,10.9811
69.9551,11.1626
71.1174,11.3442
72.2796,11.5257
73.4418,11.7072
74.604,11.8887
75.7662,12.0703
76.9284,12.1913
78.0907,12.4333
79.2529,12.5543
80.4151,12.7358
81.5773,12.9174
82.7395,13.0989
83.9017,13.2804
85.064,13.4619
86.2262,13.6434
87.3884,13.825
88.5506,14.0065
89.7128,14.1275
90.875,14.309
92.0373,14.4905
93.1995,14.6721
94.3617,14.8536
95.5239,14.9746
96.6861,15.2166
97.8483,15.3376
99.0106,15.5192
100.173,15.6402
101.335,15.8822
102.497,16.0637
103.659,16.1847
104.822,16.3663
105.984,16.5478
107.146,16.6688
108.308,16.9108
109.471,17.0923
110.633,17.2133
111.795,17.3949
112.957,17.5159
114.119,17.6974
115.282,17.8789
116.444,17.9999
117.606,18.1815
118.768,18.363
119.93,18.5445
121.093,18.726
122.255,18.847
123.417,18.9681
124.579,19.2101
125.742,19.3311
126.904,19.4521
128.066,19.6941
129.228,19.8152
130.39,19.9362
131.553,20.1177
132.715,20.2992
133.877,20.4202
135.039,20.6017
136.201,20.7833
137.364,20.9043
138.526,21.0253
139.688,21.2068
140.85,21.3883
142.013,21.5093
143.175,21.6909
144.337,21.8724
145.499,21.9934
146.661,22.1749
147.824,22.2959
148.986,22.4775
150.148,22.5985
151.31,22.7195
152.473,22.901
153.635,23.0825
154.797,23.2035
155.959,23.3246
157.121,23.4456
158.284,23.6271
159.446,23.8086
160.608,23.9296
161.77,24.0506
162.932,24.1717
164.095,24.3532
165.257,24.5347
166.419,24.5952
167.581,24.7767
168.744,24.8977
169.906,25.0188
171.068,25.1398
172.23,25.2608
173.392,25.5028
174.555,25.6238
175.717,25.7448
176.879,25.8659
178.041,25.9869
179.204,26.1079
180.366,26.2894
181.528,26.3499
182.69,26.5919
183.852,26.713
185.015,26.834
186.177,26.955
187.339,27.076
188.501,27.197
189.663,27.318
190.826,27.439
191.988,27.5601
193.15,27.6811
194.312,27.8021
195.475,27.9231
196.637,28.0441
197.799,28.1651
198.961,28.2861
200.123,28.4677
201.286,28.5887
202.448,28.6492
203.61,28.7702
204.772,28.8912
205.934,29.0122
207.097,29.1332
208.259,29.2542
209.421,29.3753
210.583,29.4963
211.746,29.6173
212.908,29.7383
214.07,29.8593
215.232,29.9803
216.394,30.1013
217.557,30.2224
218.719,30.3434
219.881,30.4039
221.043,30.4644
222.206,30.5854
223.368,30.7064
224.53,30.8274
225.692,30.9484
226.854,31.0695
228.017,31.1905
229.179,31.251
230.341,31.372
231.503,31.4325
232.665,31.5535
233.828,31.6745
234.99,31.7955
236.152,31.9166
237.314,32.0376
238.477,32.1586
239.639,32.1586
240.801,32.2796
241.963,32.4006
243.125,32.4611
244.288,32.5821
245.45,32.6426
246.612,32.7637
247.774,32.8847
248.937,32.9452
250.099,33.0057
251.261,33.1267
252.423,33.2477
253.585,33.3082
254.748,33.3687
255.91,33.4897
257.072,33.6108
258.234,33.6108
259.396,33.7318
260.559,33.8528
261.721,33.9133
262.883,34.0343
264.045,34.0948
265.208,34.2158
266.37,34.2763
267.532,34.3368
268.694,34.4579
269.856,34.5184
271.019,34.5789
272.181,34.6999
273.343,34.7604
274.505,34.8209
275.667,34.9419
276.83,35.0024
277.992,35.0629
279.154,35.1839
280.316,35.2444
281.479,35.305
282.641,35.426
283.803,35.4865
284.965,35.547
286.127,35.668
287.29,35.668
288.452,35.789
289.614,35.8495
290.776,35.9705
291.939,36.031
293.101,36.1521
294.263,36.1521
295.425,36.2731
296.587,36.3336
297.75,36.3941
298.912,36.4546
300.074,36.5151
301.236,36.5756
302.398,36.6361
303.561,36.6966
304.723,36.8176
305.885,36.8781
307.047,36.9386
308.21,36.9991
309.372,37.0597
310.534,37.1202
311.696,37.2412
312.858,37.2412
314.021,37.3622
315.183,37.4227
316.345,37.4832
317.507,37.5437
318.67,37.6042
319.832,37.6042
320.994,37.7252
322.156,37.7857
323.318,37.8462
324.481,37.9068
325.643,37.9673
326.805,38.0278
327.967,38.0278
329.129,38.2698
330.292,38.2698
331.454,38.2698
332.616,38.3303
333.778,38.3908
334.941,38.4513
336.103,38.5118
337.265,38.5723
338.427,38.6328
339.589,38.6933
340.752,38.7539
341.914,38.8144
343.076,38.8749
344.238,38.9354
345.4,38.9959
346.563,39.0564
347.725,39.1169
348.887,39.1774
350.049,39.1774
351.212,39.2379
352.374,39.2984
353.536,39.3589
354.698,39.4194
355.86,39.4799
357.023,39.5404
358.185,39.601
359.347,39.6615
360.509,39.6615
361.672,39.722
362.834,39.7825
363.996,39.843
365.158,39.9035
366.32,39.964
367.483,40.0245
368.645,40.0245
369.807,40.1455
370.969,40.206
372.131,40.206
373.294,40.2665
374.456,40.327
375.618,40.3875
376.78,40.4481
377.943,40.4481
379.105,40.5086
380.267,40.5691
381.429,40.6296
382.591,40.6901
383.754,40.7506
384.916,40.7506
386.078,40.8716
387.24,40.8716
388.403,40.9321
389.565,40.9926
390.727,41.0531
391.889,41.0531
393.051,41.1136
394.214,41.1741
395.376,41.2346
396.538,41.2951
397.7,41.2951
