flow_bpd,eff
15.3675,0.50867
157.499,0.686616
299.631,1.04251
441.762,1.57635
583.894,2.11019
726.025,2.46608
868.157,2.82198
1010.29,3.53376
1152.42,3.88966
1294.55,4.24555
1436.68,4.60144
1578.81,5.13528
1720.95,5.66912
1863.08,6.02502
2005.21,6.38091
2147.34,6.7368
2289.47,7.27064
2431.6,7.80448
2573.74,8.16038
2715.87,8.51627
2858,8.87216
3000.13,9.22806
3142.26,9.58395
3284.39,10.1178
3426.52,10.4737
3568.66,11.0075
3710.79,11.3634
3852.92,11.7193
3995.05,12.0752
4137.18,12.4311
4279.31,12.787
4421.45,13.1429
4563.58,13.4988
4705.71,13.8547
4847.84,14.2106
4989.97,14.5665
5132.1,15.1003
5274.23,15.2782
5416.37,15.6341
5558.5,15.99
5700.63,16.3459
5842.76,16.7018
5984.89,17.0577
6127.02,17.4136
6269.16,17.7695
6411.29,18.1254
6553.42,18.4813
6695.55,18.8372
6837.68,19.1931
6979.81,19.549
7121.94,19.9049
7264.08,20.0828
7406.21,20.4387
7548.34,20.7946
7690.47,21.1505
7832.6,21.5064
7974.73,21.6843
8116.87,22.0402
8259,22.3961
8401.13,22.752
8543.26,22.93
8685.39,23.2858
8827.52,23.6417
8969.65,23.9976
9111.79,24.1756
9253.92,24.5315
9396.05,24.8874
9538.18,25.0653
9680.31,25.4212
9822.44,25.7771
9964.58,25.955
10106.7,26.3109
10248.8,26.4889
10391,26.8448
10533.1,27.2007
10675.2,27.3786
10817.4,27.5566
10959.5,27.9125
11101.6,28.2684
11243.8,28.4463
11385.9,28.6242
11528,28.9801
11670.2,29.336
11812.3,29.514
11954.4,29.8699
12096.5,30.0478
12238.7,30.4037
12380.8,30.5817
12522.9,30.7596
12665.1,31.1155
12807.2,31.2934
12949.3,31.4714
13091.5,31.8273
13233.6,32.0052
13375.7,32.1832
13517.9,32.5391
13660,32.895
13802.1,32.895
13944.3,33.2509
14086.4,33.4288
14228.5,33.6068
14370.7,33.9626
14512.8,34.1406
14654.9,34.3185
14797,34.6744
14939.2,34.8524
15081.3,35.0303
15223.4,35.3862
15365.6,35.5642
15507.7,35.7421
15649.8,36.098
15792,36.098
15934.1,36.4539
16076.2,36.6318
16218.4,36.8098
16360.5,37.1657
16502.6,37.1657
16644.8,37.5216
16786.9,37.5216
16929,37.8775
17071.2,38.2334
17213.3,38.2334
17355.4,38.5893
17497.5,38.5893
17639.7,38.9452
17781.8,38.9452
17923.9,39.301
18066.1,39.479
18208.2,39.6569
18350.3,39.8349
18492.5,40.0128
18634.6,40.1908
18776.7,40.3687
18918.9,40.5467
19061,40.7246
19203.1,41.0805
19345.3,41.0805
19487.4,41.4364
19629.5,41.4364
19771.7,41.7923
19913.8,41.7923
20055.9,42.1482
20198,42.1482
20340.2,42.5041
20482.3,42.5041
20624.4,42.86
20766.6,42.86
