flow_bpd,power
55.11,12.0588
93.6775,12.0588
132.245,12.0588
170.812,12.0588
209.38,12.0588
247.947,12.0588
286.515,12.0588
325.082,12.0588
363.65,12.0588
402.217,12.0588
440.785,12.0588
479.352,12.0588
517.92,12.0588
556.487,12.0588
595.054,11.9608
633.622,12.0588
672.189,12.0588
710.757,11.9608
749.324,11.9608
787.892,11.9608
826.459,11.9608
865.027,11.9608
903.594,11.9608
942.162,11.9608
980.729,11.9608
1019.3,11.9608
1057.86,11.9608
1096.43,11.9608
1135,11.9608
1173.57,11.8627
1212.13,11.9608
1250.7,11.9608
1289.27,11.8627
1327.84,11.8627
1366.4,11.8627
1404.97,11.8627
1443.54,11.8627
1482.11,11.8627
1520.67,11.8627
1636.38,11.8627
1674.94,11.8627
1713.51,11.8627
1752.08,11.8627
1790.65,11.8627
1829.21,11.8627
1867.78,11.8627
1906.35,11.8627
1944.92,11.8627
1983.48,11.8627
2022.05,11.8627
2060.62,11.8627
2099.19,11.8627
2137.75,11.8627
2176.32,11.8627
2214.89,11.8627
2253.46,11.8627
2292.02,11.8627
2330.59,11.8627
2369.16,11.8627
2407.72,11.8627
2446.29,11.7647
2484.86,11.8627
2523.43,11.8627
2561.99,11.8627
2600.56,11.8627
2639.13,11.8627
2677.7,11.8627
2716.26,11.8627
2754.83,11.8627
2793.4,11.8627
2831.97,11.8627
2870.53,11.8627
2909.1,11.8627
2947.67,11.8627
2986.24,11.8627
3024.8,11.8627
3063.37,11.7647
3101.94,11.8627
3140.51,11.8627
3179.07,11.8627
3217.64,11.8627
3256.21,11.8627
3294.78,11.8627
3333.34,11.8627
3371.91,11.8627
3410.48,11.8627
3449.05,11.8627
3487.61,11.8627
3526.18,11.8627
3564.75,11.8627
3603.32,11.8627
3641.88,11.8627
3680.45,11.7647
3719.02,11.8627
3757.59,11.8627
3796.15,11.8627
3834.72,11.8627
3873.29,11.8627
3911.86,11.8627
3950.42,11.8627
3988.99,11.8627
4027.56,11.8627
4066.13,11.8627
4104.69,11.8627
4143.26,11.8627
4181.83,11.8627
4220.4,11.8627
4258.96,11.8627
4297.53,11.8627
4336.1,11.8627
4374.67,11.8627
4413.23,11.8627
4451.8,11.8627
4490.37,11.8627
4528.94,11.8627
4567.5,11.8627
4606.07,11.8627
4644.64,11.8627
4683.2,11.8627
4721.77,11.8627
4760.34,11.8627
4798.91,11.8627
4837.47,11.8627
4876.04,11.9608
4914.61,11.9608
4953.18,11.8627
4991.74,11.8627
5030.31,11.8627
5068.88,11.9608
5107.45,11.9608
5146.01,11.9608
5184.58,11.9608
5223.15,11.9608
5261.72,11.9608
5300.28,11.9608
5338.85,11.9608
5377.42,11.9608
5415.99,11.9608
5454.55,11.9608
5493.12,11.9608
5531.69,11.9608
5570.26,11.9608
5608.82,11.9608
5647.39,11.9608
5685.96,11.9608
5724.53,11.9608
5763.09,11.9608
5801.66,11.9608
5840.23,11.9608
5878.8,11.9608
5917.36,11.9608
5955.93,11.9608
5994.5,11.9608
6033.07,12.0588
6071.63,12.0588
6110.2,11.9608
6148.77,11.9608
6187.34,12.0588
6225.9,12.0588
