flow_bpd,power
16.1986,1.18966
25.2387,1.18966
34.2787,1.18966
43.3187,1.18966
52.3587,1.18966
61.3988,1.18966
70.4388,1.18966
79.4788,1.18966
88.5189,1.18966
97.5589,1.18966
106.599,1.18966
115.639,1.18966
124.679,1.18966
133.719,1.18966
142.759,1.18966
151.799,1.18966
160.839,1.18966
169.879,1.18966
178.919,1.18966
187.959,1.19397
196.999,1.19397
206.039,1.19397
215.079,1.19397
224.119,1.19397
233.159,1.19397
242.199,1.19397
251.239,1.18966
260.279,1.19397
269.319,1.19397
278.359,1.19397
287.4,1.19397
296.44,1.19397
305.48,1.19397
314.52,1.19397
323.56,1.19397
332.6,1.19397
341.64,1.19828
350.68,1.19828
359.72,1.19828
368.76,1.19828
377.8,1.19828
386.84,1.19828
395.88,1.19828
404.92,1.20259
413.96,1.20259
423,1.20259
432.04,1.20259
441.08,1.20259
450.12,1.20259
459.16,1.20259
468.2,1.20259
477.24,1.20259
486.28,1.20259
495.32,1.2069
504.36,1.2069
513.4,1.2069
522.44,1.2069
531.48,1.2069
540.52,1.2069
549.56,1.21121
558.6,1.21121
567.64,1.21121
576.68,1.21121
585.72,1.21121
594.761,1.21121
603.801,1.21121
612.841,1.21121
621.881,1.21552
630.921,1.21552
639.961,1.21552
649.001,1.21552
658.041,1.21552
667.081,1.21552
676.121,1.21983
685.161,1.21983
694.201,1.21983
703.241,1.21983
712.281,1.21983
721.321,1.21983
730.361,1.21983
739.401,1.21983
748.441,1.22414
757.481,1.22414
766.521,1.22414
775.561,1.22414
784.601,1.22845
793.641,1.22845
802.681,1.22845
811.721,1.22845
820.761,1.22845
829.801,1.22845
838.841,1.22845
847.881,1.23276
856.921,1.23276
865.961,1.23276
875.001,1.23276
884.041,1.23276
893.081,1.23707
902.122,1.23707
911.162,1.23707
920.202,1.23707
929.242,1.23707
938.282,1.23707
947.322,1.24138
956.362,1.24138
965.402,1.24138
974.442,1.24569
983.482,1.24569
992.522,1.24569
1001.56,1.24569
1010.6,1.24569
1019.64,1.24569
1028.68,1.24569
1037.72,1.24569
1046.76,1.25
1055.8,1.25
1064.84,1.25431
1073.88,1.25431
1082.92,1.25431
1091.96,1.25431
1101,1.25431
1110.04,1.25431
1119.08,1.25431
1128.12,1.25862
1137.16,1.25862
1146.2,1.25862
1155.24,1.25862
1164.28,1.26293
1173.32,1.26293
1182.36,1.26293
1191.4,1.26293
1200.44,1.26293
1209.48,1.26293
1218.52,1.26724
1227.56,1.26724
1236.6,1.27155
1245.64,1.26724
1254.68,1.26724
1263.72,1.27155
1272.76,1.27155
1281.8,1.27155
1290.84,1.27155
1299.88,1.27586
1308.92,1.27586
1317.96,1.27586
1327,1.28017
1336.04,1.28017
1345.08,1.28017
1354.12,1.28017
1363.16,1.28017
1372.2,1.28448
1381.24,1.28448
1390.28,1.28448
1399.32,1.28448
1408.36,1.28879
1417.4,1.28879
1426.44,1.28879
1435.48,1.28879
1444.52,1.28879
1453.56,1.28879
1462.6,1.2931
1471.64,1.2931
1480.68,1.2931
1489.72,1.29741
1498.76,1.2931
1507.8,1.2931
1516.84,1.29741
1525.88,1.29741
1534.92,1.29741
1543.96,1.30172
1553,1.30172
1562.04,1.30172
1571.08,1.30603
1580.12,1.30603
1589.16,1.30603
1598.2,1.30603
1607.24,1.30603
1616.28,1.30603
1625.32,1.31034
1634.36,1.31034
1643.4,1.31034
1652.44,1.31466
1661.48,1.31466
1670.52,1.31466
1679.56,1.31466
1688.6,1.31466
1697.64,1.31897
1706.68,1.31897
1715.72,1.31897
1724.76,1.32328
1733.8,1.32328
1742.84,1.32328
1751.88,1.32759
1760.92,1.32759
1769.96,1.32759
1779,1.32759
1788.04,1.32759
1797.08,1.3319
1806.12,1.3319
1815.16,1.3319
1824.2,1.3319
1833.24,1.3319
1842.28,1.3319
1851.32,1.33621
1860.36,1.33621
1869.4,1.33621
1878.44,1.33621
1887.48,1.33621
1896.52,1.34052
1905.56,1.34052
1914.6,1.34052
1923.64,1.34052
1932.68,1.34483
1941.72,1.34483
1950.76,1.34483
1959.8,1.34914
1968.85,1.34914
1977.89,1.34914
1986.93,1.34914
1995.97,1.34914
2005.01,1.35345
2014.05,1.35345
2023.09,1.35345
2032.13,1.35345
2041.17,1.35345
2050.21,1.35776
2059.25,1.35776
2068.29,1.35776
2077.33,1.35776
2086.37,1.35776
2095.41,1.35776
2104.45,1.35776
2113.49,1.36207
2122.53,1.36207
2131.57,1.36207
2140.61,1.36207
2149.65,1.36638
2158.69,1.36638
2167.73,1.36638
2176.77,1.36638
2185.81,1.36638
2194.85,1.37069
2203.89,1.37069
2212.93,1.37069
2221.97,1.375
2231.01,1.375
2240.05,1.375
2249.09,1.375
2258.13,1.37931
2267.17,1.375
2276.21,1.375
2285.25,1.37931
2294.29,1.37931
2303.33,1.37931
2312.37,1.38362
2321.41,1.38362
2330.45,1.38362
2339.49,1.38362
2348.53,1.38362
2357.57,1.38362
2366.61,1.38362
2375.65,1.38793
2384.69,1.38793
2393.73,1.38793
2402.77,1.38793
2411.81,1.39224
2420.85,1.39224
2429.89,1.39224
2438.93,1.39224
2447.97,1.39224
2457.01,1.39655
2466.05,1.39655
2475.09,1.39655
2484.13,1.40086
2493.17,1.40086
2502.21,1.40086
2511.25,1.40086
2520.29,1.40086
2529.33,1.40086
2538.37,1.40086
2547.41,1.40086
2556.45,1.40517
2565.49,1.40517
2574.53,1.40517
2583.57,1.40517
2592.61,1.40517
2601.65,1.40948
2610.69,1.40948
2619.73,1.40948
2628.77,1.40948
2637.81,1.40948
2646.85,1.40948
2655.89,1.40948
2664.93,1.41379
2673.97,1.41379
2683.01,1.41379
2692.05,1.4181
2701.09,1.4181
2710.13,1.4181
2719.17,1.4181
2728.21,1.4181
2737.25,1.4181
2746.29,1.4181
2755.33,1.42241
2764.37,1.42241
2773.41,1.42241
2782.45,1.42241
2791.49,1.42241
2800.53,1.42672
2809.57,1.42672
2818.61,1.42672
2827.65,1.42672
2836.69,1.42672
2845.73,1.42672
2854.77,1.42672
2863.81,1.42672
2872.85,1.42672
2881.89,1.43103
2890.93,1.43103
2899.97,1.43103
2909.01,1.43103
2918.05,1.43534
2927.09,1.43534
2936.13,1.43534
2945.17,1.43534
2954.21,1.43534
2963.25,1.43534
2972.29,1.43534
2981.33,1.43534
2990.37,1.43534
2999.41,1.43966
3008.45,1.43966
3017.49,1.43966
3026.53,1.43966
3035.57,1.43966
3044.61,1.43966
3053.65,1.43966
3062.69,1.44397
3071.73,1.44397
3080.77,1.44397
3089.81,1.44397
3098.85,1.44397
3107.89,1.44397
3116.93,1.44397
3125.97,1.44397
3135.01,1.44828
3144.05,1.44828
3153.09,1.44397
3162.13,1.44828
3171.17,1.44828
3180.21,1.44828
3189.25,1.44828
3198.29,1.44828
3207.33,1.44828
3216.37,1.45259
3225.41,1.45259
3234.45,1.45259
3243.49,1.45259
3252.53,1.45259
3261.57,1.4569
3270.61,1.45259
