flow_bpd,eff
26.5957,-0.511218
37.234,0.120494
47.8723,0.481472
58.5106,0.752206
69.1489,1.02294
79.7872,1.29367
90.4255,1.56441
101.064,1.92538
111.702,2.19612
122.34,2.46685
132.979,2.82783
143.617,3.09856
154.255,3.3693
164.894,3.64003
175.532,3.91076
186.17,4.27174
196.809,4.54248
207.447,4.81321
218.085,5.08394
228.723,5.35468
239.362,5.71565
250,5.98639
260.638,6.25712
271.277,6.6181
281.915,6.88883
292.553,7.15957
303.191,7.4303
313.83,7.70103
324.468,8.06201
335.106,8.2425
345.745,8.60348
356.383,8.87421
367.021,9.14495
377.66,9.41568
388.298,9.68641
398.936,10.0474
409.574,10.2279
420.213,10.4986
430.851,10.8596
441.489,11.1303
452.128,11.3108
462.766,11.6718
473.404,11.9425
484.043,12.2133
494.681,12.3937
505.319,12.7547
515.957,13.0255
526.596,13.2962
537.234,13.5669
547.872,13.8377
558.511,14.0181
569.149,14.5596
579.787,14.7401
590.426,14.9206
601.064,15.2816
611.702,15.5523
622.34,15.7328
632.979,16.0938
643.617,16.3645
654.255,16.545
664.894,16.906
675.532,17.0865
686.17,17.3572
696.809,17.6279
707.447,17.8987
718.085,18.1694
728.723,18.4401
739.362,18.7109
750,18.9816
760.638,19.1621
771.277,19.5231
781.915,19.7036
792.553,19.9743
803.191,20.3353
813.83,20.5158
824.468,20.6962
835.106,21.0572
845.745,21.2377
856.383,21.5084
867.021,21.7792
877.66,22.0499
888.298,22.2304
898.936,22.5011
909.574,22.7719
920.213,23.0426
930.851,23.2231
941.489,23.4938
952.128,23.7646
962.766,24.0353
973.404,24.306
984.043,24.4865
994.681,24.667
1005.32,25.028
1015.96,25.2085
1026.6,25.4792
1037.23,25.6597
1047.87,25.8402
1058.51,26.2012
1069.15,26.3816
1079.79,26.5621
1090.43,26.8329
1101.06,27.1036
1111.7,27.2841
1122.34,27.5548
1132.98,27.8256
1143.62,28.006
1154.26,28.1865
1164.89,28.4573
1175.53,28.728
1186.17,28.9085
1196.81,29.089
1207.45,29.2695
1218.09,29.5402
1228.72,29.8109
1239.36,29.9914
1250,30.1719
1260.64,30.3524
1271.28,30.7134
1281.91,30.8939
1292.55,31.0744
1303.19,31.3451
1313.83,31.4353
1324.47,31.7963
1335.11,31.9768
1345.74,32.1573
1356.38,32.3378
1367.02,32.5183
1377.66,32.6988
1388.3,32.9695
1398.94,33.15
1409.57,33.3305
1420.21,33.6012
1430.85,33.7817
1441.49,33.9622
1452.13,34.1427
1462.77,34.4134
1473.4,34.5037
1484.04,34.6841
1494.68,34.9549
1505.32,35.0451
1515.96,35.3159
1526.6,35.5866
1537.23,35.7671
1547.87,35.9476
1558.51,36.1281
1569.15,36.3085
1579.79,36.489
1590.43,36.6695
1601.06,36.85
1611.7,37.0305
1622.34,37.211
1632.98,37.3915
1643.62,37.572
1654.26,37.7525
1664.89,37.9329
1675.53,38.1134
1686.17,38.2939
1696.81,38.4744
1707.45,38.6549
1718.09,38.8354
1728.72,39.0159
1739.36,39.1964
1750,39.3769
1760.64,39.5573
1771.28,39.7378
1781.91,39.9183
1792.55,40.0988
1803.19,40.1891
1813.83,40.4598
1824.47,40.6403
1835.11,40.8208
1845.74,41.0013
1856.38,41.0013
1867.02,41.1817
1877.66,41.3622
1888.3,41.5427
1898.94,41.7232
1909.57,41.9037
1920.21,42.0842
1930.85,42.2647
1941.49,42.4452
1952.13,42.6257
1962.77,42.6257
1973.4,42.8062
1984.04,42.9866
1994.68,43.1671
2005.32,43.3476
2015.96,43.5281
2026.6,43.6184
2037.23,43.7988
2047.87,43.8891
2058.51,44.0696
2069.15,44.2501
2079.79,44.4306
2090.43,44.611
2101.06,44.7013
2111.7,44.8818
2122.34,44.972
2132.98,45.1525
2143.62,45.333
2154.26,45.4232
2164.89,45.5135
2175.53,45.694
2186.17,45.8745
2196.81,46.055
2207.45,46.1452
2218.09,46.2354
2228.72,46.4159
2239.36,46.5964
2250,46.6867
2260.64,46.7769
2271.28,46.9574
2281.91,47.1379
2292.55,47.2281
2303.19,47.4086
2313.83,47.4989
2324.47,47.6794
2335.11,47.7696
2345.74,47.8598
2356.38,48.0403
2367.02,48.2208
2377.66,48.3111
2388.3,48.4013
2398.94,48.5818
2409.57,48.672
2420.21,48.7623
2430.85,48.9428
2441.49,49.1233
2452.13,49.1233
2462.77,49.3038
2473.4,49.394
2484.04,49.5745
2494.68,49.755
2505.32,49.8452
2515.96,49.9355
2526.6,50.0257
2537.23,50.2062
2547.87,50.2964
2558.51,50.4769
2569.15,50.5672
2579.79,50.7477
2590.43,50.8379
2601.06,50.9282
2611.7,51.1086
2622.34,51.1086
2632.98,51.2891
2643.62,51.3794
2654.26,51.4696
2664.89,51.6501
2675.53,51.7404
2686.17,51.8306
2696.81,52.0111
2707.45,52.1013
2718.09,52.1916
2728.72,52.2818
2739.36,52.3721
2750,52.5526
2760.64,52.6428
2771.28,52.733
2781.91,52.9135
2792.55,53.0038
2803.19,53.094
2813.83,53.1843
2824.47,53.2745
2835.11,53.455
2845.74,53.5452
2856.38,53.6355
2867.02,53.7257
2877.66,53.816
2888.3,53.9965
2898.94,54.0867
2909.57,54.177
2920.21,54.2672
2930.85,54.3574
2941.49,54.5379
2952.13,54.6282
2962.77,54.7184
2973.4,54.8087
2984.04,54.8989
2994.68,55.0794
3005.32,55.0794
3015.96,55.1696
3026.6,55.2599
3037.23,55.4404
3047.87,55.5306
3058.51,55.6209
3069.15,55.7111
3079.79,55.8014
3090.43,55.9819
3101.06,55.9819
3111.7,56.0721
3122.34,56.1623
3132.98,56.2526
3143.62,56.3428
3154.26,56.4331
3164.89,56.5233
3175.53,56.7038
3186.17,56.7941
3196.81,56.8843
3207.45,56.8843
3218.09,57.0648
3228.72,57.0648
3239.36,57.2453
3250,57.2453
3260.64,57.4258
3271.28,57.4258
3281.91,57.6063
3292.55,57.6965
3303.19,57.7867
3313.83,57.877
3324.47,57.9672
3335.11,58.0575
3345.74,58.1477
3356.38,58.238
3367.02,58.3282
3377.66,58.4185
3388.3,58.5087
3398.94,58.5087
3409.57,58.6892
3420.21,58.8697
3430.85,58.8697
3441.49,58.9599
3452.13,59.0502
3462.77,59.0502
3473.4,59.2307
3484.04,59.2307
3494.68,59.3209
3505.32,59.4111
3515.96,59.5014
3526.6,59.5916
3537.23,59.6819
3547.87,59.7721
3558.51,59.8624
3569.15,59.9526
3579.79,60.0429
3590.43,60.1331
3601.06,60.1331
3611.7,60.2233
3622.34,60.3136
3632.98,60.4038
3643.62,60.4941
3654.26,60.5843
3664.89,60.6746
3675.53,60.7648
3686.17,60.8551
3696.81,60.9453
3707.45,61.0355
3718.09,61.0355
3728.72,61.1258
3739.36,61.216
3750,61.216
3760.64,61.3965
3771.28,61.4868
3781.91,61.4868
3792.55,61.577
3803.19,61.6673
3813.83,61.7575
3824.47,61.8477
3835.11,61.8477
3845.74,61.938
3856.38,62.0282
3867.02,62.1185
3877.66,62.2087
3888.3,62.299
3898.94,62.299
3909.57,62.4795
3920.21,62.4795
3930.85,62.5697
3941.49,62.5697
3952.13,62.6599
3962.77,62.7502
3973.4,62.8404
3984.04,62.9307
3994.68,63.0209
4005.32,63.0209
4015.96,63.1112
4026.6,63.1112
4037.23,63.2014
4047.87,63.2917
4058.51,63.3819
