flow_bpd,power
4.72794,10.5668
83.7064,10.5166
162.685,10.5166
241.663,10.5166
320.642,10.5166
399.62,10.4663
478.599,10.4663
557.577,10.4161
636.556,10.4161
715.534,10.4161
794.513,10.4161
873.491,10.3659
952.47,10.3659
1031.45,10.3659
1110.43,10.3659
1189.4,10.3659
1268.38,10.3659
1347.36,10.3157
1426.34,10.3157
1505.32,10.3157
1584.3,10.3157
1663.28,10.3157
1742.25,10.3157
1821.23,10.3157
1900.21,10.3157
1979.19,10.3157
2058.17,10.3157
2137.15,10.3157
2216.13,10.3157
2295.1,10.3157
2374.08,10.3157
2453.06,10.3157
2532.04,10.3157
2611.02,10.3157
2690,10.3659
2768.97,10.3659
2847.95,10.3659
2926.93,10.3659
3005.91,10.4161
3084.89,10.4161
3163.87,10.4161
3242.85,10.4161
3321.82,10.4161
3400.8,10.4663
3637.74,10.4663
3716.72,10.5166
3795.69,10.5166
3874.67,10.5166
3953.65,10.5668
4032.63,10.5668
4111.61,10.617
4190.59,10.617
4269.57,10.617
4348.54,10.6672
4427.52,10.6672
4506.5,10.7174
4585.48,10.7174
4664.46,10.7174
4743.44,10.7676
4822.41,10.8178
4901.39,10.8178
4980.37,10.8178
5059.35,10.8681
5138.33,10.9183
5217.31,10.9183
5296.29,10.9183
5375.26,10.9685
5454.24,11.0187
5533.22,11.0187
5612.2,11.0689
5691.18,11.1191
5770.16,11.1191
5849.13,11.1191
5928.11,11.1694
6007.09,11.2196
6086.07,11.2196
6165.05,11.2698
6244.03,11.32
6323.01,11.32
6401.98,11.3702
6480.96,11.4204
6559.94,11.4204
6638.92,11.4706
6717.9,11.5209
6796.88,11.5209
6875.85,11.5711
6954.83,11.6213
7033.81,11.6213
7112.79,11.6715
7191.77,11.7217
7270.75,11.7217
7349.73,11.7719
7428.7,11.8221
7507.68,11.8724
7586.66,11.9226
7665.64,11.9226
7744.62,11.9728
7823.6,12.023
7902.57,12.023
7981.55,12.1234
8060.53,12.1234
8139.51,12.1736
8218.49,12.2239
8297.47,12.2239
8376.45,12.3243
8455.42,12.3243
8534.4,12.3745
8613.38,12.4247
8692.36,12.4247
8771.34,12.5252
8850.32,12.5252
8929.3,12.5754
9008.27,12.6256
9087.25,12.6256
9166.23,12.726
9245.21,12.726
9324.19,12.8264
9403.17,12.8264
9482.14,12.8767
9561.12,12.9269
9640.1,12.9269
9719.08,13.0273
9798.06,13.0273
9877.04,13.0775
9956.02,13.1277
10035,13.1779
10114,13.2282
10193,13.2784
10271.9,13.3286
10350.9,13.3286
