flow_bpd,head
9.35786,55.5664
16.1467,55.4882
22.9356,55.4101
29.7244,55.332
36.5133,55.2539
43.3021,55.1757
50.091,55.0976
56.8798,55.0195
63.6687,54.9414
70.4575,54.8632
77.2464,54.7851
84.0352,54.7851
90.8241,54.707
97.6129,54.6289
104.402,54.6289
111.191,54.5507
117.979,54.4726
124.768,54.4726
131.557,54.3945
138.346,54.3164
145.135,54.3164
151.924,54.2382
158.713,54.2382
165.501,54.1601
172.29,54.1601
179.079,54.082
185.868,54.082
192.657,54.0039
199.446,54.0039
206.235,54.0039
213.023,53.9257
219.812,53.9257
226.601,53.8476
233.39,53.8476
240.179,53.8476
246.968,53.8476
253.757,53.8476
260.545,53.7695
267.334,53.7695
274.123,53.6914
280.912,53.6914
287.701,53.6914
294.49,53.6914
301.278,53.6914
308.067,53.6914
314.856,53.6914
321.645,53.6914
328.434,53.6914
335.223,53.6132
342.012,53.6132
348.8,53.6132
355.589,53.6132
362.378,53.6132
369.167,53.6132
375.956,53.6132
382.745,53.6132
389.534,53.6132
396.322,53.6132
403.111,53.6132
409.9,53.6132
416.689,53.6132
423.478,53.6132
430.267,53.6132
437.056,53.6132
443.844,53.6132
450.633,53.6914
457.422,53.6914
464.211,53.6914
471,53.6914
477.789,53.6914
484.577,53.6914
491.366,53.6914
498.155,53.6914
504.944,53.6914
511.733,53.6914
518.522,53.6914
525.311,53.7695
532.099,53.7695
538.888,53.7695
545.677,53.8476
552.466,53.8476
559.255,53.8476
566.044,53.8476
572.833,53.8476
579.621,53.8476
586.41,53.8476
593.199,53.8476
599.988,53.9257
606.777,53.9257
613.566,54.0039
620.355,54.0039
627.143,54.0039
633.932,54.0039
640.721,54.0039
647.51,54.0039
654.299,54.0039
661.088,54.082
667.876,54.082
674.665,54.1601
681.454,54.1601
688.243,54.1601
695.032,54.1601
701.821,54.1601
708.61,54.1601
715.398,54.1601
722.187,54.2382
728.976,54.2382
735.765,54.3164
742.554,54.3164
749.343,54.3164
756.132,54.3164
762.92,54.3164
769.709,54.3164
776.498,54.3164
783.287,54.3945
790.076,54.3945
796.865,54.3945
803.653,54.4726
810.442,54.4726
817.231,54.4726
824.02,54.4726
830.809,54.4726
837.598,54.4726
844.387,54.5507
851.175,54.5507
857.964,54.5507
864.753,54.6289
871.542,54.6289
878.331,54.6289
885.12,54.6289
891.909,54.6289
898.697,54.6289
905.486,54.6289
912.275,54.6289
919.064,54.6289
925.853,54.707
932.642,54.707
939.431,54.707
946.219,54.7851
953.008,54.7851
959.797,54.7851
966.586,54.7851
973.375,54.7851
980.164,54.7851
986.952,54.7851
993.741,54.7851
1000.53,54.7851
1007.32,54.7851
1014.11,54.7851
1020.9,54.7851
1027.69,54.7851
1034.47,54.7851
1041.26,54.7851
1048.05,54.7851
1054.84,54.8632
1061.63,54.8632
1068.42,54.8632
1075.21,54.8632
1082,54.8632
1088.79,54.8632
1095.57,54.8632
1102.36,54.8632
1109.15,54.8632
1115.94,54.8632
1122.73,54.8632
1129.52,54.8632
1136.31,54.8632
1143.1,54.8632
1149.88,54.8632
1156.67,54.7851
1163.46,54.7851
1170.25,54.7851
1177.04,54.7851
1183.83,54.7851
1190.62,54.7851
1197.41,54.7851
1204.2,54.7851
1210.98,54.7851
1217.77,54.7851
1224.56,54.7851
1231.35,54.7851
1238.14,54.7851
1244.93,54.7851
1251.72,54.707
1258.51,54.707
1265.3,54.707
1272.08,54.6289
1278.87,54.6289
1285.66,54.6289
1292.45,54.6289
1299.24,54.6289
1306.03,54.6289
1312.82,54.6289
1319.61,54.5507
1326.4,54.5507
1333.18,54.4726
1339.97,54.4726
1346.76,54.4726
1353.55,54.4726
1360.34,54.5507
1380.71,54.2382
1387.49,54.2382
1394.28,54.3164
1401.07,54.3164
1407.86,54.2382
1414.65,54.2382
1421.44,54.1601
1428.23,54.1601
1435.02,54.1601
1441.81,54.1601
1448.59,54.082
1455.38,54.0039
1462.17,54.0039
1468.96,54.0039
1475.75,53.9257
1482.54,53.9257
1489.33,53.8476
1496.12,53.8476
1502.91,53.8476
1509.69,53.7695
1516.48,53.6914
1523.27,53.6914
1530.06,53.6914
1536.85,53.6132
