flow_bpd,eff
9.35786,0.644606
16.1467,1.03523
22.9356,1.42585
29.7244,1.81648
36.5133,2.28523
43.3021,2.75398
50.091,3.1446
56.8798,3.61335
63.6687,4.00397
70.4575,4.3946
77.2464,4.86335
84.0352,5.25397
90.8241,5.6446
97.6129,6.11334
104.402,6.42584
111.191,6.89459
117.979,7.28522
124.768,7.67584
131.557,8.14459
138.346,8.45709
145.135,8.92584
151.924,9.23834
158.713,9.70709
165.501,10.0196
172.29,10.4102
179.079,10.8008
185.868,11.1133
192.657,11.5821
199.446,11.8946
206.235,12.2852
213.023,12.6758
219.812,12.9883
226.601,13.379
233.39,13.7696
240.179,14.0821
246.968,14.4727
253.757,14.8633
260.545,15.1758
267.334,15.5664
274.123,15.8789
280.912,16.2696
287.701,16.6602
294.49,16.9727
301.278,17.2852
308.067,17.5977
314.856,17.9883
321.645,18.3789
328.434,18.6914
335.223,19.0039
342.012,19.3164
348.8,19.6289
355.589,19.9414
362.378,20.3321
369.167,20.7227
375.956,21.0352
382.745,21.3477
389.534,21.6602
396.322,21.9727
403.111,22.2852
409.9,22.5977
416.689,22.9102
423.478,23.2227
430.267,23.5352
437.056,23.8477
443.844,24.1602
450.633,24.4727
457.422,24.7852
464.211,25.0977
471,25.4102
477.789,25.7227
484.577,26.0352
491.366,26.3477
498.155,26.6602
504.944,26.9727
511.733,27.2852
518.522,27.5977
525.311,27.832
532.099,28.1445
538.888,28.457
545.677,28.7695
552.466,29.0039
559.255,29.3164
566.044,29.6289
572.833,29.8633
579.621,30.1758
586.41,30.4102
593.199,30.7227
599.988,31.0352
606.777,31.2695
613.566,31.582
620.355,31.8945
627.143,32.1289
633.932,32.3633
640.721,32.6758
647.51,32.9883
654.299,33.3008
661.088,33.457
667.876,33.7695
674.665,34.082
681.454,34.2383
688.243,34.5508
695.032,34.8633
701.821,35.0977
708.61,35.332
715.398,35.6445
722.187,35.8789
728.976,36.1133
735.765,36.4258
742.554,36.582
749.343,36.8945
756.132,37.207
762.92,37.3633
769.709,37.6758
776.498,37.9101
783.287,38.1445
790.076,38.457
796.865,38.6133
803.653,38.9258
810.442,39.082
817.231,39.3945
824.02,39.5508
830.809,39.8633
837.598,40.0976
844.387,40.332
851.175,40.4883
857.964,40.8008
864.753,40.957
871.542,41.2695
878.331,41.4258
885.12,41.6601
891.909,41.8945
898.697,42.1289
905.486,42.3633
912.275,42.5976
919.064,42.7539
925.853,43.0664
932.642,43.2226
939.431,43.457
946.219,43.6914
953.008,43.8476
959.797,44.1601
966.586,44.3164
973.375,44.5508
980.164,44.707
986.952,44.9414
993.741,45.0976
1000.53,45.332
1007.32,45.5664
1014.11,45.7226
1020.9,45.957
1027.69,46.1914
1034.47,46.3476
1041.26,46.5039
1048.05,46.7383
1054.84,46.9726
1061.63,47.1289
1068.42,47.2851
1075.21,47.4414
1082,47.7539
1088.79,47.9101
1095.57,48.0664
1102.36,48.2226
1109.15,48.3789
1115.94,48.5351
1122.73,48.8476
1129.52,49.0039
1136.31,49.1601
1143.1,49.3164
1149.88,49.4726
1156.67,49.6289
1163.46,49.7851
1170.25,49.9414
1177.04,50.1757
1183.83,50.332
1190.62,50.5664
1197.41,50.7226
1204.2,50.8789
1210.98,51.0351
1217.77,51.1914
1224.56,51.3476
1231.35,51.5039
1238.14,51.6601
1244.93,51.8164
1251.72,51.9726
1258.51,52.1289
1265.3,52.207
1272.08,52.3632
1278.87,52.5195
1285.66,52.6757
1292.45,52.832
1299.24,52.9882
1306.03,53.0664
1312.82,53.2226
1319.61,53.3789
1326.4,53.5351
1333.18,53.6132
1339.97,53.7695
1346.76,53.9257
1353.55,54.082
1360.34,54.1601
1367.13,54.2382
1373.92,54.3945
1380.71,54.5507
1387.49,54.707
1394.28,54.8632
1401.07,54.9414
1407.86,55.0195
1414.65,55.1757
1421.44,55.332
1428.23,55.4101
1435.02,55.4882
1441.81,55.6445
1448.59,55.8007
1455.38,55.8789
1462.17,55.957
1468.96,56.1132
1475.75,56.1914
1482.54,56.2695
1489.33,56.4257
1496.12,56.5039
1502.91,56.582
1509.69,56.7382
1516.48,56.7382
1523.27,56.8945
1530.06,57.0507
1536.85,57.0507
1543.64,57.207
1550.43,57.2851
1557.22,57.3632
1564,57.5195
1570.79,57.5195
1577.58,57.6757
1584.37,57.6757
1591.16,57.832
1597.95,57.832
1604.74,57.9882
1611.53,58.0664
1618.32,58.1445
1625.1,58.2226
1631.89,58.3007
1638.68,58.3789
1645.47,58.457
1652.26,58.457
1659.05,58.6132
1665.84,58.6132
1672.63,58.7695
1679.42,58.7695
1686.2,58.8476
1692.99,58.9257
1699.78,59.0039
1706.57,59.082
1713.36,59.082
1720.15,59.1601
1726.94,59.2382
1733.73,59.2382
1740.52,59.3945
1747.3,59.3945
1754.09,59.4726
1760.88,59.5507
1767.67,59.5507
1774.46,59.6289
1781.25,59.707
1788.04,59.707
1794.83,59.707
1801.61,59.8632
1808.4,59.8632
1815.19,59.8632
1821.98,59.9414
1828.77,60.0195
1835.56,60.0195
1842.35,60.0195
1849.14,60.0976
1855.93,60.1757
1862.71,60.1757
1869.5,60.1757
1876.29,60.2539
1883.08,60.2539
1889.87,60.332
1896.66,60.332
1903.45,60.332
1910.24,60.4101
1917.03,60.4101
1923.81,60.4882
1930.6,60.4882
1937.39,60.4882
1944.18,60.4882
1950.97,60.4882
1957.76,60.5664
1964.55,60.5664
1971.34,60.5664
1978.12,60.6445
1984.91,60.6445
1991.7,60.6445
1998.49,60.6445
2005.28,60.6445
2012.07,60.6445
2018.86,60.6445
2025.65,60.7226
2032.44,60.7226
2039.22,60.7226
2046.01,60.7226
2052.8,60.7226
2059.59,60.7226
2066.38,60.7226
2073.17,60.7226
2079.96,60.7226
2086.75,60.7226
2093.54,60.7226
2100.32,60.7226
2107.11,60.7226
2113.9,60.7226
2120.69,60.7226
2127.48,60.7226
2134.27,60.7226
2141.06,60.7226
2147.85,60.7226
2154.63,60.7226
2161.42,60.7226
2168.21,60.7226
2175,60.6445
2181.79,60.6445
2188.58,60.6445
2195.37,60.6445
2202.16,60.6445
2208.95,60.6445
2215.73,60.6445
2222.52,60.5664
2229.31,60.5664
2236.1,60.5664
2242.89,60.4882
2249.68,60.4882
2256.47,60.4882
2263.26,60.4882
2270.05,60.4882
2276.83,60.4101
2283.62,60.4101
2290.41,60.332
2297.2,60.332
2303.99,60.332
2310.78,60.332
2317.57,60.2539
2324.36,60.2539
2331.15,60.1757
2337.93,60.1757
2344.72,60.1757
2351.51,60.0976
2358.3,60.0976
2365.09,60.0195
2371.88,60.0195
2378.67,60.0195
2385.46,59.9414
2392.24,59.8632
2399.03,59.8632
2405.82,59.8632
2412.61,59.7851
2419.4,59.707
2426.19,59.707
2432.98,59.707
2439.77,59.6289
2446.56,59.5507
2453.34,59.5507
2460.13,59.5507
2466.92,59.4726
