flow_bpd,power
9.67577,13.5621
64.9456,13.5621
120.215,13.5621
175.485,13.6511
230.755,13.6511
286.025,13.6511
341.295,13.6956
396.564,13.7401
451.834,13.7401
507.104,13.7846
562.374,13.8291
617.644,13.8291
672.914,13.8735
728.183,13.8735
783.453,13.918
838.723,13.918
893.993,13.9625
949.263,13.9625
1004.53,14.007
1059.8,14.007
1115.07,14.0515
1170.34,14.0515
1225.61,14.096
1280.88,14.096
1336.15,14.1405
1391.42,14.1405
1446.69,14.185
1501.96,14.185
1557.23,14.185
1612.5,14.2294
1667.77,14.2739
1723.04,14.2739
1778.31,14.2739
1833.58,14.3184
1888.85,14.3184
1944.12,14.3629
1999.39,14.3629
2054.66,14.3629
2109.93,14.4074
2165.2,14.4519
2220.47,14.4519
2275.74,14.4519
2331.01,14.4964
2386.28,14.4964
2441.55,14.5408
2496.82,14.5408
2552.09,14.5408
2607.36,14.5853
2662.63,14.5853
2717.9,14.6298
2773.17,14.6298
2828.44,14.6298
2883.71,14.6743
2938.98,14.6743
2994.25,14.7188
3049.52,14.7188
3104.79,14.7188
3160.06,14.7188
3215.32,14.7633
3270.59,14.8078
3325.86,14.8078
3381.13,14.8078
3436.4,14.8078
3491.67,14.8523
3546.94,14.8523
3602.21,14.8967
3657.48,14.8967
3712.75,14.8967
3768.02,14.9412
3823.29,14.9412
3878.56,14.9857
3933.83,14.9857
3989.1,14.9857
4044.37,14.9857
4099.64,15.0302
4154.91,15.0302
4210.18,15.0747
4265.45,15.0747
4320.72,15.0747
4375.99,15.1192
4431.26,15.1192
4486.53,15.1637
4541.8,15.1637
4597.07,15.1637
4652.34,15.2081
4707.61,15.2081
4762.88,15.2081
4818.15,15.2526
4873.42,15.2526
4928.69,15.2526
4983.96,15.2971
5039.23,15.2971
5094.5,15.3416
5149.77,15.3416
5205.04,15.3416
5260.31,15.3416
5315.58,15.3861
5370.85,15.3861
5426.12,15.4306
5481.39,15.4306
5536.66,15.4306
5591.93,15.4751
5647.2,15.4751
5702.47,15.5196
5757.74,15.5196
5813.01,15.5196
5868.28,15.5196
5923.55,15.564
5978.82,15.564
6034.09,15.6085
6089.36,15.6085
6144.63,15.6085
6199.89,15.653
6255.16,15.653
6310.43,15.6975
6365.7,15.6975
6420.97,15.6975
6476.24,15.742
6531.51,15.742
6586.78,15.7865
6642.05,15.7865
6697.32,15.7865
6752.59,15.831
6807.86,15.831
6863.13,15.8754
6918.4,15.8754
6973.67,15.8754
7028.94,15.9199
7084.21,15.9199
7139.48,15.9644
7194.75,15.9644
7250.02,15.9644
7305.29,16.0089
7360.56,16.0089
7415.83,16.0534
7471.1,16.0534
7526.37,16.0534
7581.64,16.0979
7636.91,16.1424
7692.18,16.1424
7747.45,16.1424
7802.72,16.1869
7857.99,16.1869
7913.26,16.2313
7968.53,16.2313
8023.8,16.2313
8079.07,16.2758
8134.34,16.3203
8189.61,16.3203
8244.88,16.3203
8300.15,16.3648
8355.42,16.3648
8410.69,16.4093
8465.96,16.4093
8521.23,16.4093
8576.5,16.4538
8631.77,16.4538
8687.04,16.4983
8742.31,16.4983
8797.58,16.5427
8852.85,16.5427
8908.12,16.5872
8963.39,16.5872
9018.66,16.6317
9073.93,16.6317
9129.19,16.6762
9184.46,16.6762
9239.73,16.6762
9295,16.7207
9350.27,16.7652
9405.54,16.7652
9460.81,16.7652
9516.08,16.8097
9571.35,16.8542
9626.62,16.8542
9681.89,16.8542
9737.16,16.8986
9792.43,16.9431
9847.7,16.9431
9902.97,16.9431
9958.24,16.9876
10013.5,17.0321
10068.8,17.0321
10124.1,17.0321
10179.3,17.0766
10234.6,17.1211
10289.9,17.1211
10345.1,17.1211
10400.4,17.1656
10455.7,17.2101
10510.9,17.2101
10566.2,17.2545
10621.5,17.2545
10676.7,17.299
10732,17.299
10787.3,17.3435
10842.6,17.3435
10897.8,17.388
